ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
94,marina muhonen,every time i park my car in a paid spot the program starts updating itself again had to wait in the car before it works again what exactly is this thats the second time in two weeks stupid just when there is a lot of hurry,2,2020-10-13,5.07,-0.5267,negative,,
95,Juha Haatainen,works really well even i could ssnoa that easy to park better lighter at least i recommend,5,2020-10-13,5.07,0.8655,positive,,
96,Tuomas,it has worked well on its own but sometimes causes annoyance when rotating the parking time the time jumps back to the max parking time if the parking time is exceeded according to the app this feature could be removed or even changed,3,2020-10-12,5.07,-0.34,neutral,,
97,Eerika Hietamies,a good and easy to use app,5,2020-10-07,5.08,0.7263,positive,,
104,Jouni Leskinen,recognizes the area well changing the phone was a bit confusing but lets go again,4,2020-09-24,,0.0258,neutral,,
105,Riikka Kontturi,our area works well,5,2020-09-22,5.06,0.2732,neutral,,
109,Altti,phone number verification is completely broken the code comes with a text message as it should but the review thinks the code is wrong how can the code be wrong if it just came with a message i tried several times but the problem recurred every time,2,2020-08-17,5.06,-0.9312,negative,,
114,Kalle Lahtinen,you get 10e parking money with the code utqn good and handy parking app,5,2020-08-12,,0.4404,neutral,,
117,Hanne Muurinen,the app has always worked flawlessly is easy to use changes to your car truck or card information are easy to make and a monthly receipt for email is a good thing mainly annoying that the pm doesnt work  goes everywhere  every park in my city and because of this has come a couple of parking fines,4,2020-08-01,5.06,0.7783,positive,,
120,Martti Myllyntaus,the best parking app,5,2020-07-18,5.06,0.6369,positive,,
129,Mikko Suomela,works well,5,2020-06-25,5.05,0.3382,neutral,,
130,ULLA LOJANDER,good and affordable thank you happy summer,4,2020-06-23,5.05,0.8553,positive,,
132,Pasi Perkiö,works like a train toilet,5,2020-06-22,5.05,0.3612,neutral,,
133,Reeta Aula,deployment was supposed to be quick and easy the app didnt even ask for the cars registration number but reported that everything had to be in order the end result is parking fines in addition to the paid parking fee forwarding a receipt didnt help no it helped even if the parking gps was in the right place neveragain,1,2020-06-19,5.05,0.6858,positive,,
134,Jyrki Määttä,works just as it should,5,2020-06-16,5.05,0.0,neutral,,
136,Margarita Kataja,i havent used and updated the app in a long time now that i finally got it updated it refused to boot every time i try to open the app a rotating logo appears on the screen that stays rotating and nothing goes beyond it the internet connection is good so the problem isnt there  i also tried to download the app again but that didnt help either,1,2020-06-13,,-0.5463,negative,,
151,Sami Lehtinen,good and easy to use,5,2020-04-17,5.01,0.7003,positive,,
152,Mikko Ryhänen,worked quite well sometimes there were problems in locating but still managed just fine,5,2020-04-15,5.01,0.2609,neutral,,
153,Sirkku Pietilä,widely used works well,5,2020-04-15,5.01,0.2732,neutral,,
155,Markku Lehesvuo,good and easy to use,5,2020-04-09,4.94,0.7003,positive,,
156,Laura Jetten,the app seemed good at first no need to ramp outside to increase parking time and parking can be stopped earlier if you wish but the app takes a lot more money than an area parking meter  for example a parking meter for 2 and a half hours is  5 but parkman takes  660 this would give you almost an hour more extra time from the parking meter,1,2020-04-01,5.00,0.5526,positive,,
160,Anne Hytönen,works well parking supervisors also recommended this,5,2020-03-12,4.94,0.4404,neutral,,
163,Kikka Nilsson,easy to use good customer service,5,2020-03-06,4.94,0.7003,positive,,
164,Olli Vihma,good easy going and functional,5,2020-03-05,4.94,0.7003,positive,,
165,Arto Melaranta,great and the best working here,5,2020-03-05,4.94,0.8519,positive,,
167,Ari Markkanen,pretty good,5,2020-03-03,4.94,0.7269,positive,,
170,Juho Rajamäki,a little trick when the app somehow disappeared or didnt look like the parking was on,3,2020-02-28,4.94,0.1761,neutral,,
172,Reijo Tuominen,works well,5,2020-02-26,4.94,0.3382,neutral,,
173,Jarkko Tuovinen,the application slanders that the registry id is invalid and therefore does not allow you to add a car edit now when i reopened the app a lost car was also found so it works great again it must have been just a disturbance,5,2020-02-25,4.94,-0.0522,neutral,,
174,Jani K,good use code zrb1 to get 10e free parking,5,2020-02-23,4.94,0.7351,positive,,
177,Eija Ojanperä,good app with this precode you get free parking for 10 euros 41a45l enter the promotional code when you sign up,4,2020-02-11,4.94,0.7351,positive,,
179,Henry Pehkonen,good and easy to use,5,2020-02-06,4.94,0.7003,positive,,
187,Pia Kauppinen,works really well and very happy with my monthly billing customer service is good,5,2020-01-17,4.94,0.8617,positive,,
188,Laura Suhonen,easy and convenient with this precode hl5zax you get another  10 free parking time which is better,5,2020-01-16,4.94,0.9274,positive,,
192,Seppo Ripatti,good,5,2019-12-21,4.90,0.4404,neutral,,
194,jussuf33,pretty good the location is not always found,4,2019-12-19,4.91,0.7269,positive,,
199,Midmanic m,good and functional makes parking much easier,5,2019-12-07,4.91,0.6908,positive,,
200,Reino Vilppola,works well,4,2019-12-04,4.91,0.3382,neutral,,
201,Tauno Väisänen,works well in kuopio,4,2019-12-03,4.91,0.2732,neutral,,
203,Jouni Winberg,works well,5,2019-11-30,4.91,0.2732,neutral,,
206,Jorma Virtanen,good,5,2019-11-26,4.91,0.4404,neutral,,
207,Markku Vainio,better than easypark ,5,2019-11-26,4.91,0.4404,neutral,,
218,Mika Siirtola,i didnt get easypark to work so i tried this and plays well heres another  10 discount on your first parking m5pxb9,5,2019-11-12,4.91,0.4767,neutral,,
219,Tomi H,works like a train toilet alright,5,2019-11-11,4.91,0.5848,positive,,
221,Sandoza Nosslo,when registering use code 7p67ws to get free parking 10e the application worked well and made everyday life easier,5,2019-11-09,4.91,0.8172,positive,,
225,Marko Pelkonen,works well,5,2019-10-29,4.89,0.2732,neutral,,
227,Kirsti Laukkanen,great easy going so so best,5,2019-10-29,4.86,0.9289,positive,,
228,Eero Turunen,works well and you get a 10 euro discount on the first parking with code 7nanbe,2,2019-10-29,4.89,0.2732,neutral,,
229,Jari Nieminen,only a few times needed it has worked well much easier than those old systems useful,5,2019-10-24,4.88,0.7783,positive,,
230,H.V. Korpi,works well at least in the center of helsinki,5,2019-10-23,4.88,0.2732,neutral,,
231,Pekka Lammassaari,works very well,5,2019-10-21,4.88,0.3384,neutral,,
234,Esa Salo,good comprehensive,5,2019-10-18,4.88,0.5994,positive,,
238,Casper,easy to use and good no complaints,5,2019-10-14,4.87,0.794,positive,,
239,Googlen käyttäjä,usability could be better does not visit car parks in joensuu for example,3,2019-10-12,4.87,0.4404,neutral,,
242,Mika Reilimo,works well,4,2019-10-07,4.87,0.2732,neutral,,
247,Mark Lassfolk,wonderful 3,4,2019-09-30,4.84,0.765,positive,,
250,Anna Schildt,works well,5,2019-09-24,4.87,0.3382,neutral,,
252,Kia Kavetvuo,rarely come across such a userfriendly application great thing that the app also recognizes puck slots as well as free times,5,2019-09-20,4.87,0.8687,positive,,
253,Johanna Jokimäki,convenient works well,5,2019-09-20,4.87,0.2732,neutral,,
255,Petri Liikari,a really good app,5,2019-09-16,4.87,0.54,positive,,
256,Sami Kasari,good and easy,5,2019-09-15,4.86,0.7003,positive,,
257,Mika Salminen,very good with code y28a4v you get 10 euros for free parking time i suggest to everyone,5,2019-09-14,4.87,0.811,positive,,
271,Olavi,play really well,5,2019-08-27,4.85,0.5849,positive,,
272,J J Lehti,good what good,5,2019-08-27,4.85,0.7003,positive,,
276,Marika Nordström,good appi,5,2019-08-22,4.84,0.4404,neutral,,
277,Veli-Matti Lund,good,5,2019-08-22,4.84,0.4404,neutral,,
282,Rauno Savenius,good and functional software i have never cheated once but the settings are correct,5,2019-08-13,4.84,0.4217,neutral,,
283,Sirkkaliisa Cavonius,good thing,4,2019-08-12,4.78,0.4404,neutral,,
286,Jari,works well and easy to use,5,2019-08-08,4.84,0.6124,positive,,
287,Anna-Riitta Korhonen,an easy way to park without coins expanded just fine,5,2019-08-08,4.84,0.5719,positive,,
288,Marko Tuominen,a handy app there is no need to pay in vain but just about how long you park,4,2019-08-08,4.84,-0.4019,neutral,,
291,Jalmari Lähevirta,easy fast and clear application requires only the required permissions unlike a competing application by registering using the code p1yv you get one free parking the only downside to the program comes from the exhaustion of easy access to a private and business account or else i just cant find it,4,2019-08-04,4.84,0.802,positive,,
293,Seppo Töyssy,for some reason the application has stopped working indicates something like invalid payment system etc too bad this has been handy,2,2019-07-28,4.84,-0.4404,neutral,,
302,Henri Mansala,no need to look for a full time car park automatic customer service is really good know how to help whenever there is a little something trouble really easy to use,5,2019-07-17,4.82,0.6667,positive,,
303,Esa Hakulinen,good easy and fast,5,2019-07-15,4.82,0.7003,positive,,
304,Mika Vauhkonen,too bad it doesnt stop when you leave the p area but remember to stop,2,2019-07-13,4.77,-0.6121,negative,,
305,Pipsa Kopra,easy and good,5,2019-07-11,4.8,0.7003,positive,,
311,Mika Hakamaa,the application works well,5,2019-07-03,4.82,0.2732,neutral,,
314,Siina Kinnunen,convenient fast functional not a bad thing to say,5,2019-07-01,4.82,0.431,neutral,,
315,RetuRalli,a troublefree service not a bad thing to say the only thing i just wondered at first when the parking was completed then the account was not debited i still dont know how many days the charge will be made,5,2019-07-01,4.82,0.431,neutral,,
318,Olli P.,definitely the best parking app works well and no need to dig coins with the code 1n6rh8 you get both  10 free parking money,5,2019-06-28,4.82,0.8779,positive,,
321,Saara Romppanen,works well with the code qwfnyt 10  free parking money ,5,2019-06-21,4.82,0.8893,positive,,
326,Ritva Haakana,good app  the downside is that you dont always remember to stop parking and that way there will be too much parking fee,4,2019-06-17,4.82,0.6908,positive,,
334,Ville Nurmi,good,4,2019-05-30,4.8,0.4404,neutral,,
335,Sonja Havukainen,good and functional application with code qzkl free parking time,5,2019-05-29,4.8,0.7351,positive,,
337,Rauno Kolehmainen,good,4,2019-05-28,4.8,0.4404,neutral,,
339,Toni Ollila,easy to use and really good,5,2019-05-27,4.8,0.7264,positive,,
340,Paavo,otherwise just fine but i cant install the shortcut on my current mobile device which is a new product of nokia 71,5,2019-05-27,4.8,0.1027,neutral,,
349,Wubbaduk,works well rww1 with code 10e for parking,5,2019-05-20,4.8,0.2732,neutral,,
350,Maarit Halsas,really good parking no more coins for parking,5,2019-05-16,4.79,0.1851,neutral,,
352,Markus Tarro,works well reasonable fee,5,2019-05-16,,0.2732,neutral,,
359,Timo Hiekkanen,really good program,5,2019-05-09,4.8,0.4927,neutral,,
360,Auli Marttila,works well,5,2019-05-09,4.8,0.2732,neutral,,
362,Jutta L,clever clear and functional no negative to say,5,2019-05-08,4.8,0.8224,positive,,
371,Kati Lång,easy and secure,5,2019-04-08,4.79,0.6486,positive,,
375,Jari Sorvoja,this fire came after downloading and you will soon be able to try it out it looks good reading the reviews and hopefully really here is promotional code fjsl with which you get 10e parking for the first time for free,5,2019-04-06,4.79,0.7579,positive,,
376,Matti Moilanen,good is and works,5,2019-04-05,4.79,0.4404,neutral,,
380,Sampo Viro,works well the use of several different cars is also well taken into account location information is only needed at the beginning of parking the program could turn off the gps automatically when parking is started gps will eat up your battery pretty much if you forget to turn it on in vain,4,2019-04-01,4.79,0.4019,neutral,,
382,Janne,finding a parking space as well as comparing parking prices can be easily done by browsing the map,5,2019-04-01,4.79,0.5423,positive,,
385,Jan Berschewsky,good,5,2019-03-29,4.79,0.4404,neutral,,
387,Jenna Loponen,works well  promotional code 10  for free parking time lt5u,5,2019-03-22,4.79,0.886,positive,,
388,Googlen käyttäjä,functional system and good service,5,2019-03-22,4.79,0.4404,neutral,,
391,Topi Kovanen,good,5,2019-03-20,4.79,0.4404,neutral,,
394,Jarmo Määttä,works well,4,2019-03-15,4.05,0.2732,neutral,,
400,Esa Koskelainen,the app has been running smoothly until you stopped finding the location report a network error even though the network is good,1,2019-03-13,4.79,-0.2481,neutral,,
404,Pekka Savolainen,good,5,2019-03-06,4.05,0.4404,neutral,,
406,Sami Kontulainen,greatest and best,5,2019-03-04,4.78,0.8866,positive,,
410,Ingrid K.,it has always worked well ,5,2019-02-27,4.78,0.6249,positive,,
414,Googlen käyttäjä,very good,5,2019-02-18,4.77,0.4927,neutral,,
416,Googlen käyttäjä,easy cheap and good,5,2019-02-15,4.77,0.7003,positive,,
423,Jeri Aalto,great app code 1bhf  10 parking free shows vacancies good help in finding a place it will most often be cheaper than the competing easypark,5,2019-01-23,4.7,0.9186,positive,,
424,Googlen käyttäjä,good and clear to use code wg9r  10 free parking money,5,2019-01-21,4.66,0.8316,positive,,
426,Arno Juvander,ok app but for the most part its just easypark so no further,2,2019-01-21,4.66,-0.4938,neutral,,
440,Googlen käyttäjä,works well put code y3ku and get 10 stop free stop times,3,2018-12-12,4.534,0.3164,neutral,,
448,Mika Ma,more expensive than what it looks like when parking paying with coins cheaper pay unnecessary shit,1,2018-11-10,4.533,-0.3612,neutral,,
450,ColumbianIceBear,otherwise nice but after the last update the positioning works _really_ badly and if you put the location yourself throw the app the location just somewhere else arbitrarily,2,2018-11-09,4.533,-0.5704,negative,,
456,Anssi Ruonakoski,works well enter promotion code pmtn and get 10e up front parking money,4,2018-10-12,4.11,0.3382,neutral,,
465,Roy Lindström,good app with the lqfa code  10 parking money can be used,5,2018-09-10,4.05,0.4404,neutral,,
473,Teemu Mäkiaho,weve used it for a long time and its been found to be good apparently  10 will come using code h4l7 when registering,4,2018-08-23,4.05,0.4926,neutral,,
477,Googlen käyttäjä,it seems to work well you get me too a free parking value with a codetsgn,5,2018-08-11,4.05,0.7783,positive,,
480,Aini Hietala,the trip to kuopio worked well and the payment was convenient from the card expressparking worth  10 with code rc1u,4,2018-08-03,4.05,0.4588,neutral,,
481,Googlen käyttäjä,good app discount code here 99e2q,4,2018-08-03,4.05,0.4404,neutral,,
482,Googlen käyttäjä,worth downloading the advantage is that you can see if there is a place for somethingbecoming vacant i recommend with the code 1ygg you get  10 worthparking gift card,4,2018-08-03,4.05,0.8353,positive,,
486,Googlen käyttäjä,good app 10e parking money with code a742,5,2018-07-29,4.05,0.4404,neutral,,
494,Juha Alitalo,av2x 10  parking money good app,4,2018-07-06,4.05,0.4404,neutral,,
497,Jussi Ruuskanen,qj85 code parking money good app,5,2018-07-03,4.05,0.5399,positive,,
504,Jussi Saikkonen,works well free parking time with code ayln,4,2018-06-07,4.04,0.69,positive,,
505,mikko luukkonen,tpv8 code for new discount  just working ,4,2018-06-04,4.04,0.0,neutral,,
506,Googlen käyttäjä,works well in töölö helsinki,5,2018-06-01,4.04,0.2732,neutral,,
511,Googlen käyttäjä,the app itself is very good but doesnt make a shortcut which weakensusability significantly,2,2018-05-22,4.03,0.2724,neutral,,
513,Googlen käyttäjä,otherwise good but with some update the icon disappeared from the front page howwill it get back there i use a competing app when not bothering to tradethrough apply for this,2,2018-05-19,4.02,0.3348,neutral,,
515,Jussi Rosenberg,the best  10 free with code lkff,5,2018-05-18,4.02,0.8176,positive,,
516,Jukka Vuorinen,doesnt open now just flash  android 70 ,1,2018-05-17,3.51,0.0,neutral,,
517,Kari Mahlamäki,worked well in the past now not at all in honor in the old samsungworks,1,2018-05-17,3.51,0.6486,positive,,
522,Leila Alhainen,as many have stated before now does not work as a phone honor systemthrow right out outrageous get back to the coins,2,2018-05-16,3.51,0.0516,neutral,,
526,Janne Saari,doesnt work anymore i switched to moovy it works well i recommend,1,2018-05-15,3.51,0.5574,positive,,
530,111Finisher,previously worked well but presumably after updating the appcloses immediately after opening as a phone honor 8,2,2018-05-14,3.51,0.705,positive,,
531,Googlen käyttäjä,crashes as soon as you open before worked well,1,2018-05-14,3.51,0.2732,neutral,,
532,Pekka Kärkkäinen,a good app if it would work honor on the app wont open at all,2,2018-05-14,3.51,0.7269,positive,,
535,Kimmo Keskinen,at first it worked well now it wont start anymore,1,2018-05-13,3.51,0.2732,neutral,,
539,Hanna Friman,it seems to work well code p3b7 10e parking time,4,2018-05-02,3.51,0.2732,neutral,,
546,Tanja Kaya,seems good free parking  10 with code q7a7,5,2018-04-19,3.51,0.7574,positive,,
547,Heli Haapala,works well nice tips from free screens thats a free campaigncode pgut you get  10 free parking time,5,2018-04-18,4.00,0.93,positive,,
548,Markus Tolvanen,works well with this code vr3a 10  parking when joining the service,5,2018-04-15,3.51,0.2732,neutral,,
549,Harald Savo,really good app but that code free time to keepuse for the first time and can i park in the area of qpark for example,4,2018-04-14,3.51,0.7807,positive,,
552,Googlen käyttäjä,good app and with this code 10e parking time in 1q92,4,2018-04-03,3.51,0.4404,neutral,,
556,Dimitri Martinov,works well will be cheaper than easypark take it for yourself and with the code 5wzc you get 10  parking money ,4,2018-03-24,3.51,0.6103,positive,,
560,Pekka Parkkali,good effect with promotional code d9rl 10 e parking money,5,2018-03-10,3.51,0.5399,positive,,
561,Timo Sironen,va7u code  10 advantage for parking,4,2018-03-09,3.51,0.25,neutral,,
562,Iiro-Santeri Hartman,not just works as it should,1,2018-03-09,3.51,0.0,neutral,,
564,Suvi P,a good and functional app with this code 10e parking free 7v3j,5,2018-03-03,3.51,0.7351,positive,,
566,Googlen käyttäjä,well play no return to coins with the joining code jw5r 10  free parking money,5,2018-03-02,3.51,0.7088,positive,,
567,Janne Nevala,well worked handy app here with the code 10  from the first park 4z6p,4,2018-03-02,3.51,0.2732,neutral,,
569,Googlen käyttäjä,works well in helsinki i use the eco advantage for this log in with the code utqn and you will get 10 euros worth of parking,4,2018-02-26,3.51,0.6124,positive,,
573,Petteri Vaan,works well promotional code 7c7k,4,2018-02-15,3.51,0.2732,neutral,,
574,Mika Oksanen,free parking  10 with code 6c3p the app works well and is really convenient,4,2018-02-15,3.51,0.69,positive,,
575,Eetu Lindgren,works well heres another  10 promotion code xm75,5,2018-02-11,3.51,0.2732,neutral,,
579,Googlen käyttäjä,with code nhqj 10  parking money the app itself works like a train toilet,5,2018-02-05,3.51,0.3612,neutral,,
582,Jonas,works well no need to dig coins or stress about running out of parking time here with code 10e air parking time l2cd,5,2018-02-01,3.50,-0.4404,neutral,,
584,Anssi Kaihua,very convenient and makes everyday life easier but the price estimates are wrong i just parked for half an hour an estimate of  05 i stopped parking after 22 minutes and the price was 086  i havent tested yet if it would have been cheaper to keep the end of 30min,3,2018-01-18,3.50,-0.6808,negative,,
588,Janne Askola,good with this code h4m4 10  park money ,5,2017-12-29,3.50,0.7269,positive,,
590,Vilma Pasanen,works well free parks with code zl6h,5,2017-12-22,3.50,0.6597,positive,,
594,Joanna HooHoo,good app with code xwjr 10  parking time ,4,2017-12-11,3.50,0.7096,positive,,
595,Lare,works well with this code free  10 parking wyg6,4,2017-12-10,3.50,0.6597,positive,,
601,Tapio Haavisto,you dont even need stickers anymore anywhere parking spaces are easy to find and after starting parking i can save battery by turning off the gps or even the whole phone the current price is not bad for the ease of paying for parking just add users so parking spaces are even easier to find,5,2017-11-20,3.49,0.9224,positive,,
603,Virtane,plays very well in tampere even without a sticker with the code xdczq you get 10  parking money,4,2017-11-14,3.46,0.86,positive,,
605,Virpi Hannila-Salonen,frees you from thinking about whether coins are included or if parking time is running outits just like more time on your cell phone as needed works flawlessly,5,2017-11-07,3.46,0.6705,positive,,
612,Jari Mörk,well play easy to use,4,2017-09-30,3.46,0.7506,positive,,
619,Sebastian Naumanen,good features and carefully designed interface with the quhx code you get 10e free parking money you should tap the code when registering,5,2017-09-01,3.46,0.7717,positive,,
620,Googlen käyttäjä,good app dont use geps all the time like another similar app with the code zvzp you get free parking up to 10 euros,5,2017-08-31,3.46,0.8271,positive,,
623,Maria,really good and easy to use application with promo code 9pax you get  10 free parking time,5,2017-08-19,3.46,0.8735,positive,,
625,Mika Juvonen,good especially for those who park a little when there are no monthly fees with code tr66  10 balance free in your own locality when there are not even paid parks 1 star off when i got the app stuck a couple of times,4,2017-08-13,3.46,0.4588,neutral,,
627,Googlen käyttäjä,works well you can search the map for parking information in advance in connection with the installation with the promo code bbkh 10  free parking time,5,2017-08-07,3.46,0.6597,positive,,
628,Tomi Sipilä,convenient application and works very well in helsinki log in using code 3bvfq to get a 10e balance for parking i like the idea that everyone can collect and give balance to parking using discount codes,5,2017-08-03,3.46,0.5984,positive,,
631,Ville Helminen,good and convenient application eka had little uncertainty but no oo fined for coming and no coins needed to save for parking with the code qu8e you still get 10e parking money,5,2017-07-27,3.46,0.126,neutral,,
633,M L,with the mqkm code you can get your first parking for free up to 10 euros good convenient application free window sticker,4,2017-07-21,3.46,0.8591,positive,,
634,Stefan Perthuis,with the k49c code first parking is free until 10e really good app works flawlessly saved the day when there were no coins and had to leave the car quickly on the street ,5,2017-07-20,3.46,0.8997,positive,,
635,Sini Taipale,quickly got the app up and running and worked well a couple of times i continued my parking time with the app with the code gk4t you get  10 parking money,4,2017-07-18,3.46,0.2732,neutral,,
637,veli-pekka Ratinen,just downloaded and no bad to say with promotional code 3uxs you get 10  free parking time  ,5,2017-07-14,3.46,0.774,positive,,
640,Ville Kemppainen,with the ak36 code both i and you get 10 euros of free parking time good app,4,2017-07-12,3.46,0.7351,positive,,
643,Toni Kuhalampi,it was a handy app when the coins were out and the car was forced to get parked right away the parkman app saved entering u8jvf in the promo code field will give you a free 10 euro park,5,2017-07-11,3.46,0.5255,positive,,
645,ji1976,you get  10 free parking with the following code veym the program works well and the windshield sticker is free,4,2017-07-11,3.46,0.8271,positive,,
652,Maija Orre,with the eukx code first parking without air up to  10 the stars will update as you experience more now it feels good,4,2017-06-28,3.46,0.4404,neutral,,
654,Antton,good app but but but  namely it can be stressful to download an update the content of which has no idea i guess its quite appropriate to even open something about those updates otherwise quite a positive experience it always picks up on that but luckily that too passes by,4,2017-06-26,3.45,0.7674,positive,,
655,Juha Kujanpaa,code cx2v free parking for  10 well functioning parking appi,4,2017-06-23,3.45,0.6597,positive,,
658,Voihan Pojat,good first parking free up to  10 with code a9em,3,2017-06-15,3.45,0.7351,positive,,
659,Martti Mäkinen,functional and good application with code w4et  10 free parking time,4,2017-06-15,3.45,0.7574,positive,,
664,Kati J,code abxxq  10 free parking  the app is easy to use no coins or cards needed shows nearby vacancies using gps billing just according to what you parked no need to guess and think for a long time about where to go and hit the coins on the machine,5,2017-06-05,3.45,0.7263,positive,,
666,Saara Laitinen,good app free parking time up to  10 with phk1 subscription code please,5,2017-06-03,3.44,0.8313,positive,,
668,Risto Halonen,good app  10 free parking with code svcz,4,2017-06-02,3.45,0.7351,positive,,
669,Googlen käyttäjä,with a couple of months of experience i can recommend an excellent app and service register with the code zqje to get a 10 euro advantage,5,2017-06-02,,0.802,positive,,
672,J Ronkainen,a wellfunctioning application promise a price reduction for short parking which is a very good thing free parking time with code y7l3 download the application and enter the code ,4,2017-05-27,3.44,0.8425,positive,,
673,Jesse Suksia,for new users a precode to get 10e parking money lwr1 good app easy and convenient,5,2017-05-27,3.44,0.7003,positive,,
677,Niko Ojala,ive liked it but now come up with a new customerfriendly pricing the price will rise by about 25100 if you park for an average of more than half an hour ,2,2017-05-22,3.44,0.2263,neutral,,
678,Minna Heino,good app code 6btwq  10 free parking time,4,2017-05-20,3.44,0.7574,positive,,
694,Pasi Ylisaukko-oja,good app from here free  10 parking when you use code f346,4,2017-04-23,3.43,0.7351,positive,,
696,Jouko Ruonakoski,good app 10e parking time with code peqb,5,2017-04-22,3.43,0.4404,neutral,,
698,Jari Kaivola,does not install just grind up to the world pin loading  handset oneplus 3t,1,2017-04-12,,0.0,neutral,,
702,Ilari Toivo,really handy app and worked well no more coin problems free 10e parking with promotional code r7sj,5,2017-04-10,3.43,0.1243,neutral,,
704,GLADISTOR,pretty good with this code k913 you get  10 free parking time,4,2017-04-04,3.42,0.8555,positive,,
705,Kari Olsbo,works well,4,2017-04-04,3.42,0.2732,neutral,,
707,pasi olkkonen,i recommend easy going and good with the code ekmb 10  parking money for the application,5,2017-04-02,3.40,0.8074,positive,,
708,Jari Luostarinen,not a bad word for jorma uotinen with hairdressing code fb26 you get 10 ,4,2017-04-01,3.40,0.431,neutral,,
709,Googlen käyttäjä,good and easy to use code bssx 10  parking money,4,2017-03-27,3.40,0.7263,positive,,
710,Juhani,fantastic app no more searching for a parking machine code aa61  10 balance for parking ,5,2017-03-25,3.40,0.4559,neutral,,
718,Googlen käyttäjä,good app code p9l8  10 free parking time,5,2017-03-18,3.33,0.7351,positive,,
719,Severi Nenonen,good app with the promotional code elvm you get free parking time for 10 euros,5,2017-03-17,3.40,0.7574,positive,,
728,Timo Polvinen,better than easypark,5,2017-03-06,3.36,0.4404,neutral,,
729,Sait Aydar,the best app with the lxra code gets  10 free parking,5,2017-03-05,3.33,0.8176,positive,,
