ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
232,Thierry Journet,"Very good, but the success of the application would depend above all on it being universal or in any case bcp more usable in bcp more cities. I know it's complicated but this is the top that I have to work on I think. Otherwise very good.",4,2020-04-30,15.5.1,0.9279,,232,positive
246,Marie LEB,"I have been using this application for a year and I find it very practical. No more worrying about how many rooms to put in depending on how long I think I will stay. So not very well. Two caveats: the pricing is not clear at all (no indicative grid) and then my phone has not been able to charge it for 24 hours. I suddenly uninstalled it and reinstalled it three times, nothing to do. Too bad .",4,2020-03-05,15.1,-0.798,,246,negative
247,Géraldine Trabut,Ideal for parking in Bordeaux without worrying about having enough change,5,2020-03-04,15.0,0.6636,,247,positive
249,Sylvie Courant,Very convenient. Modular. No more need for change!,5,2020-02-27,15.0,-0.4129,,249,neutral
256,Edwige Ponsard,Super practical !!! No need to go to the parking meter or look for change.,5,2020-02-19,15.0,0.5538,,256,positive
266,Laurent,"An unclear interface on the display of prices, it would be useful to put it in a clear and visible way, not in the same tones as the wallpaper. Result: € 30 for 2h40 of parking in Metz, not in Dubai. The Customer Service can do nothing, neither the town hall, nor indigo which has the delegation of parking service. THANKS EASYPARK, the app is very easy to use to pay. A bad experience.",1,2020-02-03,14.9.1,0.7526,,266,positive
267,Sebele Catherine,No need to worry about having change with you. You can stop parking very quickly and easily if you leave the parking lot before the scheduled time. Ditto if it is necessary to extend the parking lot. Real comfort. Loading the app is very easy. No need to be a geek !!,5,2020-02-03,14.9,-0.3195,,267,neutral
269,Mélanie Deitsch,"Shameful, a craftsman does not have the right to put himself in the status of craftsman, visitor obligation, pay full price for his half-day parking in Metz! Parking is currently prohibited in front of customers' entrances ... As if the break equipment discharges itself from miles away and that it is as light as a feather. We have no choice but to take a taxi to avoid the cost of parking. (The craftsman's daughter) Impossible to extend her parking to more than 3-4 hours, shameful!",1,2020-02-03,14.9.1,-0.8602,,269,negative
276,10H Video,good application. Too bad there are some bugs like the help page that doesn't work. Some very interesting ideas: - Android auto. This will greatly facilitate its use. - Ability to send suggestions.,3,2020-01-29,14.9.1,0.8357,,276,positive
286,Michel WINGERTER,"It is very practical! Pay per minute, no need for change, possibility to remotely modify the preset parking time.",5,2020-01-12,14.8,-0.4889,,286,neutral
291,Bastman,"Unable to pay for the subscription from the application, having to go to the website for several months. This problem follows an update and is very common among users ... If you had employees as ""reactive"" behind this application as they are in the street to give us a hard time that would be the best .. .",1,2020-01-07,14.6.1,0.0708,,291,neutral
294,GUY JURADO,I installed the application unable to connect with my number the application has become unusable I hope that the city of Reims will change the application,1,2020-01-07,14.6.1,0.4939,,294,neutral
295,Stephane Bonnell,"Tested for its function: to pay for parking. Very practical in 2 clicks it's done. Some flaws: the app moans about my expired credit card when it has a month left. Unable to display help, the page appears and then returns to the app. And if not 0.15 € to receive a receipt by email in pdf (therefore costs nothing once your system is in place), it is not a little abused! Not very clear if I will also pay when I ask for a receipt each time.",3,2020-01-07,14.6.1,0.5067,,295,positive
296,Joëlle mansuy,"Great this application, easy, fast and very practical. The price is based on the actual time spent on site. I recommend.",5,2020-01-07,14.6.1,0.8591,,296,positive
299,Léa,Top top! It's up to you to choose your parking time and change it at any time. Allows you to pay the bare minimum in 1 click and remotely.,5,2020-01-04,14.6.1,0.3595,,299,neutral
303,ooo ooo,"Impossible to add PayPal account. There is another operator in the city I regularly park in, but it doesn't propose PayPal as a payment method and Easypark seems to be usable across Europe. As is I can't use the service. It seems a recent update caused havoc. Please fix or rollback to a functional version (or hire more testers). Regards",3,2020-01-03,14.6.1,-0.5267,,303,negative
310,Liliane Dietschy,Very good invention very practical no need for change. Perfect. Thank you. I recommend it to everyone,5,2019-12-21,14.6.1,0.8561,,310,positive
313,Bastien Dugas,"Like a lot of other users, Neither PayPal, nor adding a bank card possible ... Easy that means easy, right?",1,2019-12-19,14.6.1,0.8074,,313,positive
318,Jean Paul Anselin,"Apart from the great difficulties in reaching your platform, a competent, available, charming contact person (Chloé) will work hard to solve your problem and follow the file until it is resolved: bravo for this support.",4,2019-12-13,14.6,0.9067,,318,positive
326,Christian Deveza,very practical application. control of parking time to the minute and remotely. real savings achieved. .I recommend !,5,2019-11-29,14.5.1,0.4199,,326,neutral
329,Vincent Limorté,"Forced by Bordeaux to use this private provider for resident parking: anti-ergonomic app as possible. Constant request for localizations, 5 menus to get my subscription for the day, impossible to program the start time ... It was already not terrible before, but the last update made it worse. Thank you bordeaux :(",1,2019-11-22,14.3,-0.7161,,329,negative
330,JACQUEMINOT Nicolas,"On the principle OK, but faced with two fines in quick succession I check the history and surprise the payments o't disappeared! I check my bank account and yes the amounts are debited! I explain everything on a recourse which of course is refused to me! Two fines and parking lots debited! So no 'I do not recommend! To flee !",1,2019-11-22,14.4.1,-0.6578,,330,negative
339,J Jara,"Unfortunately the use of this application cost me 30 euros of parking + 30 euros of almond. Easy Park does not allow you to anticipate the time restrictions specific to certain areas. You can pay the maximum parking time without any constraint or warning. Although the customer service was responsive, unfortunately they could not provide a solution. I have not been reimbursed for any overpayment. I do not recommend.",1,2019-11-14,14.3,-0.5911,,339,negative
340,Nicole Duroyon,Too good not to worry about going to the parking lot and having to give change,5,2019-11-14,14.4.1,0.6492,,340,positive
343,Guillaume de DURAT,Help systematically crashes It would be good if we could enter a free parking car (disabled card),3,2019-11-10,14.4.1,0.836,,343,positive
344,jennifer donze,I download it to make my life easier and in the end I never receive my new password by sms when I ask for it .... donx app block. And unable to register my Paypal account. Sure ! Nice app for simplicity. I didn't bother trying it anymore than if I had done nothing! To review. Good idea but bad implementation,2,2019-11-09,14.3,-0.6148,,344,negative
348,Valentia Sparrow,"Hello, This section may not be suitable but I would like to share a concern encountered today. I find the application very practical, on the other hand I do not have the impression that its functioning is optimal. This morning I wanted to park for a long time, which the application seems to accept, but I ended up receiving a receipt two hours earlier than expected! Why aren't we warned that we can't plan to stay parked from 9 a.m. to 5 p.m.?",3,2019-10-22,14.2,0.9553,,348,positive
353,Mélie MORIN,"I use it in Laval and it tells me every day that my account is inactive, I have to put another card and then put mine back every day and I find that unacceptable. No change at this level. When is someone going to do something? BETTER AND BETTER. I was advised to uninstall and reinstall, and today I can't even connect !!!",1,2019-10-07,14.1.1,0.6049,,353,positive
361,Frederic page,"Lousy and dangerous: in Reims, the first 15 minutes are free, but it is impossible to spend more time when starting up. Result: if you do not think in time, it is the PV assured.",1,2019-09-14,13.9,0.2732,,361,neutral
362,Louis,"A horror .. Bug on bug, do not count on it and plan for change",1,2019-09-13,14.0,-0.5719,,362,negative
363,sylvie dubois,No more looking for change,5,2019-09-09,13.9,-0.296,,363,neutral
369,Samuel Nussbaumer,"We pay by the minute. And unused minutes are not billed. If you are late for an appointment, you can change without having to travel with your smartphone.",5,2019-08-29,13.8,-0.1027,,369,neutral
371,Olivia LEFORESTIER,Very practical as soon as there is no change,4,2019-08-28,13.9,-0.296,,371,neutral
373,Rom F,"Since the 4/8 update the application no longer works at all. Message ""EasyPark has stopped"" each time you try to access ... You tell me that Android must be up to date. Yes, my laptop has the most up-to-date version possible, but not everyone has the means to change their smartphone every year. Until then, all of my other apps are working except yours. Too bad, so I now have to switch to OPnGO.",1,2019-08-15,13.7.1,-0.714,,373,negative
385,Chantal Jacqmin,Unfortunately the new version no longer works on my galaxy i905! and the sav offers me to change my smartphone! disastrous,1,2019-07-24,13.6.1,-0.8436,,385,negative
386,Céline Perez,Very easy to use and very practical I recommend,5,2019-07-23,13.5.1,0.7146,,386,positive
388,christophe riba,No longer used: my subscription and my rights are no longer synchronized with my account. No improvement following the update contrary to what the customer service had told me. I uninstall and will now go through the mobile site. oneplus 3t / android 9,1,2019-07-18,13.6.1,-0.7077,,388,negative
392,Carron Sébastien,"very practical, I recommend.",5,2019-07-10,13.5.2,0.4144,,392,neutral
402,Florine Miclo,"hello my app is blocked today, would it be possible to help me please?",1,2019-07-01,13.4.1,0.4404,,402,neutral
404,Na H,application not always very fluid ... it would be good to have prices or loyalty reductions,4,2019-06-28,13.4.1,0.7506,,404,positive
408,Ilse Moreira,"Practice ! No more worrying about having change. Apart from some bugs encountered 2 or 3 times and due to computer problems, I highly recommend the installation of this application.",4,2019-06-26,13.4.1,0.1316,,408,neutral
412,Alexandra PANSERI,"Why does the application no longer display correctly since the update ??? Too bad, I will be there very regularly but I can no longer choose the duration of the parking. Need help please. Thank you very much for your responsiveness Too bad Android does not follow up, can't wait for the app to work properly Long live Easy Park !!",5,2019-06-24,13.4.1,0.6513,,412,positive
418,Evelyne,"With this system, no need to carry change and you only pay for what you consume in time. I find this application really great and I recommend it to those around me",5,2019-06-19,13.4,0.6478,,418,positive
424,Anthony Berrial,"I used it once for parking at a specialist appointment, not knowing the duration of the consultation, the application is really practical, the fact of extending your parking time remotely with a reminder before the parking deadline is really great, I will use it again!",5,2019-06-13,13.3.1,0.6893,,424,positive
432,Stéphanie PRISSET,very practical I recommend easy to use.,4,2019-06-05,13.2,0.6872,,432,positive
433,Lore Humel,"I believe this will be the first and last time I use this app. In fact, it is very practical but the incomprehensible payment problems make me regret its use. While waiting for a response from customer service ... What a pain ...",1,2019-06-05,13.3,-0.9136,,433,negative
442,Eric Moreau,"The app itself works well. But pay 100% more than the normal price paid at the parking meter blah blah After the developer's response I tested, and his response is not correct. I was parked for 1h14, charged € 1.58 per app. If I had taken a ticket at the parking meter, I would have paid € 1 for 1h20. 60% more then. Pay a little more for the service ok, but 60% no thanks",1,2019-05-25,13.2,-0.8213,,442,negative
446,Nina Nico,great I recommend and especially practical no need to go get a ticket,5,2019-05-20,13.2,0.6275,,446,positive
452,Gregory Jouanne,"very disappointed. for monthly subscriptions, they send a notification 1 week before the end of the subscription. Suddenly, we can forget the day or restart the subscription and take a PV equivalent to double the monthly subscription. A notification on the last day would be much more honest.",1,2019-04-29,13.0,-0.1779,,452,neutral
461,Martin Marx,"It has been impossible for several days to use the resident rate (my resident rights are valid until 2020). The app gives me an error 11338. I'll change my rating when this problem is fixed, as the rest of the app is pretty well thought out and practical.",2,2019-04-10,12.7,-0.1343,,461,neutral
465,celine tribout,super practical me who never has change and reliable system.,4,2019-04-08,12.7,0.5994,,465,positive
467,Clément Vergnolle,"The new private mafia which levies yet another tax on the backs of the population. The accumulation of bugs will have cost me 210 euros of FPS. Application made with the aim of generating maximum turnover. Do not warn when an FPS has been drafted. In Bordeaux, the EASYPARK terminals are growing like mushrooms, even in residential areas where nothing is passing. But their little army in pink chasuble will know how to check your neighborhood very well. 1984 ...",1,2019-04-04,12.7,0.6414,,467,positive
468,Bénédicte Grandgirard,"Good app too bad the parking time is so limited, 2 hours more that would be good!",5,2019-04-04,12.7,-0.1238,,468,neutral
483,d anthony,"nickel! In training in Mulhouse, obliged to go several times a day to pay for my parking space. yesterday, my card did not go through the parking meter (invalid card). So I paid with the few coins I had. My trainer told me he was using this app which I now find mandatory! it changes a lot of things and especially with a simple click 😉 moreover, you can have reminders but also parking receipts, very useful for the company. thank you 👍",5,2019-03-20,12.6,0.8432,,483,positive
485,Amine Ben,"Impossible to pay your monthly subscription without registering a payment method, knowing that this is possible with the website. In addition, when you try to change the payment method, you returned to the website without authentication required ... in short, it's not all that reassuring, thank you for correcting your app so that it is really usable",1,2019-03-15,12.6,-0.0408,,485,neutral
489,Un utilisateur de Google,practical 👌 no need to run to get change and works very well 👌,5,2019-03-09,12.3,0.9186,,489,positive
491,Feyzullah Sahin,"the map is not intuitive. when you want to move the map in one direction, the reverse happens",3,2019-03-04,12.2,0.0772,,491,neutral
493,e r,We put money for 3 hours because we do not know when we will come back. Even if we come back sooner we do not give us change it is still a good scheme of the state to pump us money easily 🙄🙄🙄🙄🙄 Very well thank you for this comment so why not mention it all simply on this famous parking meter ???,1,2019-02-28,12.6,0.8753,,493,positive
499,Un utilisateur de Google,Really practical me someone who never has change.,5,2019-02-18,12.5,0.0,,499,neutral
507,Un utilisateur de Google,"simple and efficient, no need for change, top",5,2019-02-11,12.3,0.34,,507,neutral
512,Claire Hoareau,The application does not give me any parking zone in Toulouse .... Does the application work for this city?,1,2019-01-31,12.3,0.0,,512,neutral
528,Lo,"A disaster this application! I parked for 1 hour and a few when I started parking, I was told that I was going to pay 3 € and finally I was withdrawn about 30 euros from the account! Proof in support since I took screenshots of everything. which in the end will be useless since the after-sales service of the app does not make any refund even if you have proof of their errors. I call the after-sales service the chick is very unpleasant, I send zero response emails! well done",1,2019-01-02,12.0,-0.8798,,528,negative
531,Mélanie MIGAULT,application that could have been great and change my life if however I received the notifications as I configured it to be able to modulate the amount of parking,2,2018-12-28,12.0,0.6249,,531,positive
533,Un utilisateur de Google,"Easy to use, and no need to have change or to run to put it back in the meter",5,2018-12-26,12.0,0.1779,,533,neutral
537,Un utilisateur de Google,"Simple and efficient, no need to chase after change. In addition we pay to the nearest, we save as well.",5,2018-12-12,11.8,0.6705,,537,positive
540,Un utilisateur de Google,"Very practical, no more need for change. No problem for the payment, it is very reliable",5,2018-12-05,11.8,-0.0568,,540,neutral
550,Un utilisateur de Google,Great app goodbye the puzzle of the terminal very easy to use thank you a brilliant idea,5,2018-11-28,11.8,0.9273,,550,positive
560,Sami Djemili,"Do not signal when taking a VP and forgetting to increase the time. Result when we realize it we pay on the application but we do not know that we took a pv on the car. So we pay twice because the PV allows us to park. And the sample is still taken. The fine is not reduced. I demand reimbursement and anyway it will end with a complaint, I'm just waiting for the sum to be substantial.",1,2018-11-19,11.6.1,0.15,,560,neutral
561,Julien Demangeon,"Thief app! My parking lot disappeared and I had to order a second one, yet I was charged for both! In addition, the parking time is sometimes reduced by the server and yet the price does not change!",1,2018-11-17,11.8,-0.7891,,561,negative
562,Alexandre Rossignol,Not bad but uses a lot of power when applied super basic. We will have to review the optimization developers.,3,2018-11-16,11.7,0.8928,,562,positive
567,annabelle abalain,"Very practical ... no need for change ... at Mulhouse, I find it great !!! Only downside: the location is imprecise ... but codes available, so no worries.",5,2018-11-13,11.7,0.7318,,567,positive
569,Un utilisateur de Google,I think it's great ! No need to travel to hand in a ticket in case the time is exceeded we control everything from his phone! Simple fast efficient I love it,5,2018-11-08,11.7,0.9285,,569,positive
583,Gerard G. Drexler,This app is just awesome. I use it very often. No need for small change that we have less and less.,5,2018-10-17,11.6.1,0.3862,,583,neutral
584,Hibou Martin,"Complete application very well only downside the prices of parking in an area where it still costs 35 € in the middle of Bordeaux for ""a day"" that seems exorbitant to me !!!!!! I think we could do better because the craftsmen are penalized !!!! A company or group rate would be much better and more recommendable !!!! It's up to you to think about the easy parc team !!!! Thank you.",4,2018-10-15,11.5.1,0.9099,,584,positive
587,caroline pommier,Awesome. No more need for change or worry about whether or not time is left.,5,2018-10-13,11.5.1,0.0,,587,neutral
591,Valérie Simon Vallerand,"Awesome !!!! We pay exactly what we owe, no more. I no longer need change. I extend my parking time without even going back to the car 👍👍👍",5,2018-10-04,11.5.1,0.4385,,591,neutral
595,C. REALITY,"The service is very practical but many points need to be improved: edition of a connection error or malfunction certificate with simple and direct means of dispute, and a free mode when it is the application that is bugging. Choose your sound mode and volume of notifications, personally I never hear them. To be able to activate by default a repeat mode if our geolocation remains the same at the end of the cycle. Choice of activation of a stop mode in the event of departure if you leave the parking area quickly (forgetting to stop, in the absence of a refund).",3,2018-10-01,11.4,-0.5267,,595,negative
600,Ivan Rodriguez,"Stolen charges incorrectly indicated, I validated a daily flat rate of 10 €, validated a PayPal payment of 10 € and I find myself paying 11.50 €, indicated nowhere at the time of payment, according to customer service it is indicated somewhere in the FAQ ... ""in some countries there are fees, depending on the market, French account blablabla"" so go make change and pay in cash :)",1,2018-09-20,11.4,0.0258,,600,neutral
613,Anaïs,Impossible to pay by card so I pay by paypal which does not takeeither so I decide to pay directly to the parking meter when 20 minuteslater I get a paypal payment receipt! Theft!,1,2018-08-11,11.1.2,-0.47,,613,neutral
621,thierry davidson,Too bad only works once in two. In fact provide changebecause you never know if the app will work or not for methe application has been stopped for 5 days for no particular reason.Even when uninstalling and reinstalling it crashes quickly.,3,2018-07-17,11.1.1,-0.765,,621,negative
622,Pierre Courbot,So far everything has been fine. I just selected a duration ofparking for 1h30 that I will ultimately have to shorten ... but impossiblethe application no longer wants to connect. I hope to be reimbursed.,2,2018-07-03,10.9,0.3506,,622,neutral
629,Sylvain Hesse,no more need for change 👍,4,2018-06-11,10.8,-0.296,,629,neutral
631,Un utilisateur de Google,"Shameful that an app that boasts of only charging for timeparked does not indicate or limit the maximum time allowed in a zone.Example: maximum time allowed 2 hours, the app allows you to set the time to 3 hours.No alert. Result easypark automatically invoices the FPS !! Either byexample on the city of Metz 30 €. We will not get caught twice, thelesson is expensive. However I find this deficiency scandalous unlessthat it is not voluntarily left for the benefit of the municipalities.",1,2018-06-03,10.8,-0.4559,,631,neutral
635,Un utilisateur de Google,"Hello, Since May 19, the application cannot be used because the dial is only partially displayed at the top of the screen. Download with Play Store. I uninstalled and then reinstalled the app without success. Better still, on Saturday 19 May I left the place of my parking on rue Huguerie in Bordeaux at 5:30 p.m. and the application charged € 2.77 for parking until 8:20 p.m. when my vehicle was no longer there! I would like to know how to restore the proper functioning of the app and if I can be reimbursed for the undue parking charges. Otherwise when it works it's very practical. Regards",4,2018-05-21,10.7.2,-0.4397,,635,neutral
638,Camille Lieuteau,"I am in the same situation as others in view of the comments:graphics are shifted and the map is not visible, so I cannotabsolutely not use the app ... It's a shame, until recentlyshe walked without problem.",1,2018-05-18,10.7.2,-0.2124,,638,neutral
651,Waza waza,"No validation SMS suddenly I can not pay, thank you you will winno money and I should get up early, too bad for you.",1,2018-04-28,10.7.2,-0.7589,,651,negative
656,Lloyd Westbury,"The app has been improved since the last time I used it. The only downside I see is that it is impossible to renew a subscription directly unless you wait for the active one to end. It would be cool to have a notification when the subscription ends (unless I'm mistaken, this is not the case)",3,2018-03-31,10.6.1,0.5574,,656,positive
660,Dominique Thomas,It works perfectly on my S7. I hope it also works on the AVSP side ...,5,2018-03-17,10.6.1,0.7964,,660,positive
665,Christelle PHILIPPE,Super happy with this application which works really well and very easy to use! I recommend !,5,2018-03-06,10.6.1,0.9457,,665,positive
675,Olivier Personnier,Great app that works in most major cities. Big positive point: when you stop parking you only pay for what you actually used. Aggregated with a CB no need for change.,5,2018-02-18,10.5.1,0.6326,,675,positive
676,Maximilien Brugeron,"The connection system only with a mobile number automatically excludes residents. Impossible to use this application in resident mode when a simple use of web identifiers would greatly simplify access to this specific category that are residents. Indeed there is not only one driver. So several laptops. Even when logging in with the mobile number registered on our account, he does not recognize me. Even when I enter my registered resident vehicle plate it doesn't recognize it either. In short, there is something to do, and it would be time, because easypark agents, they are efficient and rather go twice than ...",1,2018-02-14,10.5.1,0.5267,,676,positive
