ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
107,Léa MORTIER,"Very practical application only I remove a star because there is I think a bug that must be paid attention to. When you want to extend your parking time, wait until it is over to resume one. Otherwise the app charges too much. Example: I had planned until 5:30 p.m., I wanted to anticipate and extend it until 7 p.m., I go up to 30 € (for 4 hours of parking in all). Surprised by the price I waited 5:30 p.m. (so the end) to start over and there, € 2.70 until 7 p.m.",4,2021-04-15,15.19.0,0.3612,,107,neutral
109,Morgan Klein,"I told myself that I was going to test. 1) I had to enter my credit card number from the start. As well as my tel number. 2) I can't find any parking around my home, neither in Paris, nor in Nantes. 3) I find it bad, I uninstall. 4) I told myself that I would have to delete my account to leave my personal data lying around, especially with the databreaches that we often hear about. 5) I type the name EasyPark on google and I come across the site of nacy, strasbourg, belgium, australia, but nothing to delete his account 6) I reinstall the app, and I find in the FAQ that to delete his account must call a 09 ... Really bad!",1,2021-04-11,15.19.0,-0.8117,,109,negative
110,Laura Bgl,"I would like to delete the data of my bank card but impossible ... PS: I am modifying the note, for a quick response from customer service",5,2021-03-26,15.18.0,0.1901,,110,neutral
120,glandchef,"Everything is done so that we get tricked into this application and that we have trouble renewing our parking lot or subscription and if we want to be warned of the imminent renewal, we must pay! No possibility of automatic monthly subscription and the app will take care not to remind you",1,2021-03-01,15.9,-0.5848,,120,negative
125,S W.,"I'm not very good with technology so, by wanting to do a price simulation I activated a parking lot. Super poorly explained as an app and in addition I can not delete my cb!",1,2021-02-18,15.16.0_rc2,0.3755,,125,neutral
126,coralie caron,"Unable to access the ""help"" section which opens and closes automatically, how do I get my ticket to put in the car to prove that I have paid?",3,2021-02-18,15.16.0_rc2,0.4019,,126,neutral
128,Allan NICOLE,First use yesterday in Strasbourg. Simple and fast.,5,2021-02-10,15.16.0_rc2,0.0,,128,neutral
132,X Laminux,"If the app does not make with its PayPal payment, I only put 3 stars for the commercial part. I received a referral link but since I had just installed the app before creating my account via the net. In short, I cannot benefit from the 2 euros reduction. But worse, my godfather cannot benefit from his 3 euros. While I could not have them due to my mistake, on the other hand, my godfather had nothing to do with it. So 3 stars.",3,2021-01-23,15.15.1,-0.7643,,132,negative
134,beauté vegetale,"I am having a problem with my payment card expired and when I want to enter the new one, the application tells me that it is inactive, which makes the application unusable. How can I do ?",4,2021-01-11,15.15.1,-0.34,,134,neutral
135,Kaizoku Striker,So I was using this app for a year and now that there is a 15% commission I have moved to competitor opngo.,2,2021-01-09,15.14.1,0.0,,135,neutral
136,maxloup h,"Hello, I just took a fine when I had half the 30 free minutes and I did not exceed them, how am I going to do when the fine arrives?",3,2021-01-08,15.14.1,0.7096,,136,positive
138,Gauthier GENEAU,"Easypark has just incredibly increased its rates in Nancy, with a minimum of 15ct per parking lot and a 15% commission. This explodes the price of short parking lots. I uninstall and go to opngo.",1,2021-01-05,15.14.1,0.3384,,138,neutral
140,Trail la Fumana 10km Nancy,"Notice updated following an article in the Republican East: it is the most expensive application on Nancy! Another scam! if you forgot to pay and you do this remotely and in the meantime you have a PV (and even if you come back to the car to check if you have PV, it is still necessary that the person must not forget to put the info on your windshield) and well too bad for you: no recourse possible .... I have no choice to use this application",1,2021-01-05,15.14.1,-0.8695,,140,negative
141,Gil G.,They recently took a 15% commission on top of the cost of parking. I uninstalled the app.,1,2021-01-05,12.3,0.2023,,141,neutral
142,Stéphane Lacroix,The theft commission of 15% compared to a payment in parking meter !!!! Scandal,1,2021-01-05,15.14.1,-0.6209,,142,negative
144,Amélie Lehmann,It's good to have the resident card but the app tells us that we have more parking rights even though it was working the day before!,1,2020-12-23,15.14.1,0.3054,,144,neutral
146,Ilhem Chlaoua,In the top,5,2020-12-18,15.14.1,0.2023,,146,neutral
147,Colette Copas,It's easy. I use it mostly with favorite,4,2020-12-17,15.12.1,0.7096,,147,positive
148,Nicolas GOURDIN,Inadmissible Addition of a 15% commission justified by a deplorable argument !!!,1,2020-12-17,15.14.1,0.2677,,148,neutral
151,Julia Isabelle,No connection problem. Very good application.,5,2020-12-07,15.12.3,0.5025,,151,positive
153,Najoua ABARKI,It would be very convenient to indicate the amount of parking in the history list. This would avoid clicking on each parking lot to have this information knowing that returning to the list systematically puts us at the top of the page (if we had scrolled),4,2020-11-30,15.13.1,-0.1027,,153,neutral
154,Didier Schwab,"Excellent application! Nothing more to say, it's perfect ... 👍👍👍",5,2020-11-30,15.13.1,0.8268,,154,positive
155,Vincent Payrat,"in Brussels I used this application for a few days, and I have already received 2 parking tickets for 3 days of parking, while the people in charge of the application tell me that everything is in order. After 2 months of pressure I was able to be reimbursed for the two PVs. The application is very good and practical, but please make sure that the local services follow the digital transition, otherwise the obstacle course to be reimbursed for their mistakes will nullify its benefits.",4,2020-11-29,15.13.1,0.51,,155,positive
160,V DJ,Very safe ... frankly I am very happy with this application. He quickly finds the location on the map and you can only pay for the actual parking time.,5,2020-11-03,15.12.3,0.7774,,160,positive
164,L CFN,Almost perfect !,4,2020-10-23,15.12.3,0.5717,,164,positive
167,hicham Mohamed,Very good aplication frankly nothing to say at the top,5,2020-10-22,15.12.3,0.6115,,167,positive
172,I Andria,I change my note. Following an update I could no longer add my credit card finally I went through Paypal. The application is especially useful when you have no change with you and avoid running to put money back in the parking meter. 😅,5,2020-10-12,15.12.3,0.4005,,172,neutral
174,Guillaumr Gsc,Very good and ultra-practical application. Very intuitive clock via application with notification at the end of parking. Possible to receive by email all parking receipts per day or per month via website. Thank you to the developers for being responsive to customer comments. Sincerely Guillaume,5,2020-10-02,15.12.1,0.8832,,174,positive
177,Ingrid Demaison,"Great, no need for change!",5,2020-09-23,15.11.1,0.4926,,177,neutral
178,Marvin Lémunier,"You enter your personal number, your registration, your credit card number. For an empty card with mentioned that there is no parking in the area. Even Paris nothing, empty, useless. So they get sensitive info about you and you have nothing at the end of it you can uninstall the app and they can keep your info ... beautiful.",1,2020-09-18,15.11.1,0.792,,178,positive
179,Antoinette Vroom,Cannot change plate / add new car. Annoying when renting a car!,1,2020-09-18,15.11.1,-0.4574,,179,neutral
184,Phoenix Heavy,"It is posted 0.70 € parking per day in resident. And I realize that I am billed 0.85 €, and cannot register my credit card to find out if this problem comes from PayPal. The help tab as if by chance does not work on the application ... Astonishing no?",1,2020-09-13,15.11.1,-0.1553,,184,neutral
185,Stefan Janssens,"Application works very well never had any bugs during daily use for 3 months, but we can always improve which justifies the 4 *",4,2020-09-09,15.11.1,0.6753,,185,positive
192,Braunbarth Odette,It is a good innovation to pay for real parking ... except for those dizzy who forget to stop it if they leave early compared to the scheduled time! It should stop automatically when the car leaves the location 😊,5,2020-08-25,15.10,0.6114,,192,positive
193,Clement Pouette,I look for apcoa ca offers me this app which is not the right one ... SEO is not good.,1,2020-08-20,15.10,-0.3412,,193,neutral
196,Karine G.,"Super practical and super easy to use. So far I haven't encountered any bugs, no problems. So nickel. I find it great to be able to manage my resident parking lot but also to be able to enter a second vehicle for a one-off parking (that of my mother in this case, who no longer needs to have change when she comes to visit me). 👍👍👍",5,2020-08-15,15.10,0.7375,,196,positive
200,Grégory,Top. No more worries about small change. Very intuitive app,5,2020-08-07,15.10,0.3016,,200,neutral
207,Zacharie Bousquet,Faster to get your money stolen,1,2020-07-21,15.9,-0.4939,,207,neutral
208,Manuel V,The application does not allow parking for more than 2 hours. I pay the same price for 3h30 of parking through the app as a 24-hour package on the terminal App unfortunately doesn't help me,1,2020-07-18,15.9,-0.6931,,208,negative
211,Marc F.,No need for change. We pay to the nearest cent. Very practical and very economical. Tested in France and Belgium. Great,5,2020-07-17,15.9,0.3612,,211,neutral
215,Corinne Bouchet,Very practical and easy to use! Save time I highly recommend! 😊,5,2020-07-07,15.8,0.9434,,215,positive
216,iouri clo,"Concern for duration update! By wanting to extend the duration by clicking on the end of time notification, the new duration is not really taken into account! So I parked for 30 minutes without knowing that I was no longer covered by my payment. I'm waiting to see if I got a fine .... Ditto by extending the duration on the app, this is not taken into account! You have to stop the parking lot and make a new one right away.",3,2020-06-29,15.8,-0.4168,,216,neutral
217,Giannino Cuignet,It's frankly not terrible ... A few additional generation BUGs. Automatic deactivation despite programming. Even Qpark did better and yet it is the bottom of the basket ...,1,2020-06-28,15.8,0.6656,,217,positive
223,Emilie PERNET,"Flight ! I paid for my parking via easy Park and the surprise on returning to my car, in addition to the 30 paid via easy Park I received 2 fines of 30 euros each. Really useless, no use.",1,2020-06-19,15.8,0.386,,223,neutral
225,Carmen Boulanger,"I pay for what I consume and it suits me perfectly. No need for change. On the other hand, watch out for the uncharged phone.",5,2020-06-06,15.7,0.7003,,225,positive
226,Damien Faisandier,"Hello, the application was working fine two months ago but an update has changed this: the application no longer gives any end of parking warning !!! So I asked that the application send an SMS to let me know when parking is over if I was not notified by the application. I receive a parking start sms! No use. In short, quickly dive into the problem because it is very very annoying!",2,2020-06-03,15.7,-0.9547,,226,negative
227,Hélène D.,"The price differences compared to the parking meter are enormous, especially in visitor prices. It really doesn't make you want to use it.",1,2020-06-01,15.7,-0.0572,,227,neutral
232,Thierry Journet,"Very good, but the success of the application would depend above all on it being universal or in any case bcp more usable in bcp more cities. I know it's complicated but this is the top that I have to work on I think. Otherwise very good.",4,2020-04-30,15.5.1,0.9279,,232,positive
234,Viviane VERHAEGHE,"Great as an app! Very practical, easy to use. Thanks to the designers 👍",5,2020-04-26,15.5,0.8878,,234,positive
236,T H,"Hello. Cannot enter numbers (only numbers) of my license plate. I am using Android 9, Xperia XZ1 Compact. Thank you",3,2020-04-24,15.4,0.3612,,236,neutral
239,Emilie C,Very good super easy parking app. To be developed in all cities,4,2020-03-21,15.3,0.8894,,239,positive
240,Marie Taibi,"Beware of withdrawals, check your parking lots. For my part, never again!",1,2020-03-16,15.0,0.0,,240,neutral
246,Marie LEB,"I have been using this application for a year and I find it very practical. No more worrying about how many rooms to put in depending on how long I think I will stay. So not very well. Two caveats: the pricing is not clear at all (no indicative grid) and then my phone has not been able to charge it for 24 hours. I suddenly uninstalled it and reinstalled it three times, nothing to do. Too bad .",4,2020-03-05,15.1,-0.798,,246,negative
247,Géraldine Trabut,Ideal for parking in Bordeaux without worrying about having enough change,5,2020-03-04,15.0,0.6636,,247,positive
248,theo vdseypen,Very easy,4,2020-02-29,15.0,0.4927,,248,neutral
249,Sylvie Courant,Very convenient. Modular. No more need for change!,5,2020-02-27,15.0,-0.4129,,249,neutral
254,Sly Sport,Very useful and easy to use,4,2020-02-21,15.0,0.7474,,254,positive
256,Edwige Ponsard,Super practical !!! No need to go to the parking meter or look for change.,5,2020-02-19,15.0,0.5538,,256,positive
266,Laurent,"An unclear interface on the display of prices, it would be useful to put it in a clear and visible way, not in the same tones as the wallpaper. Result: € 30 for 2h40 of parking in Metz, not in Dubai. The Customer Service can do nothing, neither the town hall, nor indigo which has the delegation of parking service. THANKS EASYPARK, the app is very easy to use to pay. A bad experience.",1,2020-02-03,14.9.1,0.7526,,266,positive
267,Sebele Catherine,No need to worry about having change with you. You can stop parking very quickly and easily if you leave the parking lot before the scheduled time. Ditto if it is necessary to extend the parking lot. Real comfort. Loading the app is very easy. No need to be a geek !!,5,2020-02-03,14.9,-0.3195,,267,neutral
268,tolga gdg,"When I enter my payment information, it doesn't take the information and takes me back to the front desk.",1,2020-02-03,14.9,0.0,,268,neutral
269,Mélanie Deitsch,"Shameful, a craftsman does not have the right to put himself in the status of craftsman, visitor obligation, pay full price for his half-day parking in Metz! Parking is currently prohibited in front of customers' entrances ... As if the break equipment discharges itself from miles away and that it is as light as a feather. We have no choice but to take a taxi to avoid the cost of parking. (The craftsman's daughter) Impossible to extend her parking to more than 3-4 hours, shameful!",1,2020-02-03,14.9.1,-0.8602,,269,negative
274,Benjamin Janicaud,"Very easy to use application and with competent and hyper responsive customer service. Edit 01/31: geolocation now works very well also in Brussels, with indication of the number of parking meters: I therefore definitively adopted the app and I raise the note to 5.",5,2020-01-31,14.9,0.8653,,274,positive
275,Celine Rouabah,Convenient and quick to use,5,2020-01-30,14.9,0.0,,275,neutral
276,10H Video,good application. Too bad there are some bugs like the help page that doesn't work. Some very interesting ideas: - Android auto. This will greatly facilitate its use. - Ability to send suggestions.,3,2020-01-29,14.9.1,0.8357,,276,positive
280,Diane Xperia,"EasyPark is a clear, ergonomic and efficient app. Great !",5,2020-01-20,14.6.1,0.8687,,280,positive
282,Koud 10,"Service that revolutionizes parking payment. You can set the duration per minute, extend or stop it while parking and of course remotely from the phone. It's perfect",5,2020-01-17,14.8.1,0.4939,,282,neutral
285,Honey Domergue,"2020 the app no ​​longer wants to take my own vehicle into account, I end up with an app blocked for non-payment. I do not pay for parking in my city because I have a clean vehicle ... Please it is where the problem is.",1,2020-01-14,14.6.1,-0.1788,,285,neutral
286,Michel WINGERTER,"It is very practical! Pay per minute, no need for change, possibility to remotely modify the preset parking time.",5,2020-01-12,14.8,-0.4889,,286,neutral
288,faa faa,Very good application easy to use,5,2020-01-10,14.6.1,0.7474,,288,positive
289,Jean-Yves Tourbin,I just took a ticket because the application is not open in Strasbourg to your Easypark wallet,1,2020-01-10,13.0,0.0,,289,neutral
290,David ABERT,no longer settles down,1,2020-01-09,14.6.1,-0.296,,290,neutral
291,Bastman,"Unable to pay for the subscription from the application, having to go to the website for several months. This problem follows an update and is very common among users ... If you had employees as ""reactive"" behind this application as they are in the street to give us a hard time that would be the best .. .",1,2020-01-07,14.6.1,0.0708,,291,neutral
292,Patrick Tourette,"super fast, very easy to use and present in my parking towns",5,2020-01-07,14.6,0.796,,292,positive
294,GUY JURADO,I installed the application unable to connect with my number the application has become unusable I hope that the city of Reims will change the application,1,2020-01-07,14.6.1,0.4939,,294,neutral
295,Stephane Bonnell,"Tested for its function: to pay for parking. Very practical in 2 clicks it's done. Some flaws: the app moans about my expired credit card when it has a month left. Unable to display help, the page appears and then returns to the app. And if not 0.15 € to receive a receipt by email in pdf (therefore costs nothing once your system is in place), it is not a little abused! Not very clear if I will also pay when I ask for a receipt each time.",3,2020-01-07,14.6.1,0.5067,,295,positive
296,Joëlle mansuy,"Great this application, easy, fast and very practical. The price is based on the actual time spent on site. I recommend.",5,2020-01-07,14.6.1,0.8591,,296,positive
299,Léa,Top top! It's up to you to choose your parking time and change it at any time. Allows you to pay the bare minimum in 1 click and remotely.,5,2020-01-04,14.6.1,0.3595,,299,neutral
302,Willy Tanner,I only get a connection error all the time and cannot finish the registration.,1,2020-01-03,14.6.1,-0.4019,,302,neutral
304,Stephane Devaux,The application does not allow you to obtain the 15 min of free parking (in Saint Dizier at least) and seeks to charge an undue amount. Do not use therefore ...,1,2020-01-02,14.6.1,0.3887,,304,neutral
305,Sandra Liot-Scacchi,Top top top,5,2019-12-31,14.6.1,0.5267,,305,positive
306,delphine arnaud,Very good very practical,5,2019-12-30,14.6.1,0.4927,,306,neutral
309,veronique jeanmougin,"Could be ube great app if it worked, No way to connect, tell me I have no internet access when it is wrong, notify me that no paid parking in the area even though I am still parking at the same place (paying) so I could not pay for my parking, it's even just anything!",1,2019-12-26,14.6.1,-0.5568,,309,negative
310,Liliane Dietschy,Very good invention very practical no need for change. Perfect. Thank you. I recommend it to everyone,5,2019-12-21,14.6.1,0.8561,,310,positive
313,Bastien Dugas,"Like a lot of other users, Neither PayPal, nor adding a bank card possible ... Easy that means easy, right?",1,2019-12-19,14.6.1,0.8074,,313,positive
316,Angela Soleti,How can I receive the receipt by email. I don't see where I can enter my email address,3,2019-12-17,14.6.1,0.0,,316,neutral
318,Jean Paul Anselin,"Apart from the great difficulties in reaching your platform, a competent, available, charming contact person (Chloé) will work hard to solve your problem and follow the file until it is resolved: bravo for this support.",4,2019-12-13,14.6,0.9067,,318,positive
320,fifi leboss,Very good and very practical app,4,2019-12-11,12.5,0.4927,,320,neutral
322,Arnaud Darbelet,"So far satisfied with the app. I have just changed my cell phone, I want to connect and cannot get the code by text message ... It is very inconvenient because I am parked and I have no money on me ...",1,2019-12-11,14.6,-0.1317,,322,neutral
324,Jérôme CUNY,Three good,5,2019-12-08,14.5.1,0.4404,,324,neutral
329,Vincent Limorté,"Forced by Bordeaux to use this private provider for resident parking: anti-ergonomic app as possible. Constant request for localizations, 5 menus to get my subscription for the day, impossible to program the start time ... It was already not terrible before, but the last update made it worse. Thank you bordeaux :(",1,2019-11-22,14.3,-0.7161,,329,negative
330,JACQUEMINOT Nicolas,"On the principle OK, but faced with two fines in quick succession I check the history and surprise the payments o't disappeared! I check my bank account and yes the amounts are debited! I explain everything on a recourse which of course is refused to me! Two fines and parking lots debited! So no 'I do not recommend! To flee !",1,2019-11-22,14.4.1,-0.6578,,330,negative
336,Laetitia ROSSIGNOL,Great application that encourages good citizenship. Easy to use. Perfect.,5,2019-11-19,14.4.1,0.9477,,336,positive
339,J Jara,"Unfortunately the use of this application cost me 30 euros of parking + 30 euros of almond. Easy Park does not allow you to anticipate the time restrictions specific to certain areas. You can pay the maximum parking time without any constraint or warning. Although the customer service was responsive, unfortunately they could not provide a solution. I have not been reimbursed for any overpayment. I do not recommend.",1,2019-11-14,14.3,-0.5911,,339,negative
340,Nicole Duroyon,Too good not to worry about going to the parking lot and having to give change,5,2019-11-14,14.4.1,0.6492,,340,positive
343,Guillaume de DURAT,Help systematically crashes It would be good if we could enter a free parking car (disabled card),3,2019-11-10,14.4.1,0.836,,343,positive
344,jennifer donze,I download it to make my life easier and in the end I never receive my new password by sms when I ask for it .... donx app block. And unable to register my Paypal account. Sure ! Nice app for simplicity. I didn't bother trying it anymore than if I had done nothing! To review. Good idea but bad implementation,2,2019-11-09,14.3,-0.6148,,344,negative
345,Odile Gain,"I had this app for a long time and was very satisfied with it. It has disappeared from my apps, so I reinstalled it and there was no way. I asked for a password 3 times but each time I entered ""error 10101"", can someone help me?",4,2019-11-04,14.3,-0.0009,,345,neutral
346,Tyme Android,Very practical but new you have to connect to a computer to choose the free version! Why not have put the option in the application menu ?? !!,2,2019-11-02,14.3,0.7708,,346,positive
347,Chrissie,Practical BUT DAMAGE that it does not tell us where the car is parked in the parking details So that we can find it more easily if necessary,4,2019-10-26,14.3,-0.4329,,347,neutral
349,Steph Rolland,Good app but I don't understand why recently it costs more ... indeed for 3 hours of parking I paid before 2.80 (15 1st minutes free in Reims) and now 3.09 whereas parking costs 1 € per hour! Is it a malfunction?,3,2019-10-18,14.2,0.7712,,349,positive
353,Mélie MORIN,"I use it in Laval and it tells me every day that my account is inactive, I have to put another card and then put mine back every day and I find that unacceptable. No change at this level. When is someone going to do something? BETTER AND BETTER. I was advised to uninstall and reinstall, and today I can't even connect !!!",1,2019-10-07,14.1.1,0.6049,,353,positive
359,Benjamin Poirot,"Everything was working well but since yesterday in Nancy I can no longer use the resident rate at 1 euro per day, telling me an error code because my subscription has supposedly expired even though I am in good standing ...",1,2019-09-18,14.0,-0.2382,,359,neutral
361,Frederic page,"Lousy and dangerous: in Reims, the first 15 minutes are free, but it is impossible to spend more time when starting up. Result: if you do not think in time, it is the PV assured.",1,2019-09-14,13.9,0.2732,,361,neutral
362,Louis,"A horror .. Bug on bug, do not count on it and plan for change",1,2019-09-13,14.0,-0.5719,,362,negative
363,sylvie dubois,No more looking for change,5,2019-09-09,13.9,-0.296,,363,neutral
369,Samuel Nussbaumer,"We pay by the minute. And unused minutes are not billed. If you are late for an appointment, you can change without having to travel with your smartphone.",5,2019-08-29,13.8,-0.1027,,369,neutral
371,Olivia LEFORESTIER,Very practical as soon as there is no change,4,2019-08-28,13.9,-0.296,,371,neutral
372,Gabriela Parfait,"still the worst applicarion I have ever experienced. the error messages are false and imprecise. mistakes make us take almonds from parking lots. the application is not intuitive, we do not find the basic functions that we expect. the nightmare",1,2019-08-28,13.9,-0.8519,,372,negative
373,Rom F,"Since the 4/8 update the application no longer works at all. Message ""EasyPark has stopped"" each time you try to access ... You tell me that Android must be up to date. Yes, my laptop has the most up-to-date version possible, but not everyone has the means to change their smartphone every year. Until then, all of my other apps are working except yours. Too bad, so I now have to switch to OPnGO.",1,2019-08-15,13.7.1,-0.714,,373,negative
375,quentin de lovinfosse,"Tried from Italy, impossible to park for more than an hour, it is necessary to constantly renew ... It is obviously the policy of the city which can be understandable. but impossible to renew his parking at the same place via the history and the obligation to use the card to mark his car ... which is not practical.",2,2019-08-12,13.8,0.0,,375,neutral
376,Annie Copie,"Since an update on July 26, the application no longer opens. It sucks",1,2019-08-08,13.7.1,-0.5719,,376,negative
377,Brice M,Convenient and easy.,4,2019-08-05,13.2,0.4404,,377,neutral
378,Florian Bozec,"Intrusive application !!! A shame. access authorizations are simply unjustified. The city of Bordeaux should take better care of its public markets. This app is a personal data vacuum cleaner. If you want to do without it, do it !!!",1,2019-08-03,13.7.1,0.7326,,378,positive
383,Alexander C Pollock,"Top, I tried the apps in Switzerland, and this one I use in France works much better. the French are well ahead of mobile applications in general bravo",5,2019-07-26,13.6.1,0.7003,,383,positive
384,louis bourdonnay,"forced to delete 5 apps to be able to install it, and even when it is installed the application does not open.",1,2019-07-26,13.6.1,-0.4588,,384,neutral
385,Chantal Jacqmin,Unfortunately the new version no longer works on my galaxy i905! and the sav offers me to change my smartphone! disastrous,1,2019-07-24,13.6.1,-0.8436,,385,negative
386,Céline Perez,Very easy to use and very practical I recommend,5,2019-07-23,13.5.1,0.7146,,386,positive
391,Bela Dsa,"An application that could be good ... if it was functional! in my case, I have to make up my mind to call to ... pay !!! a shame. long live digital. in short does not meet the need.",1,2019-07-12,13.6,-0.4153,,391,neutral
393,Eric ADAM,"yet another absolutely scandalous public service concession! I confirm! wanting to park on a site not indicated as ""free"" I tried to buy a half-hour parking lot. luckily a passer-by warned me that it was free because the app was going to ""tax"" me by € 1.60! Instead of telling me it was free ...",2,2019-07-10,13.5.2,0.5075,,393,positive
397,Julie Pierson,very easy to use,5,2019-07-05,13.4.1,0.4927,,397,neutral
