ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
122,Patrick DA ROS,"Another app made only for those who have made it but not for its novice users. This is often the problem with Geeks, they create for them and forget that we are above all looking for simplicity in use.",1,2021-02-24,15.17,-0.5927,,122,negative
125,S W.,"I'm not very good with technology so, by wanting to do a price simulation I activated a parking lot. Super poorly explained as an app and in addition I can not delete my cb!",1,2021-02-18,15.16.0_rc2,0.3755,,125,neutral
126,coralie caron,"Unable to access the ""help"" section which opens and closes automatically, how do I get my ticket to put in the car to prove that I have paid?",3,2021-02-18,15.16.0_rc2,0.4019,,126,neutral
131,Patrick B,"Bjr, in Bordeaux, for a few days my bank card has not been kept in my memory I have to re-enter it for each payment .. painful .. before, it was going very well ..... The app is up to date.",4,2021-01-27,15.15.1,-0.1298,,131,neutral
132,X Laminux,"If the app does not make with its PayPal payment, I only put 3 stars for the commercial part. I received a referral link but since I had just installed the app before creating my account via the net. In short, I cannot benefit from the 2 euros reduction. But worse, my godfather cannot benefit from his 3 euros. While I could not have them due to my mistake, on the other hand, my godfather had nothing to do with it. So 3 stars.",3,2021-01-23,15.15.1,-0.7643,,132,negative
133,Lau Grace,"I was charged money for a parking lot in Metz when I was not there, I have not even moved from my region (Alsace)",1,2021-01-16,15.15.1,-0.2023,,133,neutral
134,beauté vegetale,"I am having a problem with my payment card expired and when I want to enter the new one, the application tells me that it is inactive, which makes the application unusable. How can I do ?",4,2021-01-11,15.15.1,-0.34,,134,neutral
135,Kaizoku Striker,So I was using this app for a year and now that there is a 15% commission I have moved to competitor opngo.,2,2021-01-09,15.14.1,0.0,,135,neutral
136,maxloup h,"Hello, I just took a fine when I had half the 30 free minutes and I did not exceed them, how am I going to do when the fine arrives?",3,2021-01-08,15.14.1,0.7096,,136,positive
140,Trail la Fumana 10km Nancy,"Notice updated following an article in the Republican East: it is the most expensive application on Nancy! Another scam! if you forgot to pay and you do this remotely and in the meantime you have a PV (and even if you come back to the car to check if you have PV, it is still necessary that the person must not forget to put the info on your windshield) and well too bad for you: no recourse possible .... I have no choice to use this application",1,2021-01-05,15.14.1,-0.8695,,140,negative
143,Nicolas Nicolas,"Too bad that the classic internet account and that of the application do not synchronize ... It is a bit the basis ... As a result, the residential rate does not appear in the application. Response to the message of 12/28: send back to the website to manage subscriptions ... It is therefore to demonstrate that the application is useless ...",1,2020-12-28,15.14.1,-0.743,,143,negative
144,Amélie Lehmann,It's good to have the resident card but the app tells us that we have more parking rights even though it was working the day before!,1,2020-12-23,15.14.1,0.3054,,144,neutral
145,Philippe TANGUY,"Fast, intuitive, reliable ... Excellent! (opinion of a user who left a competing application)",5,2020-12-18,15.14.1,0.6114,,145,positive
149,Ludovit Martonyik,"Wow. After paying for my 2 parking lots today, I learned by SMS that I have the ""Standard"" offer which costs 0.29 € more for each parking lot. Of course, you have to deactivate it if I don't want it. I never wanted this standard offer, nor paid for unnecessary additional service. You're welcome for the 2x 0.29 €, I hope it's worth disappointing people for additional turnover! (and thank you for giving me the opportunity to give my first negative review on an app: D)",1,2020-12-16,15.14.1,0.8878,,149,positive
151,Julia Isabelle,No connection problem. Very good application.,5,2020-12-07,15.12.3,0.5025,,151,positive
152,Un utilisateur de Google,I do not recommend it for residential subscriptions. They do not count the holidays on subscription. You pay extra days.,1,2020-12-03,15.14.1,-0.571,,152,negative
153,Najoua ABARKI,It would be very convenient to indicate the amount of parking in the history list. This would avoid clicking on each parking lot to have this information knowing that returning to the list systematically puts us at the top of the page (if we had scrolled),4,2020-11-30,15.13.1,-0.1027,,153,neutral
155,Vincent Payrat,"in Brussels I used this application for a few days, and I have already received 2 parking tickets for 3 days of parking, while the people in charge of the application tell me that everything is in order. After 2 months of pressure I was able to be reimbursed for the two PVs. The application is very good and practical, but please make sure that the local services follow the digital transition, otherwise the obstacle course to be reimbursed for their mistakes will nullify its benefits.",4,2020-11-29,15.13.1,0.51,,155,positive
157,Manush Anchorte,"Basically it's not bad and the service really tempted me. After some details are not very intuitive qd we do not know the application. Example the parking zone code: we are in a car we have used the app little, we can be in a hurry, what is this code, where do we find it? Ect But let's admit The app did not work for my monthly subscription, I ended up running to the parking meter at the bottom of my house And unable to delete my account where my bank details are",1,2020-11-26,15.13.1,0.481,,157,neutral
160,V DJ,Very safe ... frankly I am very happy with this application. He quickly finds the location on the map and you can only pay for the actual parking time.,5,2020-11-03,15.12.3,0.7774,,160,positive
161,FM 3331,"Awesome ! This application is really super efficient, it avoids having to find the parking meter and possibly waiting in line. You can also add more time if you need it or stop the time as soon as you have finished. We only pay for what we consume. I highly recommend !",5,2020-10-31,15.12.3,0.909,,161,positive
167,hicham Mohamed,Very good aplication frankly nothing to say at the top,5,2020-10-22,15.12.3,0.6115,,167,positive
172,I Andria,I change my note. Following an update I could no longer add my credit card finally I went through Paypal. The application is especially useful when you have no change with you and avoid running to put money back in the parking meter. 😅,5,2020-10-12,15.12.3,0.4005,,172,neutral
174,Guillaumr Gsc,Very good and ultra-practical application. Very intuitive clock via application with notification at the end of parking. Possible to receive by email all parking receipts per day or per month via website. Thank you to the developers for being responsive to customer comments. Sincerely Guillaume,5,2020-10-02,15.12.1,0.8832,,174,positive
178,Marvin Lémunier,"You enter your personal number, your registration, your credit card number. For an empty card with mentioned that there is no parking in the area. Even Paris nothing, empty, useless. So they get sensitive info about you and you have nothing at the end of it you can uninstall the app and they can keep your info ... beautiful.",1,2020-09-18,15.11.1,0.792,,178,positive
186,latreuille lucas,"Easy to use, but I find that improvements can still be made on this application, I find that we do not have enough freedom of use yet",4,2020-09-05,15.11.1,-0.166,,186,neutral
188,Noémie Létrillard,Scam! Take 30 € for 1 hour of parking I do not recommend!,1,2020-09-05,15.11.1,-0.7502,,188,negative
190,Nicolas Everaerts,"Perfect simple and effective, they are rare but do not work everywhere ....",5,2020-09-03,15.11.1,0.5267,,190,positive
192,Braunbarth Odette,It is a good innovation to pay for real parking ... except for those dizzy who forget to stop it if they leave early compared to the scheduled time! It should stop automatically when the car leaves the location 😊,5,2020-08-25,15.10,0.6114,,192,positive
193,Clement Pouette,I look for apcoa ca offers me this app which is not the right one ... SEO is not good.,1,2020-08-20,15.10,-0.3412,,193,neutral
194,Nadege NURDIN,"Hello, I am new to the app. I have a question ... once the location code is entered, do I still have to choose the street? Or is the code sufficient? Thank you",5,2020-08-18,15.10,0.4329,,194,neutral
196,Karine G.,"Super practical and super easy to use. So far I haven't encountered any bugs, no problems. So nickel. I find it great to be able to manage my resident parking lot but also to be able to enter a second vehicle for a one-off parking (that of my mother in this case, who no longer needs to have change when she comes to visit me). 👍👍👍",5,2020-08-15,15.10,0.7375,,196,positive
204,Maïté Fantasia,"Top app, since I installed it I can't do without it ... even outside Brussels it works very well.",5,2020-08-01,15.9,0.4927,,204,neutral
212,Rad Ouane,i am mad at this app a real scam. sloppy money trap application. 30euros for 2:22 on July 15 and the icing on the cake a PV that I paid in addition to 15euros to their agency in Metz. nobody listened to have little to go back. I also address to the town hall of Metz 2:22 for a sum of 30euros c is abut du Vol even in Paris have not paid for that. afterwards do not cry if the trade closes in the city center of Metz. do not even know where to go !!,1,2020-07-15,15.9,-0.8036,,212,negative
213,Mat,"More expensive than at the terminal, I don't quite understand ...",1,2020-07-13,15.9,0.0,,213,neutral
216,iouri clo,"Concern for duration update! By wanting to extend the duration by clicking on the end of time notification, the new duration is not really taken into account! So I parked for 30 minutes without knowing that I was no longer covered by my payment. I'm waiting to see if I got a fine .... Ditto by extending the duration on the app, this is not taken into account! You have to stop the parking lot and make a new one right away.",3,2020-06-29,15.8,-0.4168,,216,neutral
220,Marine Gény,"The app was working fine before containment. But now no more notification when you are near the end of parking. And the bad surprise is that now to obtain a simple proof by email in PDF, you have to pay 0.15 € !!! ?? I use this proof to send it to my boss to reimburse my travel expenses, isn't it a bit of theft anyway?",2,2020-06-24,15.7,-0.8184,,220,negative
225,Carmen Boulanger,"I pay for what I consume and it suits me perfectly. No need for change. On the other hand, watch out for the uncharged phone.",5,2020-06-06,15.7,0.7003,,225,positive
226,Damien Faisandier,"Hello, the application was working fine two months ago but an update has changed this: the application no longer gives any end of parking warning !!! So I asked that the application send an SMS to let me know when parking is over if I was not notified by the application. I receive a parking start sms! No use. In short, quickly dive into the problem because it is very very annoying!",2,2020-06-03,15.7,-0.9547,,226,negative
232,Thierry Journet,"Very good, but the success of the application would depend above all on it being universal or in any case bcp more usable in bcp more cities. I know it's complicated but this is the top that I have to work on I think. Otherwise very good.",4,2020-04-30,15.5.1,0.9279,,232,positive
239,Emilie C,Very good super easy parking app. To be developed in all cities,4,2020-03-21,15.3,0.8894,,239,positive
241,Christophe Baloche,No more parking meters! I don't mind paying for my parking even for 2 minutes!,5,2020-03-15,15.1,-0.4184,,241,neutral
246,Marie LEB,"I have been using this application for a year and I find it very practical. No more worrying about how many rooms to put in depending on how long I think I will stay. So not very well. Two caveats: the pricing is not clear at all (no indicative grid) and then my phone has not been able to charge it for 24 hours. I suddenly uninstalled it and reinstalled it three times, nothing to do. Too bad .",4,2020-03-05,15.1,-0.798,,246,negative
257,angélique baloche,Great app no ​​need to run to the parking lot anymore 👍,5,2020-02-19,15.0,0.4404,,257,neutral
264,Typhaine Gerard,"Rotten and useless application! I installed it yesterday, I wanted to increase my parking hours, I started and paid and suddenly the application turns off and closes every time I try to use it! I have uninstalled and reinstalled the application 3 times which asks me for a 4-digit code which none works! So thank you for this waste of time.",1,2020-02-05,14.9.1,-0.6893,,264,negative
266,Laurent,"An unclear interface on the display of prices, it would be useful to put it in a clear and visible way, not in the same tones as the wallpaper. Result: € 30 for 2h40 of parking in Metz, not in Dubai. The Customer Service can do nothing, neither the town hall, nor indigo which has the delegation of parking service. THANKS EASYPARK, the app is very easy to use to pay. A bad experience.",1,2020-02-03,14.9.1,0.7526,,266,positive
268,tolga gdg,"When I enter my payment information, it doesn't take the information and takes me back to the front desk.",1,2020-02-03,14.9,0.0,,268,neutral
269,Mélanie Deitsch,"Shameful, a craftsman does not have the right to put himself in the status of craftsman, visitor obligation, pay full price for his half-day parking in Metz! Parking is currently prohibited in front of customers' entrances ... As if the break equipment discharges itself from miles away and that it is as light as a feather. We have no choice but to take a taxi to avoid the cost of parking. (The craftsman's daughter) Impossible to extend her parking to more than 3-4 hours, shameful!",1,2020-02-03,14.9.1,-0.8602,,269,negative
271,johanna doncq,We cannot pay with payconiq or Google play so completely useless for a lot of people,1,2020-02-02,14.9.1,-0.1718,,271,neutral
272,Icellube Ciel bleu,From the city of Metz does not offer me 3 random street when I try to pay for my parking. I got caught by mistake and got a fine ...,1,2020-02-02,14.9.1,-0.25,,272,neutral
276,10H Video,good application. Too bad there are some bugs like the help page that doesn't work. Some very interesting ideas: - Android auto. This will greatly facilitate its use. - Ability to send suggestions.,3,2020-01-29,14.9.1,0.8357,,276,positive
278,Philippe Christen,Since the update of 01.16.20 it is no longer possible to receive a receipt by email ...,2,2020-01-25,14.9,-0.296,,278,neutral
285,Honey Domergue,"2020 the app no ​​longer wants to take my own vehicle into account, I end up with an app blocked for non-payment. I do not pay for parking in my city because I have a clean vehicle ... Please it is where the problem is.",1,2020-01-14,14.6.1,-0.1788,,285,neutral
287,Francis M.,What I don't like is that I can't delete my bank details or my account myself.,1,2020-01-11,14.6.1,-0.2755,,287,neutral
288,faa faa,Very good application easy to use,5,2020-01-10,14.6.1,0.7474,,288,positive
295,Stephane Bonnell,"Tested for its function: to pay for parking. Very practical in 2 clicks it's done. Some flaws: the app moans about my expired credit card when it has a month left. Unable to display help, the page appears and then returns to the app. And if not 0.15 € to receive a receipt by email in pdf (therefore costs nothing once your system is in place), it is not a little abused! Not very clear if I will also pay when I ask for a receipt each time.",3,2020-01-07,14.6.1,0.5067,,295,positive
306,delphine arnaud,Very good very practical,5,2019-12-30,14.6.1,0.4927,,306,neutral
307,Angel Lacroix,"Since update I can not add more parking or simply stop my parking if I have finished before. In addition, barely logged in I receive a 4-digit code which I have no time to write on the requested lines of the application and go directly to the street where I am .... Before it worked well now from anything after the updates .... Painful",2,2019-12-27,14.6.1,-0.6369,,307,negative
309,veronique jeanmougin,"Could be ube great app if it worked, No way to connect, tell me I have no internet access when it is wrong, notify me that no paid parking in the area even though I am still parking at the same place (paying) so I could not pay for my parking, it's even just anything!",1,2019-12-26,14.6.1,-0.5568,,309,negative
310,Liliane Dietschy,Very good invention very practical no need for change. Perfect. Thank you. I recommend it to everyone,5,2019-12-21,14.6.1,0.8561,,310,positive
316,Angela Soleti,How can I receive the receipt by email. I don't see where I can enter my email address,3,2019-12-17,14.6.1,0.0,,316,neutral
318,Jean Paul Anselin,"Apart from the great difficulties in reaching your platform, a competent, available, charming contact person (Chloé) will work hard to solve your problem and follow the file until it is resolved: bravo for this support.",4,2019-12-13,14.6,0.9067,,318,positive
320,fifi leboss,Very good and very practical app,4,2019-12-11,12.5,0.4927,,320,neutral
322,Arnaud Darbelet,"So far satisfied with the app. I have just changed my cell phone, I want to connect and cannot get the code by text message ... It is very inconvenient because I am parked and I have no money on me ...",1,2019-12-11,14.6,-0.1317,,322,neutral
323,Melanie Colin,"Great when it works! Impossible to connect me with my password and when I ask for a new code, I never receive it .. in the meantime thank you pv !!",1,2019-12-09,14.6,0.8164,,323,positive
324,Jérôme CUNY,Three good,5,2019-12-08,14.5.1,0.4404,,324,neutral
329,Vincent Limorté,"Forced by Bordeaux to use this private provider for resident parking: anti-ergonomic app as possible. Constant request for localizations, 5 menus to get my subscription for the day, impossible to program the start time ... It was already not terrible before, but the last update made it worse. Thank you bordeaux :(",1,2019-11-22,14.3,-0.7161,,329,negative
330,JACQUEMINOT Nicolas,"On the principle OK, but faced with two fines in quick succession I check the history and surprise the payments o't disappeared! I check my bank account and yes the amounts are debited! I explain everything on a recourse which of course is refused to me! Two fines and parking lots debited! So no 'I do not recommend! To flee !",1,2019-11-22,14.4.1,-0.6578,,330,negative
336,Laetitia ROSSIGNOL,Great application that encourages good citizenship. Easy to use. Perfect.,5,2019-11-19,14.4.1,0.9477,,336,positive
339,J Jara,"Unfortunately the use of this application cost me 30 euros of parking + 30 euros of almond. Easy Park does not allow you to anticipate the time restrictions specific to certain areas. You can pay the maximum parking time without any constraint or warning. Although the customer service was responsive, unfortunately they could not provide a solution. I have not been reimbursed for any overpayment. I do not recommend.",1,2019-11-14,14.3,-0.5911,,339,negative
340,Nicole Duroyon,Too good not to worry about going to the parking lot and having to give change,5,2019-11-14,14.4.1,0.6492,,340,positive
342,Nicolas Balzer,"Attempted payment by Vipps , Vipps took payment but the EasyPark App didn't recognize despite it was approved. Edit after developer's answer: the parking I wanted to pay for is in Oslo, Norway. With Norwegian Vipps account and bank account associated to Vipps.",2,2019-11-12,14.4.1,-0.5571,,342,negative
343,Guillaume de DURAT,Help systematically crashes It would be good if we could enter a free parking car (disabled card),3,2019-11-10,14.4.1,0.836,,343,positive
344,jennifer donze,I download it to make my life easier and in the end I never receive my new password by sms when I ask for it .... donx app block. And unable to register my Paypal account. Sure ! Nice app for simplicity. I didn't bother trying it anymore than if I had done nothing! To review. Good idea but bad implementation,2,2019-11-09,14.3,-0.6148,,344,negative
345,Odile Gain,"I had this app for a long time and was very satisfied with it. It has disappeared from my apps, so I reinstalled it and there was no way. I asked for a password 3 times but each time I entered ""error 10101"", can someone help me?",4,2019-11-04,14.3,-0.0009,,345,neutral
346,Tyme Android,Very practical but new you have to connect to a computer to choose the free version! Why not have put the option in the application menu ?? !!,2,2019-11-02,14.3,0.7708,,346,positive
348,Valentia Sparrow,"Hello, This section may not be suitable but I would like to share a concern encountered today. I find the application very practical, on the other hand I do not have the impression that its functioning is optimal. This morning I wanted to park for a long time, which the application seems to accept, but I ended up receiving a receipt two hours earlier than expected! Why aren't we warned that we can't plan to stay parked from 9 a.m. to 5 p.m.?",3,2019-10-22,14.2,0.9553,,348,positive
349,Steph Rolland,Good app but I don't understand why recently it costs more ... indeed for 3 hours of parking I paid before 2.80 (15 1st minutes free in Reims) and now 3.09 whereas parking costs 1 € per hour! Is it a malfunction?,3,2019-10-18,14.2,0.7712,,349,positive
350,Corentin Rollot,"My account is in inactive payment, I can do nothing on the application in terms of payments, this is not normal! Your application crashes completely at this level, and therefore becomes useless.",1,2019-10-16,14.2,-0.4753,,350,neutral
352,Melanie Lemaire,"Thank you to the application to warn me that we cannot put 8 hours in a row, if a notification 5 minutes before but since I am working I have not seen it. Results! A PV while I paid for my parking",2,2019-10-14,14.2,0.2124,,352,neutral
353,Mélie MORIN,"I use it in Laval and it tells me every day that my account is inactive, I have to put another card and then put mine back every day and I find that unacceptable. No change at this level. When is someone going to do something? BETTER AND BETTER. I was advised to uninstall and reinstall, and today I can't even connect !!!",1,2019-10-07,14.1.1,0.6049,,353,positive
354,stéphane Buchwald,"Since today it is impossible to recharge at the electric terminal in Copenhagen whereas before I had no worries. In addition, the application shows the terminals as available when they are not. Great when you have 60km of autonomy left ... Tomorrow I am going back to Sixt and I ask them for a petrol car, the electrics finished for me.",1,2019-09-30,14.1.1,-0.2411,,354,neutral
359,Benjamin Poirot,"Everything was working well but since yesterday in Nancy I can no longer use the resident rate at 1 euro per day, telling me an error code because my subscription has supposedly expired even though I am in good standing ...",1,2019-09-18,14.0,-0.2382,,359,neutral
361,Frederic page,"Lousy and dangerous: in Reims, the first 15 minutes are free, but it is impossible to spend more time when starting up. Result: if you do not think in time, it is the PV assured.",1,2019-09-14,13.9,0.2732,,361,neutral
362,Louis,"A horror .. Bug on bug, do not count on it and plan for change",1,2019-09-13,14.0,-0.5719,,362,negative
367,christophe wignon,"Practical, on the other hand the app remains in task even if you quit and suddenly you have to force the stop via the app manager",4,2019-09-04,13.9,0.25,,367,neutral
372,Gabriela Parfait,"still the worst applicarion I have ever experienced. the error messages are false and imprecise. mistakes make us take almonds from parking lots. the application is not intuitive, we do not find the basic functions that we expect. the nightmare",1,2019-08-28,13.9,-0.8519,,372,negative
373,Rom F,"Since the 4/8 update the application no longer works at all. Message ""EasyPark has stopped"" each time you try to access ... You tell me that Android must be up to date. Yes, my laptop has the most up-to-date version possible, but not everyone has the means to change their smartphone every year. Until then, all of my other apps are working except yours. Too bad, so I now have to switch to OPnGO.",1,2019-08-15,13.7.1,-0.714,,373,negative
374,David Huybens,"Not great, looks like they don't know how to use paypal correctly",1,2019-08-13,13.8,-0.6602,,374,negative
378,Florian Bozec,"Intrusive application !!! A shame. access authorizations are simply unjustified. The city of Bordeaux should take better care of its public markets. This app is a personal data vacuum cleaner. If you want to do without it, do it !!!",1,2019-08-03,13.7.1,0.7326,,378,positive
382,veronique gigi,"Agree, hasn't worked for a week, no longer syncs with the account, we can't do anything",1,2019-07-26,13.6.1,0.0772,,382,neutral
385,Chantal Jacqmin,Unfortunately the new version no longer works on my galaxy i905! and the sav offers me to change my smartphone! disastrous,1,2019-07-24,13.6.1,-0.8436,,385,negative
391,Bela Dsa,"An application that could be good ... if it was functional! in my case, I have to make up my mind to call to ... pay !!! a shame. long live digital. in short does not meet the need.",1,2019-07-12,13.6,-0.4153,,391,neutral
394,Marc Didier,very satisfied,4,2019-07-08,13.5.1,0.4754,,394,neutral
398,M WALTHER,Very happy with this app which allows you to pay for the exact duration of the parking.,5,2019-07-03,13.4.1,0.5563,,398,positive
399,Adrian Gavril,"Good but ... excessive battery consumption, more than my navigation app! Something must be done, please. (Samsung Galaxy A8 from 2018 with Android 9)",3,2019-07-03,13.4.1,0.636,,399,positive
400,Antoine P,"App that does not work. Unable to pay his package then message saying treatment in progress and wait. All this to receive a fine because the request was canceled. And since EasyPark has the monopoly, it is impossible to do otherwise.",1,2019-07-03,13.4.1,0.4939,,400,neutral
401,Daniel Delacour,"Hello, I have been using your app for a long time with no problems so far. I parked at 2:31 pm in the city center which offers 15 free minutes. I accepted them and started my clock until 4:30 p.m. When returning to my vehicle I found a fine of 25 € for unpaid parking. At no time was I informed that the clock stops after the 15 free minutes. (14:46) We should not be able to turn the wheel to go to the desired time. I made a complaint to the town hall of my city which refused my request. I am therefore obliged to pay when I was in good faith. Can you do a little business gesture? On the other hand, in my city parking is free from 12 p.m. to 2 p.m. I have noticed several times that it was not possible to switch on from 2 p.m. if you arrive before (eg I go to the sport at 2 p.m., so I have to park from 2.45 p.m. and I pay the 1 / 4 of an hour when it should be free. Hope you can find a solution to these problems. Regards",2,2019-07-02,13.4.1,0.9714,,401,positive
402,Florine Miclo,"hello my app is blocked today, would it be possible to help me please?",1,2019-07-01,13.4.1,0.4404,,402,neutral
403,catlord catlord,"Very good app and above all very good customer service. I had a problem with my app, a problem due to the Android update. They really made sure to solve this problem. Real customer service is rare these days, even more so for a free application.",5,2019-06-29,13.4.1,0.7006,,403,positive
404,Na H,application not always very fluid ... it would be good to have prices or loyalty reductions,4,2019-06-28,13.4.1,0.7506,,404,positive
405,Franck Jeandinot,The application works perfectly again thanks to the help of the support. Super responsive and courteous telephone contact in French.,5,2019-06-28,13.4.1,0.969,,405,positive
411,Elise Varin,"I have been using it since the start of its installation in Nancy, but it has been bugging for 5 days now and it is really painful, hello fines 2 days in a row ....",2,2019-06-25,13.4.1,-0.6474,,411,negative
412,Alexandra PANSERI,"Why does the application no longer display correctly since the update ??? Too bad, I will be there very regularly but I can no longer choose the duration of the parking. Need help please. Thank you very much for your responsiveness Too bad Android does not follow up, can't wait for the app to work properly Long live Easy Park !!",5,2019-06-24,13.4.1,0.6513,,412,positive
415,Colette Hansen,more than practical when we do not know the time we are staying,5,2019-06-20,13.2,0.0,,415,neutral
416,Coralie Hennebelle,satisfied at least we do not lose money when we stay less long,5,2019-06-20,13.4.1,0.6197,,416,positive
419,delphine riat,great no need for cash. and secure with Paypal for those who do not want a credit card.,5,2019-06-18,13.4,0.4393,,419,neutral
