ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
291,Bastman,"Unable to pay for the subscription from the application, having to go to the website for several months. This problem follows an update and is very common among users ... If you had employees as ""reactive"" behind this application as they are in the street to give us a hard time that would be the best .. .",1,2020-01-07,14.6.1,0.0708,,291,neutral
294,GUY JURADO,I installed the application unable to connect with my number the application has become unusable I hope that the city of Reims will change the application,1,2020-01-07,14.6.1,0.4939,,294,neutral
295,Stephane Bonnell,"Tested for its function: to pay for parking. Very practical in 2 clicks it's done. Some flaws: the app moans about my expired credit card when it has a month left. Unable to display help, the page appears and then returns to the app. And if not 0.15 € to receive a receipt by email in pdf (therefore costs nothing once your system is in place), it is not a little abused! Not very clear if I will also pay when I ask for a receipt each time.",3,2020-01-07,14.6.1,0.5067,,295,positive
299,Léa,Top top! It's up to you to choose your parking time and change it at any time. Allows you to pay the bare minimum in 1 click and remotely.,5,2020-01-04,14.6.1,0.3595,,299,neutral
306,delphine arnaud,Very good very practical,5,2019-12-30,14.6.1,0.4927,,306,neutral
307,Angel Lacroix,"Since update I can not add more parking or simply stop my parking if I have finished before. In addition, barely logged in I receive a 4-digit code which I have no time to write on the requested lines of the application and go directly to the street where I am .... Before it worked well now from anything after the updates .... Painful",2,2019-12-27,14.6.1,-0.6369,,307,negative
309,veronique jeanmougin,"Could be ube great app if it worked, No way to connect, tell me I have no internet access when it is wrong, notify me that no paid parking in the area even though I am still parking at the same place (paying) so I could not pay for my parking, it's even just anything!",1,2019-12-26,14.6.1,-0.5568,,309,negative
310,Liliane Dietschy,Very good invention very practical no need for change. Perfect. Thank you. I recommend it to everyone,5,2019-12-21,14.6.1,0.8561,,310,positive
313,Bastien Dugas,"Like a lot of other users, Neither PayPal, nor adding a bank card possible ... Easy that means easy, right?",1,2019-12-19,14.6.1,0.8074,,313,positive
316,Angela Soleti,How can I receive the receipt by email. I don't see where I can enter my email address,3,2019-12-17,14.6.1,0.0,,316,neutral
317,Richard OLIER,Very practical application. Too bad there are as many different operators as there are cities. It forces you to install several applications ...,4,2019-12-14,14.6.1,-0.5423,,317,negative
320,fifi leboss,Very good and very practical app,4,2019-12-11,12.5,0.4927,,320,neutral
322,Arnaud Darbelet,"So far satisfied with the app. I have just changed my cell phone, I want to connect and cannot get the code by text message ... It is very inconvenient because I am parked and I have no money on me ...",1,2019-12-11,14.6,-0.1317,,322,neutral
324,Jérôme CUNY,Three good,5,2019-12-08,14.5.1,0.4404,,324,neutral
329,Vincent Limorté,"Forced by Bordeaux to use this private provider for resident parking: anti-ergonomic app as possible. Constant request for localizations, 5 menus to get my subscription for the day, impossible to program the start time ... It was already not terrible before, but the last update made it worse. Thank you bordeaux :(",1,2019-11-22,14.3,-0.7161,,329,negative
331,marie helene dubois,Very convenient,5,2019-11-21,14.4.1,0.0,,331,neutral
333,marine cougoul,Fast and effective ! Practice! No complaints !,5,2019-11-21,14.4.1,0.7379,,333,positive
336,Laetitia ROSSIGNOL,Great application that encourages good citizenship. Easy to use. Perfect.,5,2019-11-19,14.4.1,0.9477,,336,positive
340,Nicole Duroyon,Too good not to worry about going to the parking lot and having to give change,5,2019-11-14,14.4.1,0.6492,,340,positive
342,Nicolas Balzer,"Attempted payment by Vipps , Vipps took payment but the EasyPark App didn't recognize despite it was approved. Edit after developer's answer: the parking I wanted to pay for is in Oslo, Norway. With Norwegian Vipps account and bank account associated to Vipps.",2,2019-11-12,14.4.1,-0.5571,,342,negative
343,Guillaume de DURAT,Help systematically crashes It would be good if we could enter a free parking car (disabled card),3,2019-11-10,14.4.1,0.836,,343,positive
344,jennifer donze,I download it to make my life easier and in the end I never receive my new password by sms when I ask for it .... donx app block. And unable to register my Paypal account. Sure ! Nice app for simplicity. I didn't bother trying it anymore than if I had done nothing! To review. Good idea but bad implementation,2,2019-11-09,14.3,-0.6148,,344,negative
345,Odile Gain,"I had this app for a long time and was very satisfied with it. It has disappeared from my apps, so I reinstalled it and there was no way. I asked for a password 3 times but each time I entered ""error 10101"", can someone help me?",4,2019-11-04,14.3,-0.0009,,345,neutral
347,Chrissie,Practical BUT DAMAGE that it does not tell us where the car is parked in the parking details So that we can find it more easily if necessary,4,2019-10-26,14.3,-0.4329,,347,neutral
348,Valentia Sparrow,"Hello, This section may not be suitable but I would like to share a concern encountered today. I find the application very practical, on the other hand I do not have the impression that its functioning is optimal. This morning I wanted to park for a long time, which the application seems to accept, but I ended up receiving a receipt two hours earlier than expected! Why aren't we warned that we can't plan to stay parked from 9 a.m. to 5 p.m.?",3,2019-10-22,14.2,0.9553,,348,positive
353,Mélie MORIN,"I use it in Laval and it tells me every day that my account is inactive, I have to put another card and then put mine back every day and I find that unacceptable. No change at this level. When is someone going to do something? BETTER AND BETTER. I was advised to uninstall and reinstall, and today I can't even connect !!!",1,2019-10-07,14.1.1,0.6049,,353,positive
356,julien boomerj,Not working very well,1,2019-09-26,14.1.1,-0.2572,,356,neutral
359,Benjamin Poirot,"Everything was working well but since yesterday in Nancy I can no longer use the resident rate at 1 euro per day, telling me an error code because my subscription has supposedly expired even though I am in good standing ...",1,2019-09-18,14.0,-0.2382,,359,neutral
361,Frederic page,"Lousy and dangerous: in Reims, the first 15 minutes are free, but it is impossible to spend more time when starting up. Result: if you do not think in time, it is the PV assured.",1,2019-09-14,13.9,0.2732,,361,neutral
362,Louis,"A horror .. Bug on bug, do not count on it and plan for change",1,2019-09-13,14.0,-0.5719,,362,negative
363,sylvie dubois,No more looking for change,5,2019-09-09,13.9,-0.296,,363,neutral
366,Florence Buoy,Too bad the price via the app is higher than paying directly at the terminal ...,2,2019-09-04,13.9,-0.5423,,366,negative
369,Samuel Nussbaumer,"We pay by the minute. And unused minutes are not billed. If you are late for an appointment, you can change without having to travel with your smartphone.",5,2019-08-29,13.8,-0.1027,,369,neutral
371,Olivia LEFORESTIER,Very practical as soon as there is no change,4,2019-08-28,13.9,-0.296,,371,neutral
372,Gabriela Parfait,"still the worst applicarion I have ever experienced. the error messages are false and imprecise. mistakes make us take almonds from parking lots. the application is not intuitive, we do not find the basic functions that we expect. the nightmare",1,2019-08-28,13.9,-0.8519,,372,negative
373,Rom F,"Since the 4/8 update the application no longer works at all. Message ""EasyPark has stopped"" each time you try to access ... You tell me that Android must be up to date. Yes, my laptop has the most up-to-date version possible, but not everyone has the means to change their smartphone every year. Until then, all of my other apps are working except yours. Too bad, so I now have to switch to OPnGO.",1,2019-08-15,13.7.1,-0.714,,373,negative
374,David Huybens,"Not great, looks like they don't know how to use paypal correctly",1,2019-08-13,13.8,-0.6602,,374,negative
378,Florian Bozec,"Intrusive application !!! A shame. access authorizations are simply unjustified. The city of Bordeaux should take better care of its public markets. This app is a personal data vacuum cleaner. If you want to do without it, do it !!!",1,2019-08-03,13.7.1,0.7326,,378,positive
