ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
1499,parkmanlove,really clear and easy to use app the prices are right and myself has always worked well remember to stop parking where you remember to put your seat belt fastened people can always complain about everything and push all the responsibility to others thanks to the developers here at least a very satisfied user,5,2019-03-27 17:40:19,3.61,0.876,positive,,
1553,Tsökködööröö,functional and comprehensive seems i am very satisfied,5,2018-01-05 13:47:36,3.33,0.624,positive,,
1670,Zyde,the idea works and makes parking in the stadium finally smooth a service for which you are happy to pay the small service fee that parkman charges use is very easy and clear thank you and the journey continues,5,2015-11-02 14:31:01,2.95,0.8764,positive,,
1725,J6niii,satisfied with that brush in every way  everything works as it should i recommend,5,2015-06-24 05:49:19,2.8.1,0.8415,positive,,
1729,Partaboy,after all in this application you cannot select the time when the stop will end it must be stopped manually that is if you meet at the gym for a couple of hours and the parking fee expires in the area within an hour then you will have to suspend activities so you can stop the parking fee from running out really great i guess easypark will become cheaper,1,2015-06-02 20:01:48,2.8.1,-0.4142,neutral,,
1794,A-MV,i am very happy with the service of parkman easy and reliable works ,5,2014-08-01 21:23:40,2.5.9,0.8165,positive,,
1798,Pekka Nikander,convenient easy to pay parking i think the current interface is quite functional as opposed to what someone else has complained about in the past sometimes the database contains incorrect information about the places fee for example one saturday in hakaniemi the application thought that parking is free even though it was paid i paid for security 0priced parking ie the service fee was 49c i didnt pay for the parking itself i dont know what would have happened if the lizards had visited because the payment always goes according to the time spent sometimes the parking itself becomes cheaper with the service fee than when paying with coins in fact i rarely park in paid places so im happy to pay for the convenience of the app the new version now comes with a maximum time for parking to end if the phone runs out of battery for example i understand that parking will end then complicates a bit of the previous interface making it a place for development,4,2014-06-02 19:35:01,2.5.9,0.7414,positive,,
1817,M🙋,happy and easy to use,5,2014-01-01 20:46:06,2.05,0.784,positive,,
1831,Oikku,i have been a satisfied user since the park button times the criticism in the comments about the lack of iphone 5 support as well as the lack of prepaid capability is not true at least ive been using the iphone 5 since last fall and likewise ive paid upfront and worked well i highly recommend,5,2013-06-05 07:05:48,2.05,0.3941,neutral,,
1839,k.i.p.i.,geat app i have used it from a day they published it originally it was parkkinappi i have been extremely satisfied no longer need for coins which i never had with me,5,2013-05-06 19:03:33,2.05,0.2279,neutral,,
1874,Nea Peltoniemi,cannot get in to use the app because it wont register my acceptance of the legal terms every time i click accept the popup bounces right back up,1,2021-07-05,5.32,0.1581,neutral,,
1893,Google User,for free parking worth 10 use this promocode sgpc 10 edestä ilmaista parkkiaikaa saat käyttämällä koodia sgpc nice app beats hands down the easyparkapp that sniffs all your personal information like contacts your pictures etc please add an an alarmfunction when the parking ends why cant i just choose 15mim parking as earlier now i have to add an ending time which again wastes my time,3,2020-08-17,5.06,0.9131,positive,,
1895,Hannu Siikonen,pricing should match with the manual prices to improve my rating,3,2020-07-31,5.06,0.4404,neutral,,
1969,Morten Mark Juel,updated the app on my hyuwei p9 today now the app starts but stalls on fetching location app has access to phone gps googlemaps finds my location right away not possible to set my location manually app stalls and says google play services are updating forever please fix asap,3,2018-05-18,4.02,0.7227,positive,,
1975,GEORGE BARSAN,im not to glad because i also have to pay for paking even in days that are freeholy daysover all an ok app but with minor minuses,3,2018-04-28,,-0.0875,neutral,,
2045,Erik Lindholm,this service is a good example of when business is driven by an idea of solving a problem and the customer pays with joy straight forward business without greed which im thankful for thank you,5,2015-12-03,3.16,0.9437,positive,,
2102,A Google user,used it for a few months in copenhagen and works great im a happy camper ,5,2012-09-24,1.12,0.8957,positive,,
2133,Christina8964315689332,very satisfied  works as it shoulduse code zngd to get a free parking,5,2020-08-01 13:48:53,4.15,0.7501,positive,,
2138,Helle-G,i have been quite happy with this ap in the past but i miss the pop up message that the app is running when i get back to the car will therefore pay for far too long,2,2020-04-03 11:36:53,3.91,-0.0009,neutral,,
2141,Søren Dinesen,parkman has sent me to debt collection twice within the last month for a bill of 118 which has been paidhow it is possible to owe parkman money in the first place is a mystery to me as they withdraw the money on the credit card before you can parki have been one of the first users 810 years ago and have otherwise been happy with parkman but now i am scared because they do not have control over their customer base and appfor example parkman has sent emails with reminders and fees to a 10yearold email that has not been used for the last 6 years stated from intrum debt collectionwow  what a messtherefore i can only recommend users to withdraw from their crockery there are other more reliable parking app on the market,1,2020-03-02 12:50:37,3.89,-0.3506,neutral,,
2168,10voli,very satisfied with the app cook not least your customer servicegreetings from bjas,5,2019-07-05 11:23:36,3.69,0.4754,neutral,,
2185,Fru Ellerbek,we have always been happy to use the p man app easy to operate,5,2019-01-27 10:40:35,3.56,0.765,positive,,
2206,Rasmus Gerdes,definitely an app that fulfills its purpose ,4,2018-08-27 10:08:54,3.46,0.5719,positive,,
2218,Ratle1,am very happy to use parkman always works,2,2018-03-31 12:43:04,3.41,0.6115,positive,,
2291,Den bitre,beware of this app just booked a weeks parking the sign flashes so nicely with nok 355 which was also what i was counting on then dkk 429 was deducted without any questions about acceptance so 74 kr more than it said find an alternative to this app there are some pieces funnily enough this app is very easy to use  easy to trick people into towering uninformed fees must unfortunately give 1 star,1,2016-10-07 20:24:40,3.17,0.9207,positive,,
2295,Caroline Erup,it fully meets my needs user friendly and stable thank you copenhagen municipality,5,2016-09-20 11:43:00,3.17,0.8016,positive,,
2313,DK2720,am very happy with the app i have tried other parking apps but parkman is clearly the best it is simple and straightforward and most importantly it helps me get rid of parking fines ,5,2016-06-09 09:44:57,3.12,0.9774,positive,,
2325,Morten Greve,im just as angry at  eager pguards  im just as happy with the tone of parkman and the excellent service i get there are still places it is not walkable but europark etc is not my style at all  good product  works in most places and is easy to use and then they are cheap ,4,2016-02-01 19:53:26,2.97,0.9001,positive,,
2362,Halfhearted app,their referral system works neither for the referrer nor the referrer they promise you dkk 100 free parking for the referred person if he  she signs up for parkman it does not happen they promise you the referrer free parking too it does not happen either nor is it given it helps to write to their customer service we all know it companies that promise and promise promises are not fulfilled you get tired it is also up to the consumer council that they do not sign their fees before using parking the stated price is ex fees and vat  you can then just learn that afterwards tighten up and earn your stars,1,2015-10-02 19:12:15,2.95,0.902,positive,,
2381,Hansennansen,great that you can stop the payment if you came back to the car before we are very happy with pakman,5,2015-08-02 14:20:21,2.90,0.7841,positive,,
2406,Hej du sfghhiib,have had no problems with this app  am super happy with it,5,2015-02-02 07:11:13,2.6.5,0.8707,positive,,
76,julien,good evening i want to remove my card is deleted my account what i should do please i needed this application for a day and i want to delete my personal data regards julien,1,2021-06-07,15.22.0,0.7003,,76.0,positive
86,Thierry ANTONY,that happiness no need to look for change and keep you informed of the remaining time,5,2021-05-27,15.21.0,0.34,,86.0,neutral
155,Vincent Payrat,in brussels i used this application for a few days and i have already received 2 parking tickets for 3 days of parking while the people in charge of the application tell me that everything is in order after 2 months of pressure i was able to be reimbursed for the two pvs the application is very good and practical but please make sure that the local services follow the digital transition otherwise the obstacle course to be reimbursed for their mistakes will nullify its benefits,4,2020-11-29,15.13.1,0.51,,155.0,positive
160,V DJ,very safe  frankly i am very happy with this application he quickly finds the location on the map and you can only pay for the actual parking time,5,2020-11-03,15.12.3,0.7774,,160.0,positive
162,Elle Hirion,filled his work and never had any problems,5,2020-10-28,15.12.3,0.3089,,162.0,neutral
285,Honey Domergue,2020 the app no longer wants to take my own vehicle into account i end up with an app blocked for nonpayment i do not pay for parking in my city because i have a clean vehicle  please it is where the problem is,1,2020-01-14,14.6.1,-0.1788,,285.0,neutral
303,ooo ooo,impossible to add paypal account there is another operator in the city i regularly park in but it doesnt propose paypal as a payment method and easypark seems to be usable across europe as is i cant use the service it seems a recent update caused havoc please fix or rollback to a functional version or hire more testers regards,3,2020-01-03,14.6.1,-0.5267,,303.0,negative
322,Arnaud Darbelet,so far satisfied with the app i have just changed my cell phone i want to connect and cannot get the code by text message  it is very inconvenient because i am parked and i have no money on me ,1,2019-12-11,14.6,-0.1317,,322.0,neutral
345,Odile Gain,i had this app for a long time and was very satisfied with it it has disappeared from my apps so i reinstalled it and there was no way i asked for a password 3 times but each time i entered error 10101 can someone help me,4,2019-11-04,14.3,-0.0009,,345.0,neutral
390,Annie B,satisfied,5,2019-07-12,13.5.2,0.4215,,390.0,neutral
391,Bela Dsa,an application that could be good  if it was functional in my case i have to make up my mind to call to  pay  a shame long live digital in short does not meet the need,1,2019-07-12,13.6,-0.4153,,391.0,neutral
394,Marc Didier,very satisfied,4,2019-07-08,13.5.1,0.4754,,394.0,neutral
398,M WALTHER,very happy with this app which allows you to pay for the exact duration of the parking,5,2019-07-03,13.4.1,0.5563,,398.0,positive
399,Adrian Gavril,good but  excessive battery consumption more than my navigation app something must be done please samsung galaxy a8 from 2018 with android 9,3,2019-07-03,13.4.1,0.636,,399.0,positive
402,Florine Miclo,hello my app is blocked today would it be possible to help me please,1,2019-07-01,13.4.1,0.4404,,402.0,neutral
412,Alexandra PANSERI,why does the application no longer display correctly since the update  too bad i will be there very regularly but i can no longer choose the duration of the parking need help please thank you very much for your responsiveness too bad android does not follow up cant wait for the app to work properly long live easy park ,5,2019-06-24,13.4.1,0.6513,,412.0,positive
416,Coralie Hennebelle,satisfied at least we do not lose money when we stay less long,5,2019-06-20,13.4.1,0.6197,,416.0,positive
478,Barbara Sablé,very convenient and happy to pay my parking lot in real time,4,2019-03-25,12.6,0.552,,478.0,positive
490,Sylvie Lecampion,i find it super practical and very happy,5,2019-03-09,12.6,0.8357,,490.0,positive
511,Un utilisateur de Google,works perfectly well im satisfied,5,2019-02-04,12.3,0.8442,,511.0,positive
522,Samer LEHUSSIN,this app is working fine im satisfied i pay the actual parking time,5,2019-01-14,12.2,0.4939,,522.0,neutral
553,Gérard FRESNEL,i am completely satisfied,5,2018-11-26,11.8,0.4754,,553.0,neutral
555,Un utilisateur de Google,very satisfied in resident use as in unit parking,5,2018-11-23,11.8,0.4754,,555.0,neutral
570,Un utilisateur de Google,very satisfied,4,2018-11-07,11.6.1,0.4754,,570.0,neutral
582,Un utilisateur de Google,very satisfied,5,2018-10-18,11.4,0.4754,,582.0,neutral
589,Un utilisateur de Google,this app has simply changed my life no more stress of exceeding the parking time we are warned by sms and just extend the parking time by turning the wheel no more laborious yard research where you sometimes have to walk and walk to find one and we just pay for the time we used possibility of stopping the parking if we return to the car sooner what happiness and sincerely the use is really within the reach of everyone,5,2018-10-12,11.5.1,0.697,,589.0,positive
623,Nicolas Sippel,will only have worked once  now the app keeps asking meto fill in my credit card code keep it in memory but meask again every start parking no matter what i doforced to go to the terminal with a sprain 10 minutes late and a lot ofanger very very disappointed,1,2018-06-29,10.9,-0.6506,,623.0,negative
627,Thomas d'Erceville,please note that the user is charged a higher amount approximately 60 than what is displayed this is a scam how can we pay 075 for 20 minutes when this basic rate is 020 big big scam,1,2018-06-15,10.8,-0.8074,,627.0,negative
665,Christelle PHILIPPE,super happy with this application which works really well and very easy to use i recommend ,5,2018-03-06,10.6.1,0.9457,,665.0,positive
804,Phenyx1969,if the application works well technically it is the fact of paying to park that seems to be totally crazy and more to be happy about ithow can you get paid on the back of what does not belong to easypark im the one who pays for my car the roads are paid with my taxes and easypark comes to pump me moneythis is parasitism by what right this is totally questionable from an ethical point of viewthe day a judgment dismantles this sinister process i will be the first to rejoice,4,2021-01-13,15.15.0,0.5539,,804.0,positive
810,Elodie2905,very satisfied with this application i recommend it it saves time it makes everyday life easier you pay for the actual time parked and you can easily extend the duration remotely,5,2021-09-07,15.26.0,0.8928,,810.0,positive
811,owildman,please set up the possibility to choose portrait or landscape mode on the tablet thank you ,3,2021-07-27,15.24.0,0.8856,,811.0,positive
817,Liliburdi,i have been using this smart application for several months now and i am totally satisfied with it no need to locate the parking meter and run to complete the payment which can be adjusted down to the minute from your smartphone,5,2019-06-08,13.3,0.6497,,817.0,positive
819,MathildeC51400,hello so far i was satisfied with the application but i was recently fined 25  because i parked in reims around noon i activated my parking lot to be quiet until 3pm but it didnt work because from 12pm to 2pm its free then follow the 15min free parking so i cant increase the parking time  i was supposed to relax in town and i didnt not ceased to be disturbed by the applicationas a result i only managed to pay from 320 pm to 328 pm and from 338 pm to 351 pm  incomprehensible i could not add extra time to my parking lot because it was supposedly already underway when i get to my vehicle i realize that i will be fined because i have a little piece of paper explaining it to me on the windshield to date i have just received the fine of  25 i dont find that normal how come the app is not smooth and indicates that you are parked when you are noti am really disappointed and unhappy that i had to pay a fine when i wanted to pay for my parkingi should have paid the old fashioned way with change in the meteri wish you update your app to fix the bugs because you risk losing honest people like me who just want to pay what they owe without worrying about their parking every 5minregards,1,2019-09-26,14.0,0.8373,,819.0,positive
825,Tjoy33,practical and easy to use application but i regret that 15 euro cents per pdf receipt is charged i dont see what the additional cost is for easypark to have the receipt automatically sent to a mailbox second the request for a professional subscription is never successful i have heard the request three times to link a professional payment account no one calls backyou should think about matching the price of your service with the actual service provided because at the moment the service provided is not up to the price list,3,2018-03-03,10.4.1,-0.897,,825.0,negative
889,lilirose234,i downloaded this app 3 weeks ago and am delighted with it,5,2018-04-27,10.5.2,0.5106,,889.0,positive
891,Devgui,since the update the app asks me to fill in my card for payment although i always pay at apple payand impossible to register a payment method to be resolved quicklythank you,1,2018-05-22,10.6.1,0.2905,,891.0,neutral
925,calicamus,impossibility of paying an additional day with the resident rate if parking is already in progress you must therefore wait until the end of parking to take back a ticket it was possible before the update please rectify this problem,1,2021-03-24,15.18.1,0.34,,925.0,neutral
926,Droit&cie,please note the application has no relationship with fps services i took a fine when i had engaged the meter for my parking coming back surprised a fine and on the application the place tells me that no parking exists even though it is a place charge which had been detected 2 hours before customer service denies the existence of a malfunction and asks me to pay the fine,1,2019-05-28,13.3,0.508,,926.0,positive
931,MimsMins,they keep your identifications and no way to remove my credit card from this app and i have withdrawals while we are in confinement the parking spaces are free i would like you to please delete my bank details as it is not normal that there is no option to be able to delete our bank details,1,2020-04-02,15.4,0.7835,,931.0,positive
997,Mayalahihou,how to be taken hostage by the politics of the city on which it does not communicate first the paid parking zones are spreading slowly across the city and require residents to take out a subscription then the existing system is replaced by another without any consultation with residents switching the subscription from one account to another does not work the application is neither clear nor ergonomic the information concerning the prices and parking rules does not exist before validation of the parking but we should be happy its a young and dynamic startup that manages all of this ,1,2017-07-03,5.8.8,0.8758,,997.0,positive
1025,SmartiZtik,bordeaux resident who used urbis mobile and was fully satisfied with it the city of bordeaux forced us to go to easy park its just amazing how bad it isim not going to make a cobblestone with everything thats wrong  its simple nothing works emergency update  forced to go through the site   not to mention the just awful colors  but that to the limit ,1,2017-07-21,5.8.9,-0.4953,,1025.0,neutral
1027,Mathieu Bret,no quick and easy way to find subscriptions we have to switch to the site seriously  the roulette wheel was too sensitive in the old version it has become soft  in short before doing beautiful think about doing good 2nd opinion please entrust the project to a po who uses the app or ill send you my cv but please think of the users,1,2017-12-01,10.0.3,0.6082,,1027.0,positive
1031,Étienne de crèche,taking a monthly resident parking has become a big hassle  not to say impossible urbis mobile is back please ,1,2017-09-11,5.9,0.4374,,1031.0,neutral
1052,féechier,cannot be used since we do not receive the connection sms hello to the town hall of bordeaux which will fill its pockets since we have no alternative but the good old scrap,1,2017-11-01,10.0.1,0.5905,,1052.0,positive
1123,MWM,used the app but still got a ticket filled out the forms on the website and tried to contact someone who is responsible  without any success very disappointing,1,2021-09-21,15.26.0,-0.7952,,1123.0,negative
1124,Joost van der Eijk,looks promising want to add payment method on my cell phone paypall this app leads me to something that looks like the paypall website but i cannot verify the url because it is not editable i only want to use the paypall app and not the website entry because it is not secure on a cell phone when i cannot verify the url please add an options to use the paypall app on the cell phone if available 5 stars editone year later nothing changed according to payment method paypall down to 1,1,2021-09-21,15.27.0,0.5568,,1124.0,positive
1142,Susana De Freitas,amazing app super easy clever useful revolutionising the way we park best app ever 5 ps can you bring it to switzerland please,5,2021-09-09,15.26.0,0.9764,,1142.0,positive
1178,Albin Nilsson,the best thing that has happened to private motoring since the internal combustion engine combine the service with swish and you have a real rally alternative to pay exactly for as long as you park easypark has good coverage over sweden and so far i have been able to use it for almost all places i have had to park in several cities small and large super happy the only development work i see is to be able to include a clearer way to show how long you can park in certain places eg a maximum of 2 or 4 hours,5,2021-08-16,15.25.0,0.9493,,1178.0,positive
1262,Sarah Marassovich,i think it is far easier to go to the machine and select the entire day than it is to use this app have a check box option for all day or set time also stop sending me notifications that my parking is ongoing the swirly thing is cool and flash but im more into usability if i park in an all day zone its because i am using it for the day update this please,1,2021-06-30,15.23.0,0.6888,,1262.0,positive
1308,Andreas Ursin Hellebust,worked ok before but now shuts down during login or when trying to retrieve password newer updates make it work again edit 2021 works flawlessly takes american express extremely happy ,5,2021-05-03,15.20.0,0.9625,,1308.0,positive
1309,Kristoff Svalheim,bad service got fined and says i have to see that what is on the app must match what is on the car now i parked in a large parking lot ,1,2021-05-01,15.16.0_rc2,-0.5423,,1309.0,negative
1361,Ashley Vermeulen,even after multiple updates i still cant add my credit card has a error everytime please allow other methods of payment paypal or google pay,1,2021-02-27,15.17.1,-0.2695,,1361.0,neutral
1440,Carol Woolnoth,please help i transferred from my previous app epark in marbella all was well but since the update it says the details are invalid and refuses to connect me to the app i had a balance of money from my previous app which transferred perfectly at the time but now its hopeless please help thanks a lot spanish support team have sorted it out for me great support,5,2020-11-25,15.13.1,0.9833,,1440.0,positive
1443,Helena Karlfeldt,using easypark costs sek 495 extra for each parking in addition to the actual parking fee in addition you charge for receipts invoices and god knows what else you charge for much like ryan air i will therefore avoid using easypark as much as possible please make money by charging parking lot owners instead of charging customers,1,2020-11-20,15.13.1,0.5719,,1443.0,positive
1444,Einar Fløystad Dørum,the app isnt too bad but it suffers from a fatal flaw which makes it unfit for use it happily places you in the wrong spot and for me that ended up with a parking ticket i even tried to complain about this too the owner of the parking spot europark which supposedly support parking with easypark but they declined that so i guess they arent really serious about supporting easypark after all since i dont like parking fines ill stop using this app,1,2020-11-20,15.13.1,-0.7569,,1444.0,negative
1465,Temple Grandin,very good time experience this app really happy with,5,2020-10-19,15.12.3,0.8012,,1465.0,positive
1497,claus kanstrup,the app made it look like i was logged in as active all the way to mobilpay approval to show how long i have left  but it was not set to  fine 795kr  poorly set up app look elsewhere,1,2020-09-17,15.11.1,0.1027,,1497.0,neutral
1519,Filip Sz,not working in spain empty map when im 50 meters near the parking that exists when i arrive at this parking then suddenly parking is popping up on map fix it please,1,2020-08-29,15.10,0.128,,1519.0,neutral
1555,J Regulator,cant add payment method first time i saw easy park i downloaded it and used it once no problem after that the app lost my payment method and will not save it when entered please help,2,2020-08-03,15.9,0.7343,,1555.0,positive
1587,Darryl Jacobs,mostly good but the automatic camera parking feature has a massive flaw on more than one occasion it hasnt deactivated so at the moment i cant use the app to park anywhere else as according to the app i am still parked in oslo we need to be able to manually end the parking rather than have to contact customer service the app uses gps it can see we arent in the carpark it thinks were still in please fix this issue,2,2020-06-19,15.8,0.636,,1587.0,positive
1605,Gard Eriksen,får ikke åpnet appen etter oppdatering igår the application has detected an internal error please contact our customer support reinstalling fixed this thanks for quick feedback,5,2020-05-28,15.7,0.7155,,1605.0,positive
1617,Mike P.,lol was about to use it yesterday but status of my card is inactive which makes this app useless speed of service is the key and please do not sent me to you support as it is service responsibility to contact their customers,1,2020-05-15,15.5.1,0.6784,,1617.0,positive
1630,Kaan Ozavci,im very happy with the app but cannot add more than 1 vehicle i have 1 car registered in the app but cannot add my motorcycle save option doesnt work,4,2020-04-21,15.4,0.778,,1630.0,positive
1676,Liam Duxbury,terrible location services as well as a terrible user interface i am only using this to save paper and you really need to improve this app use celloparks model but please for goodness sake do something i am in australia at a well used parking space that the app covers and it takes me to some random african car park and tells me the code is not active figure it out,1,2020-01-29,14.9,0.7387,,1676.0,positive
1691,Mimo mimo,update after correspondence with the company i understand that in this particular case they charged a starting fee of 25kr plus a transaction fee isnt that part of their service of 5kr i still find this outrageous and have reported then to konsumentverket please do the same if you feel the same as it will increase pressure on them to charge their practises,1,2020-01-14,14.6.1,-0.4404,,1691.0,neutral
1761,Ralf Bäckström,please add support for landscape mode,4,2019-10-21,14.3,0.6124,,1761.0,positive
1775,A Google user,you have done it again the easypark app is using 12 of my power without being active please include a 24 hour battery usage test before releasing new updates and i still find it most anoying to have to use that dial for setting parking time please add the opportunity to switch between dial and normal in settings as you have had,1,2019-09-23,14.1,0.2216,,1775.0,neutral
1781,Bjørn Egil Johansen,convenient and easy to use but drains the battery on my phone please fix that battery issue,3,2019-09-16,14.0,0.5994,,1781.0,positive
1796,Kylie Long,very happy launceston council introduced easypark ive used it many times and had not a single fine ive saved money each time too as you can end parking the minute you hop back in your car occasionally my exact location doesnt show on the map gps wrong and with the many codes on the map and the time it takes the map to load it can take a minute to find  you need to use the map if the code is missing from the actual meter sometimes faster to enter manually,4,2019-09-01,13.9,0.2944,,1796.0,neutral
1827,Katrina Ross,app was working fine but will no longer work it will not progress past my phone number i hit pink button  nothing i tried uninstalling  reinstalling but same result please advise,3,2019-07-30,13.7.1,-0.2495,,1827.0,neutral
1861,Maxine Rieger,why has it stopped work on my s10 mobile up until last week worked fine now will not open really i emailed for help to support and the reply is not in english update  support contacted me in english and they were great in fact emailed with solution there is a known issue with s10 and solution worked and very satisfied with support  well done team  my rating is closer to a 45 than a four,4,2019-07-05,13.5.1,0.9742,,1861.0,positive
1891,H D,it is using battery even when app has not been open or used please fix this asap this affects the battery life,1,2019-06-05,13.3.1,0.3802,,1891.0,neutral
1892,Harrison Bantick,since last update ive been logged out and i cant sign back in with my mobile number it doesnt do anything when i press the arrow please fix samsung galaxy s10e,3,2019-06-04,13.3.1,0.3818,,1892.0,neutral
1935,JENNY CASSAR,app was working fine untill i had to reinstall onto new phone now wont accept my password reset function in app throws error 10100 tried to call to reset and have been on hold for an hour very poor customer support and non responsive app do not waste your time an money dissatisfied,1,2019-04-16,12.7,-0.4866,,1935.0,neutral
1958,Carlo Vaiarello,first of all the app requires me to login again after each update this is a very poor development choice also since the latest update i am unable to log in into the app nothing happens when i try to go forward after having inserted my number completely unacceptable i would have gotten a fine today if i didnt have my work iphone on me dont you guys test your android apps before pushing out updates please fix asap yes my internet works just fine latest android 9 and i tried reinstalling,1,2019-03-18,12.6,0.0552,,1958.0,neutral
1962,Stephen Ford,please stop making me log in each time you update the app once upon a time you logged in once now it is each use complete nuisance,1,2019-03-14,12.6,0.0258,,1962.0,neutral
1992,Andreas Sjöberg,quite easy to use but you can only park one car at a time please make it possible to have multiple active parkings with different cars,2,2019-02-07,12.3,0.8223,,1992.0,positive
2007,Rebecca Probert,why is your app constantly running in the background using resources and battery power ive only installed this and not even opened the app yet so why is it on the background of my phone what are you phishing for please explain ps uninstalling now,1,2019-01-22,12.3,0.3939,,2007.0,neutral
2008,Ingemar Josefsson,hello easypark could you please stop checking location and use a ton of battery in the background for no reason at all your app do this all the time i only and you only need this when i myself open the app and want to park this is horrible coding and it wasnt always like this fix this regression please,3,2019-01-18,12.3,-0.7633,,2008.0,negative
