ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
221,Sandoza Nosslo,when registering use code 7p67ws to get free parking 10e the application worked well and made everyday life easier,5,2019-11-09,4.91,0.8172,positive,,
224,nakki79,works as it should easy to use parking but damn expensive in helsinki,4,2019-10-29,4.89,-0.3818,neutral,,
226,Lingnoi Coc,3hsaup here you get  10 free parking,5,2019-10-29,4.89,0.5106,positive,,
227,Kirsti Laukkanen,great easy going so so best,5,2019-10-29,4.86,0.9289,positive,,
229,Jari Nieminen,only a few times needed it has worked well much easier than those old systems useful,5,2019-10-24,4.88,0.7783,positive,,
233,Kauno Riihonen,finds a great location and zone quick to use and easy to pay you can set your own default time and change it later,3,2019-10-18,4.87,0.765,positive,,
236,Pertti Urponen,very easy to use,5,2019-10-16,4.88,0.4927,neutral,,
238,Casper,easy to use and good no complaints,5,2019-10-14,4.87,0.794,positive,,
241,Outi Mäkelä,works really for sure the instructions are clear because the screen has everything you need available no unnecessary addons or content t outi m,5,2019-10-10,,0.5057,positive,,
243,Jouko Hongisto,easy to use,5,2019-10-04,4.87,0.4404,neutral,,
246,Joni Mononen,nvp9g5 with code 10e parking money  convenient application if you are not sure about the parking time time can be increased remotely if needed an easytouse application even this kind of firsttimer was hooked on what it was all about there was little doubt as to whether the whole thing would work when everything was so easy ,4,2019-10-01,4.87,0.678,positive,,
248,jan sor,with the 9tcb code you get a balance of 10   a very functional and easy to use application,5,2019-09-25,4.87,0.6174,positive,,
249,Raija Komppa,inexpensive and easy,5,2019-09-24,4.85,0.4404,neutral,,
251,Henri Luhtamaa,great app grab yourself this free  10 parking with code 78ex1f ,5,2019-09-23,4.87,0.8507,positive,,
252,Kia Kavetvuo,rarely come across such a userfriendly application great thing that the app also recognizes puck slots as well as free times,5,2019-09-20,4.87,0.8687,positive,,
254,Arja Marin,top easy,5,2019-09-16,4.87,0.5719,positive,,
256,Sami Kasari,good and easy,5,2019-09-15,4.86,0.7003,positive,,
257,Mika Salminen,very good with code y28a4v you get 10 euros for free parking time i suggest to everyone,5,2019-09-14,4.87,0.811,positive,,
258,Sari Turunen,it is an easy and effortless application i recommend,5,2019-09-13,4.85,0.6597,positive,,
263,Lauri Kara,easy to use however there would be an improvement in accuracy the app accepted the payment but i was at the venue in addition no fines were reported,3,2019-09-07,4.86,0.1779,neutral,,
264,Hanna Viitasaari,very playful and easy to use,5,2019-09-07,4.86,0.7474,positive,,
265,Mauri Lindholm,excellent easy and fast to use,5,2019-09-05,4.86,0.784,positive,,
270,moraali jorma,works and easy to use with code y2xx you get 10e free parking time in front,5,2019-08-29,4.85,0.7351,positive,,
273,Jani Kauppila,an excellent wellfunctioning and easytouse application when you use the code rl9w when you register you will still receive  10 free parking time in addition to everything else,5,2019-08-26,4.85,0.7906,positive,,
274,Jyrki Laakso,easy and fast to use,5,2019-08-24,4.85,0.4404,neutral,,
278,Kaisa Raninen,easy always worked save on parking fees,5,2019-08-22,4.84,0.7269,positive,,
280,Päivi Leminen,works easy to use big  from the monthly sp report ,4,2019-08-19,4.82,0.4404,neutral,,
285,Sami Viitanen,i downloaded when easypark didnt work for some reason a working app and quick deployment i recommend and even with promotional code x6jm 10e discount on parking,5,2019-08-09,4.84,0.4199,neutral,,
286,Jari,works well and easy to use,5,2019-08-08,4.84,0.6124,positive,,
287,Anna-Riitta Korhonen,an easy way to park without coins expanded just fine,5,2019-08-08,4.84,0.5719,positive,,
291,Jalmari Lähevirta,easy fast and clear application requires only the required permissions unlike a competing application by registering using the code p1yv you get one free parking the only downside to the program comes from the exhaustion of easy access to a private and business account or else i just cant find it,4,2019-08-04,4.84,0.802,positive,,
297,Googlen käyttäjä,has worked at least in helsinki for myself its hard to estimate how much time i need to tan so i saved money with the app with code ys84 you get a  10 discount on your first parking,5,2019-07-18,4.82,0.3976,neutral,,
299,Chris Tregubåv,there were no problems you can easily get paid for parking without digging for coins with the code m1ju you could change both  10 free parking,5,2019-07-18,4.82,0.7881,positive,,
300,Silja Rautanen,clear and easy to use,5,2019-07-17,4.82,0.6705,positive,,
302,Henri Mansala,no need to look for a full time car park automatic customer service is really good know how to help whenever there is a little something trouble really easy to use,5,2019-07-17,4.82,0.6667,positive,,
303,Esa Hakulinen,good easy and fast,5,2019-07-15,4.82,0.7003,positive,,
305,Pipsa Kopra,easy and good,5,2019-07-11,4.8,0.7003,positive,,
306,Jari Lilja,easy and functional free parking worth  10 with rtjlbv code,5,2019-07-10,4.82,0.7964,positive,,
308,Maarit Grönlund,easy haymaking with code 2rncrh you get a 10 euro discount,5,2019-07-07,4.82,0.4404,neutral,,
309,Ville Vuorinen,easy to use,5,2019-07-05,4.82,0.4926,neutral,,
310,Mikko Helle,functional and easy application ,5,2019-07-03,4.82,0.6597,positive,,
312,Googlen käyttäjä,a functional and convenient application code a4cb  10 free parking time,5,2019-07-03,4.82,0.5106,positive,,
314,Siina Kinnunen,convenient fast functional not a bad thing to say,5,2019-07-01,4.82,0.431,neutral,,
318,Olli P.,definitely the best parking app works well and no need to dig coins with the code 1n6rh8 you get both  10 free parking money,5,2019-06-28,4.82,0.8779,positive,,
321,Saara Romppanen,works well with the code qwfnyt 10  free parking money ,5,2019-06-21,4.82,0.8893,positive,,
323,AriSaa Pirkkala,easy to use,5,2019-06-18,4.82,0.4404,neutral,,
325,Henkka Jokunen,easy,5,2019-06-18,4.82,0.4404,neutral,,
327,jerry hietanen,easy to use and deploy unlike easy park which registration is more advanced,5,2019-06-17,4.82,0.796,positive,,
329,Jorma Lehtola,easy to park and lower parking fee charge for parking time only,5,2019-06-12,4.82,0.1779,neutral,,
330,Ari Jaakkola,easy effortless and accurate as long as you remember to stop parking then you will not be paid in vain,5,2019-06-06,4.82,-0.2732,neutral,,
333,Airi Nousiainen,you only pay for the time you spend but easy to add time if needed,5,2019-05-31,4.8,0.5647,positive,,
335,Sonja Havukainen,good and functional application with code qzkl free parking time,5,2019-05-29,4.8,0.7351,positive,,
338,Googlen käyttäjä,works with code lgqg 100e parking time and 1h free parking anywhere,5,2019-05-27,4.79,0.5106,positive,,
339,Toni Ollila,easy to use and really good,5,2019-05-27,4.8,0.7264,positive,,
341,Sus mamatin,really easy and simple to use parking nowadays is completely stressfree when you dont have to look for a parking machine or wonder if there are holes in your wallet,5,2019-05-25,4.8,0.54,positive,,
342,miikka lumela,functional and easy to use,5,2019-05-25,4.8,0.4404,neutral,,
344,Googlen käyttäjä,easy to use,5,2019-05-24,4.8,0.4404,neutral,,
346,Mika Saari,easy to use and functional use promotional code 5fwp to get  10 parking time,4,2019-05-22,4.8,0.4404,neutral,,
347,Toni Haavisto,use has been easy and smooth in all respects,5,2019-05-21,4.8,0.6369,positive,,
351,Mika Huuskonen,easy and caring,5,2019-05-16,4.8,0.7269,positive,,
355,Mikko Hatakka,after all this is nice but easy,5,2019-05-14,4.8,0.6956,positive,,
357,Markus R,fast,5,2019-05-11,4.8,0.0,neutral,,
361,Merja Hakala,easy and functional,4,2019-05-08,4.79,0.4404,neutral,,
362,Jutta L,clever clear and functional no negative to say,5,2019-05-08,4.8,0.8224,positive,,
363,Sari Laats,t9xy code 10  free parking time,5,2019-05-07,4.8,0.5106,positive,,
364,Aarno Ekqvist,convenient to use clear interface,4,2019-05-04,4.8,0.3818,neutral,,
366,Googlen käyttäjä,free parking money with kvnc code,5,2019-05-01,4.8,0.5106,positive,,
368,MN Valkama,from here 10  free parking for someone 2cv9,4,2019-04-17,4.8,0.5106,positive,,
371,Kati Lång,easy and secure,5,2019-04-08,4.79,0.6486,positive,,
372,Asta 85,the instruction is so vague that apparently charged a week too much or will it charge even more i got a discount code that promised free parking but it did otherwise at the train station this should in principle speed up parking but in practice only caused unnecessary annoyance you should have checked all your information in advance i havent received a response to the email and the call didnt go through this time either,1,2019-04-07,4.79,-0.2223,neutral,,
375,Jari Sorvoja,this fire came after downloading and you will soon be able to try it out it looks good reading the reviews and hopefully really here is promotional code fjsl with which you get 10e parking for the first time for free,5,2019-04-06,4.79,0.7579,positive,,
377,Jouni Pyy,very wellfunctioning app  you only pay for the time you need easy to watch from the parkman app whether parking is paid or not and the price and here you still get 10e for free when you use code 9k7b,5,2019-04-04,4.79,0.8207,positive,,
379,Antti Sipilä,free using the code hfnh,5,2019-04-01,4.79,0.5106,positive,,
381,Marjo Kiukas,easy,5,2019-04-01,4.77,0.4404,neutral,,
382,Janne,finding a parking space as well as comparing parking prices can be easily done by browsing the map,5,2019-04-01,4.79,0.5423,positive,,
387,Jenna Loponen,works well  promotional code 10  for free parking time lt5u,5,2019-03-22,4.79,0.886,positive,,
389,Alf Lindström,easy and natural to use most often find parking information,4,2019-03-20,4.79,0.6597,positive,,
390,Leena Haakana,easy to use,5,2019-03-20,4.79,0.4404,neutral,,
395,Jouni Ruohonen,worked flawlessly and is easy to use no need to worry about running out of parking time when you inject far enough or add more time if needed no charge when the time spent ,5,2019-03-15,4.77,-0.3818,neutral,,
399,Pekka Ketola,easy and fast to use,5,2019-03-14,4.79,0.4404,neutral,,
401,Tarja Niemeläinen,really easy and clear i have received a quick response from customer service,5,2019-03-11,4.79,0.7233,positive,,
403,Markku Hyttinen,the system is fast and comfortable to use,5,2019-03-06,4.79,0.5106,positive,,
405,Sakari Laine,the app is very easy to use i definitely recommend it,5,2019-03-06,4.79,0.8122,positive,,
407,Googlen käyttäjä,unclear instructions on how to renew your credit card date where to open the application store or logo,2,2019-03-03,4.78,0.1531,neutral,,
408,Niko,download parkman and get 10  free parking money with the code tkuz,5,2019-03-01,4.78,0.5562,positive,,
409,Michel Ben-David,really easy to use,5,2019-02-28,4.78,0.4927,neutral,,
416,Googlen käyttäjä,easy cheap and good,5,2019-02-15,4.77,0.7003,positive,,
420,Googlen käyttäjä,with code splk 10  free parking time,4,2019-02-09,4.75,0.5562,positive,,
423,Jeri Aalto,great app code 1bhf  10 parking free shows vacancies good help in finding a place it will most often be cheaper than the competing easypark,5,2019-01-23,4.7,0.9186,positive,,
424,Googlen käyttäjä,good and clear to use code wg9r  10 free parking money,5,2019-01-21,4.66,0.8316,positive,,
425,Jouko Kivistö,works parking fees gone for clearly less money should spread more widely,5,2019-01-21,4.66,0.4019,neutral,,
428,kimmoooo,easy with code 82b5  10 without parking time,5,2019-01-18,4.66,0.4404,neutral,,
430,Jari Tikkanen,with this code 10  free parking time 63l7,4,2019-01-15,4.66,0.5106,positive,,
436,Googlen käyttäjä,free parking time with 2kwm code quite qualified with a quick experiment,4,2019-01-01,4.65,0.5106,positive,,
437,Matti Kukkasjärvi,hzhf free parking code,4,2018-12-27,4.534,0.5106,positive,,
440,Googlen käyttäjä,works well put code y3ku and get 10 stop free stop times,3,2018-12-12,4.534,0.3164,neutral,,
444,Erika Piipponenvhhvm,with code 56lr you get  10 free parking time,5,2018-12-01,4.534,0.5106,positive,,
446,Markus Rasalahti,works  10 free parking time with code q5y8,4,2018-11-13,4.533,0.5106,positive,,
449,Mikko Humppi,with the eevrq code you get the first parking for free max 10 ,4,2018-11-09,4.533,0.5106,positive,,
452,Googlen käyttäjä,free parking money with code g5e2 works,5,2018-10-31,4.531,0.5106,positive,,
453,Googlen käyttäjä,works exactly as it should easy and fast,5,2018-10-28,4.531,0.4926,neutral,,
454,Samuli Niskala,a working application by putting in the promotional code r25d you and i get 10e free parking,5,2018-10-25,4.531,0.5106,positive,,
457,Tiia I.,with the code kxpv you get  10 free parking time,4,2018-10-09,4.11,0.5562,positive,,
458,Janne Mäkelä,with code 1ud9 10e free parking time for the first parking ,5,2018-10-06,4.11,0.5106,positive,,
459,Ville Lehtonen,free parking time with code 5ry9,5,2018-10-04,4.11,0.5106,positive,,
463,Googlen käyttäjä,works enter code xh7l to get  10 free parking time,4,2018-09-24,4.11,0.5106,positive,,
466,Ilmari Svens,code dcmt for free parking time,5,2018-09-06,4.05,0.5106,positive,,
469,Marko Hakkarainen,easy and fast even changing your credit card number was easy free parking time  10 with code hjk1,5,2018-09-03,4.1,0.9001,positive,,
472,julia hirvelä,code rdqn  10 free parking time ,4,2018-08-23,4.05,0.8519,positive,,
475,Juuso,when you join then with the code zmzb 10  free parking time,4,2018-08-20,4.05,0.6705,positive,,
477,Googlen käyttäjä,it seems to work well you get me too a free parking value with a codetsgn,5,2018-08-11,4.05,0.7783,positive,,
491,Mikael Leppänen,convenient application with code x7g7 free parking time in front of  10,4,2018-07-12,4.05,0.5106,positive,,
492,Sofian matkassa,with code 2m3k you get  10 free parking time,4,2018-07-08,4.05,0.5106,positive,,
496,Stefan Ekblad,convenient application  10 free parking money with bffp code,4,2018-07-05,4.05,0.5562,positive,,
498,Janne Tamminen,great app here with jj2w code another 10  free parking,4,2018-07-03,4.05,0.8268,positive,,
501,Sami Vironen,free parking time with qeec code,5,2018-06-11,4.04,0.5562,positive,,
504,Jussi Saikkonen,works well free parking time with code ayln,4,2018-06-07,4.04,0.69,positive,,
507,Niko Kosunen,with b3hh code a total of  20 in front of free parking time handyapplication no longer have to hunt for payment terminals,5,2018-05-31,4.04,0.3382,neutral,,
512,Olli Valenko,very easy and effortless,5,2018-05-21,4.03,0.4927,neutral,,
515,Jussi Rosenberg,the best  10 free with code lkff,5,2018-05-18,4.02,0.8176,positive,,
538,Marko Salmela,free parking with code r6fu,5,2018-05-02,3.51,0.5106,positive,,
540,Roope Multanen,great app code 5zlx  10 free parking time,5,2018-04-29,3.51,0.8126,positive,,
542,Jere Lahti,free  10 parking money with campaign code e2p7 i recommend the appreally convenient,5,2018-04-24,4.00,0.7494,positive,,
544,Anders Eskman,easy to use with this code you get up to  10 off the firstfrom the parking lot f546,4,2018-04-22,3.51,0.4404,neutral,,
546,Tanja Kaya,seems good free parking  10 with code q7a7,5,2018-04-19,3.51,0.7574,positive,,
547,Heli Haapala,works well nice tips from free screens thats a free campaigncode pgut you get  10 free parking time,5,2018-04-18,4.00,0.93,positive,,
549,Harald Savo,really good app but that code free time to keepuse for the first time and can i park in the area of qpark for example,4,2018-04-14,3.51,0.7807,positive,,
550,Jyrki Leinonen,campaign code with free parking time that is long enough code zlbz,5,2018-04-10,3.51,0.5106,positive,,
551,Leena Hilli,easy to use application you can get that with the code wr9q 10  for the first parking ,5,2018-04-09,3.51,0.7345,positive,,
557,Googlen käyttäjä,easy to use application i recommend with this code you get a 10  discount vgr2,5,2018-03-22,3.51,0.69,positive,,
558,Jarkko H,easy working additional charge reasonable 10  subcode df18,4,2018-03-14,3.51,0.4404,neutral,,
563,Saara Loponen,free parking money  10 with code m2ep,5,2018-03-06,3.51,0.5106,positive,,
564,Suvi P,a good and functional app with this code 10e parking free 7v3j,5,2018-03-03,3.51,0.7351,positive,,
566,Googlen käyttäjä,well play no return to coins with the joining code jw5r 10  free parking money,5,2018-03-02,3.51,0.7088,positive,,
568,Niina Jauhojärvi,so easy when you dont have to look for toll tomatoes but can put your car in the parking lot and grab the parking time download for yourself and use the promotional code 3ahp and you will receive 10  parking money for the first parking,5,2018-02-27,3.51,0.8833,positive,,
570,Pirjo Miettinen,free parking time sjqz,4,2018-02-21,3.51,0.5106,positive,,
571,Kai Vauri,works well10  free with code mnze,5,2018-02-17,3.51,0.5106,positive,,
572,Googlen käyttäjä,toinii with d35f code 10  free parking time,4,2018-02-17,3.51,0.5562,positive,,
574,Mika Oksanen,free parking  10 with code 6c3p the app works well and is really convenient,4,2018-02-15,3.51,0.69,positive,,
578,Jouni Olkkonen,works 5flx code 10  free parking time upon registration,4,2018-02-07,3.51,0.5106,positive,,
580,Googlen käyttäjä,a working app and makes it easy to pay for parking friend code rz8a and we both get free parking,5,2018-02-04,3.51,0.8402,positive,,
581,Toni Aho,works as it should at least in the helsinki area raise another  10 free parking money with promotional code 1sp9,5,2018-02-03,3.51,0.5106,positive,,
585,Helena Lehmus,handy app free parking with code tc2v,5,2018-01-10,3.50,0.5106,positive,,
586,Googlen käyttäjä,free parking for 10 euros in front with code adq6 please,4,2018-01-02,3.50,0.6808,positive,,
587,Googlen käyttäjä,after all thats easy tap on the code field skzr you will get free parking for 10 euros,5,2017-12-31,,0.7865,positive,,
590,Vilma Pasanen,works well free parks with code zl6h,5,2017-12-22,3.50,0.6597,positive,,
591,Tero Kilpinen,works as it should free money with  10 code y97q ,4,2017-12-21,3.50,0.743,positive,,
593,Pietu Koivunen,free first park with code syv2,5,2017-12-19,3.50,0.5106,positive,,
595,Lare,works well with this code free  10 parking wyg6,4,2017-12-10,3.50,0.6597,positive,,
597,Milo Karmitsa,with this code  10 free parking upon registration g8ls,5,2017-12-05,3.50,0.5106,positive,,
599,Janne Peltomaa,find a pspot quickly,4,2017-11-28,3.50,0.0,neutral,,
600,Miika Lindroos,really handy you dont always have to be looking for coins with this code  10 free parking time jr77,5,2017-11-27,3.49,0.5106,positive,,
601,Tapio Haavisto,you dont even need stickers anymore anywhere parking spaces are easy to find and after starting parking i can save battery by turning off the gps or even the whole phone the current price is not bad for the ease of paying for parking just add users so parking spaces are even easier to find,5,2017-11-20,3.49,0.9224,positive,,
604,Ari Pari,forget the coins the app really handy with code cfqj free parking up to  10,5,2017-11-13,3.49,0.34,neutral,,
605,Virpi Hannila-Salonen,frees you from thinking about whether coins are included or if parking time is running outits just like more time on your cell phone as needed works flawlessly,5,2017-11-07,3.46,0.6705,positive,,
606,Perttu Lempinen,convenient application with code 8nm5 you get 10e free parking time,4,2017-10-21,3.46,0.5562,positive,,
607,Jasko FCS,with code ufv9 you get  30 free parking time,5,2017-10-19,3.46,0.5562,positive,,
608,Tommi Rantala,easy and convenient program with promotional code 1k4r a 10  discount on the first parking,4,2017-10-16,3.46,0.4404,neutral,,
611,Arto Nyrhinen,great app and easy to use discount code xf3s,4,2017-10-08,3.46,0.7906,positive,,
612,Jari Mörk,well play easy to use,4,2017-09-30,3.46,0.7506,positive,,
613,Janne,convenient app takes 10   035 of the parking fee but you win when you can adjust the parking time on the flight according to your parking by entering the code in the bhps promotional field you get free parking worth  10,5,2017-09-24,3.46,0.9186,positive,,
614,Jani Kinnunen,w88z and max  10 free parking time clever,5,2017-09-22,3.46,0.743,positive,,
617,Tanja Mäkelä,code zftx 10 e free parking ,3,2017-09-13,3.46,0.743,positive,,
618,Kimmo Orre,free first parking when registering with code bgn9 the application works exactly as it should really easy to use no need to curse the lack of coins anymore,5,2017-09-01,3.46,-0.1298,neutral,,
619,Sebastian Naumanen,good features and carefully designed interface with the quhx code you get 10e free parking money you should tap the code when registering,5,2017-09-01,3.46,0.7717,positive,,
620,Googlen käyttäjä,good app dont use geps all the time like another similar app with the code zvzp you get free parking up to 10 euros,5,2017-08-31,3.46,0.8271,positive,,
621,Googlen käyttäjä,excellent app the only disadvantages are that the parking time cannot be set to for example half an hour and that the car parked message cannot be hidden otherwise excellent i recommend use the g2lu when you charge and you will get 10e of free parking,4,2017-08-26,3.46,0.9018,positive,,
622,Joni Mäkinen,first parking free max  10 with code tqq6q,5,2017-08-21,3.46,0.5106,positive,,
623,Maria,really good and easy to use application with promo code 9pax you get  10 free parking time,5,2017-08-19,3.46,0.8735,positive,,
624,Lauri Vainio,first parking free up to  10 with discount code lq17q,5,2017-08-16,3.46,0.6166,positive,,
625,Mika Juvonen,good especially for those who park a little when there are no monthly fees with code tr66  10 balance free in your own locality when there are not even paid parks 1 star off when i got the app stuck a couple of times,4,2017-08-13,3.46,0.4588,neutral,,
626,Testi Suomi,scams free parking is not allowed,1,2017-08-11,3.46,-0.128,neutral,,
627,Googlen käyttäjä,works well you can search the map for parking information in advance in connection with the installation with the promo code bbkh 10  free parking time,5,2017-08-07,3.46,0.6597,positive,,
630,Googlen käyttäjä,code 1qnn  10 free parking time absolutely great app saved the day,5,2017-07-27,3.46,0.9011,positive,,
632,Vesa Jarva - vihreä,ihan pop its when you press start parking and dont have to worry about anything else you can also easily find your way back to your car with navigation with code 9r53 you get 10 e of free parking time the app grabs 10  035 e but saves it easily in that the payment goes according to the actual parking time and if you save one more time from parking fines yes,5,2017-07-21,3.46,0.9382,positive,,
633,M L,with the mqkm code you can get your first parking for free up to 10 euros good convenient application free window sticker,4,2017-07-21,3.46,0.8591,positive,,
634,Stefan Perthuis,with the k49c code first parking is free until 10e really good app works flawlessly saved the day when there were no coins and had to leave the car quickly on the street ,5,2017-07-20,3.46,0.8997,positive,,
635,Sini Taipale,quickly got the app up and running and worked well a couple of times i continued my parking time with the app with the code gk4t you get  10 parking money,4,2017-07-18,3.46,0.2732,neutral,,
