ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
222,Markku Väisänen,great help you do not grab the cabin with an automatic machine,5,2019-11-04,4.89,0.9175,positive,,
229,Jari Nieminen,only a few times needed it has worked well much easier than those old systems useful,5,2019-10-24,4.88,0.7783,positive,,
232,Annika Mäkelä,convenient help when there are no coins you only pay for what you need,5,2019-10-19,4.88,0.0258,neutral,,
235,Antti Raikkonen,handy,5,2019-10-17,4.87,0.0,neutral,,
246,Joni Mononen,nvp9g5 with code 10e parking money  convenient application if you are not sure about the parking time time can be increased remotely if needed an easytouse application even this kind of firsttimer was hooked on what it was all about there was little doubt as to whether the whole thing would work when everything was so easy ,4,2019-10-01,4.87,0.678,positive,,
248,jan sor,with the 9tcb code you get a balance of 10   a very functional and easy to use application,5,2019-09-25,4.87,0.6174,positive,,
253,Johanna Jokimäki,convenient works well,5,2019-09-20,4.87,0.2732,neutral,,
262,Juho Hämäläinen,really convenient,5,2019-09-09,4.85,0.0,neutral,,
266,M T,very convenient,5,2019-09-03,4.85,0.0,neutral,,
278,Kaisa Raninen,easy always worked save on parking fees,5,2019-08-22,4.84,0.7269,positive,,
279,vesa autio,really convenient,5,2019-08-20,4.84,0.0,neutral,,
282,Rauno Savenius,good and functional software i have never cheated once but the settings are correct,5,2019-08-13,4.84,0.4217,neutral,,
284,Helena Tamminen,very awkward and the answers to my questions i didnt get when i needed help however after a long adventure in the world of android i got parking to work however no note on the car can be printed from the mobile phone at the hotel,2,2019-08-12,4.84,0.2957,neutral,,
288,Marko Tuominen,a handy app there is no need to pay in vain but just about how long you park,4,2019-08-08,4.84,-0.4019,neutral,,
293,Seppo Töyssy,for some reason the application has stopped working indicates something like invalid payment system etc too bad this has been handy,2,2019-07-28,4.84,-0.4404,neutral,,
295,Kari-Pekka Hietala,it has been very convenient,4,2019-07-24,4.82,0.0,neutral,,
296,Henna Laukka,handy used in most places,5,2019-07-20,4.84,0.0,neutral,,
297,Googlen käyttäjä,has worked at least in helsinki for myself its hard to estimate how much time i need to tan so i saved money with the app with code ys84 you get a  10 discount on your first parking,5,2019-07-18,4.82,0.3976,neutral,,
298,Mauri Rinne,functional and affordable,5,2019-07-18,4.84,0.0,neutral,,
302,Henri Mansala,no need to look for a full time car park automatic customer service is really good know how to help whenever there is a little something trouble really easy to use,5,2019-07-17,4.82,0.6667,positive,,
306,Jari Lilja,easy and functional free parking worth  10 with rtjlbv code,5,2019-07-10,4.82,0.7964,positive,,
310,Mikko Helle,functional and easy application ,5,2019-07-03,4.82,0.6597,positive,,
312,Googlen käyttäjä,a functional and convenient application code a4cb  10 free parking time,5,2019-07-03,4.82,0.5106,positive,,
314,Siina Kinnunen,convenient fast functional not a bad thing to say,5,2019-07-01,4.82,0.431,neutral,,
315,RetuRalli,a troublefree service not a bad thing to say the only thing i just wondered at first when the parking was completed then the account was not debited i still dont know how many days the charge will be made,5,2019-07-01,4.82,0.431,neutral,,
322,Jussi Keinonen,convenient and flexible,5,2019-06-19,4.82,0.2263,neutral,,
331,Nemi Susiketo,160e 2 fines because the app does not ask what saved car is being used 2 times forgot due to human error to change vehicle when previous parking was different the previous vehicle will be remembered complaining about a fine will not help in tampere registered parking even though i proved that the vehicle in question is not even on the register anymore and that i have nevertheless paid for park yes my mocha but easypark asks every time what is parked so there will be no mistake going in change,1,2019-06-05,4.82,0.1408,neutral,,
335,Sonja Havukainen,good and functional application with code qzkl free parking time,5,2019-05-29,4.8,0.7351,positive,,
342,miikka lumela,functional and easy to use,5,2019-05-25,4.8,0.4404,neutral,,
346,Mika Saari,easy to use and functional use promotional code 5fwp to get  10 parking time,4,2019-05-22,4.8,0.4404,neutral,,
348,Tomi Lehtola,at least you dont save namely it cost two euros more than the price stated when parking and there was still half the day left without using the parking time not worth using,1,2019-05-21,4.534,-0.5096,negative,,
354,Sirkku Lahtinen,really convenient,5,2019-05-14,4.8,0.0,neutral,,
356,seppo poikonen,convenient not to grab coins to dig and you only pay for the time you spend,5,2019-05-13,4.8,-0.1027,neutral,,
358,Fin Kem1st1,handy,5,2019-05-10,4.8,0.0,neutral,,
361,Merja Hakala,easy and functional,4,2019-05-08,4.79,0.4404,neutral,,
362,Jutta L,clever clear and functional no negative to say,5,2019-05-08,4.8,0.8224,positive,,
364,Aarno Ekqvist,convenient to use clear interface,4,2019-05-04,4.8,0.3818,neutral,,
367,Raija Viherkoski,really handy,5,2019-04-18,4.8,0.0,neutral,,
369,Kari Seppänen,convenient functional charges exactly what you use the parking lot,5,2019-04-16,4.79,-0.2732,neutral,,
388,Googlen käyttäjä,functional system and good service,5,2019-03-22,4.79,0.4404,neutral,,
412,Timo Leino,a handy way to avoid carrying coins,5,2019-02-25,4.78,-0.296,neutral,,
423,Jeri Aalto,great app code 1bhf  10 parking free shows vacancies good help in finding a place it will most often be cheaper than the competing easypark,5,2019-01-23,4.7,0.9186,positive,,
427,Ki Va,a handy app with this still parking money kxje please  or this  n7ds,5,2019-01-18,4.66,0.3182,neutral,,
431,Juha,really convenient i recommend code weks 10  parking money,5,2019-01-13,4.66,0.5184,positive,,
439,Jaana Leppanen,convenient here is the code to express the parking time uln6,1,2018-12-19,4.534,0.0,neutral,,
480,Aini Hietala,the trip to kuopio worked well and the payment was convenient from the card expressparking worth  10 with code rc1u,4,2018-08-03,4.05,0.4588,neutral,,
491,Mikael Leppänen,convenient application with code x7g7 free parking time in front of  10,4,2018-07-12,4.05,0.5106,positive,,
496,Stefan Ekblad,convenient application  10 free parking money with bffp code,4,2018-07-05,4.05,0.5562,positive,,
528,Mia Huovinen,great app but stopped unexpectedly will not help againinstallations left in a little trouble and forced to move to a competitoruser of the product,1,2018-05-15,,-0.8556,negative,,
542,Jere Lahti,free  10 parking money with campaign code e2p7 i recommend the appreally convenient,5,2018-04-24,4.00,0.7494,positive,,
555,Jani Peltoniemi,i havent come up with anything wrong saves money and greatly facilitates onstreet parking,5,2018-03-26,3.51,-0.4767,neutral,,
564,Suvi P,a good and functional app with this code 10e parking free 7v3j,5,2018-03-03,3.51,0.7351,positive,,
567,Janne Nevala,well worked handy app here with the code 10  from the first park 4z6p,4,2018-03-02,3.51,0.2732,neutral,,
574,Mika Oksanen,free parking  10 with code 6c3p the app works well and is really convenient,4,2018-02-15,3.51,0.69,positive,,
584,Anssi Kaihua,very convenient and makes everyday life easier but the price estimates are wrong i just parked for half an hour an estimate of  05 i stopped parking after 22 minutes and the price was 086  i havent tested yet if it would have been cheaper to keep the end of 30min,3,2018-01-18,3.50,-0.6808,negative,,
585,Helena Lehmus,handy app free parking with code tc2v,5,2018-01-10,3.50,0.5106,positive,,
600,Miika Lindroos,really handy you dont always have to be looking for coins with this code  10 free parking time jr77,5,2017-11-27,3.49,0.5106,positive,,
601,Tapio Haavisto,you dont even need stickers anymore anywhere parking spaces are easy to find and after starting parking i can save battery by turning off the gps or even the whole phone the current price is not bad for the ease of paying for parking just add users so parking spaces are even easier to find,5,2017-11-20,3.49,0.9224,positive,,
604,Ari Pari,forget the coins the app really handy with code cfqj free parking up to  10,5,2017-11-13,3.49,0.34,neutral,,
606,Perttu Lempinen,convenient application with code 8nm5 you get 10e free parking time,4,2017-10-21,3.46,0.5562,positive,,
608,Tommi Rantala,easy and convenient program with promotional code 1k4r a 10  discount on the first parking,4,2017-10-16,3.46,0.4404,neutral,,
613,Janne,convenient app takes 10   035 of the parking fee but you win when you can adjust the parking time on the flight according to your parking by entering the code in the bhps promotional field you get free parking worth  10,5,2017-09-24,3.46,0.9186,positive,,
615,Jouni Tuulas,convenient when you dont mind even if those coins are forgotten with the a2p7 code you get 10 euros for parking,5,2017-09-20,3.46,-0.2263,neutral,,
628,Tomi Sipilä,convenient application and works very well in helsinki log in using code 3bvfq to get a 10e balance for parking i like the idea that everyone can collect and give balance to parking using discount codes,5,2017-08-03,3.46,0.5984,positive,,
630,Googlen käyttäjä,code 1qnn  10 free parking time absolutely great app saved the day,5,2017-07-27,3.46,0.9011,positive,,
631,Ville Helminen,good and convenient application eka had little uncertainty but no oo fined for coming and no coins needed to save for parking with the code qu8e you still get 10e parking money,5,2017-07-27,3.46,0.126,neutral,,
632,Vesa Jarva - vihreä,ihan pop its when you press start parking and dont have to worry about anything else you can also easily find your way back to your car with navigation with code 9r53 you get 10 e of free parking time the app grabs 10  035 e but saves it easily in that the payment goes according to the actual parking time and if you save one more time from parking fines yes,5,2017-07-21,3.46,0.9382,positive,,
633,M L,with the mqkm code you can get your first parking for free up to 10 euros good convenient application free window sticker,4,2017-07-21,3.46,0.8591,positive,,
634,Stefan Perthuis,with the k49c code first parking is free until 10e really good app works flawlessly saved the day when there were no coins and had to leave the car quickly on the street ,5,2017-07-20,3.46,0.8997,positive,,
636,Miki Salli,convenient with the code uahm 10  free parking time for the 1st parking,3,2017-07-15,3.46,0.5106,positive,,
639,Anna Moisio,free parking with code c72m easy to use convenient no more having to mess with coins,5,2017-07-12,3.46,0.3041,neutral,,
643,Toni Kuhalampi,it was a handy app when the coins were out and the car was forced to get parked right away the parkman app saved entering u8jvf in the promo code field will give you a free 10 euro park,5,2017-07-11,3.46,0.5255,positive,,
644,Googlen käyttäjä,you get 10  free parking promotion code 1x4h  convenient application ,4,2017-07-11,3.46,0.743,positive,,
648,Joni Sipilä,download effortlessly easy and useful parkman also use code 66hx you get free parking with code 10e,5,2017-07-05,3.45,0.8553,positive,,
649,Antto Laava,can not increase parking time can not remember the location of the car when the time runs out complicated to install and use completely inadequate settings and choices i dont recommend and i dont think that will prevent you from getting a parking fine,1,2017-07-04,,-0.1419,neutral,,
651,Kati Pokkinen,a convenient parking application that allows eg you will see free parking spaces nearby free parking max max 10 e with code t5vlq when you download the app by july 31 2017,5,2017-06-29,3.45,0.784,positive,,
657,Googlen käyttäjä,super convenient with code tlpm 10  discount on the first parking saves time money and nerves when not having to adjust with coins or card payment ,5,2017-06-17,3.45,0.8687,positive,,
659,Martti Mäkinen,functional and good application with code w4et  10 free parking time,4,2017-06-15,3.45,0.7574,positive,,
660,Jani Palonen,works and useful with this newer code you get a  10 parking benefit of 3xau,5,2017-06-14,3.45,0.7096,positive,,
663,Ville Tuovila,convenient when you dont have to go to the ticket machine and you only pay for the time you spend now upon registration free parking max  10 with code zju3,4,2017-06-06,3.45,0.4404,neutral,,
667,Azad Tekin,easy and convenient application  10 free parking with code cyxz,4,2017-06-02,3.45,0.7351,positive,,
673,Jesse Suksia,for new users a precode to get 10e parking money lwr1 good app easy and convenient,5,2017-05-27,3.44,0.7003,positive,,
680,Googlen käyttäjä,convenient application no more worrying about coins or searching for a parking meter with the promotional code 7ysj the first parking is free up to 10 euros ,5,2017-05-16,3.44,0.7528,positive,,
686,Googlen käyttäjä,a handy and inexpensive application when registering with code v35t 5 hours  10 euros free parking time ,5,2017-05-03,3.44,0.743,positive,,
691,Aki Tirkkonen,a very functional and easy to use application when you use the code 1ezs you get 10  for the front parking time,5,2017-04-25,3.43,0.4877,neutral,,
695,Linda Lång,really convenient use code w9cz to get 10e parking in fact i have paid extra for hours before so this is not a problem,5,2017-04-23,3.43,0.3716,neutral,,
700,timop2011,makes the motorists life easier when parking convenient to urban areas and can increase parking time without visiting the car,5,2017-04-11,,0.6249,positive,,
701,Markus Rinne,easy to use and convenient i recommend promotional code m7ct and you get 10e free parking time,5,2017-04-11,3.43,0.8271,positive,,
702,Ilari Toivo,really handy app and worked well no more coin problems free 10e parking with promotional code r7sj,5,2017-04-10,3.43,0.1243,neutral,,
717,FOXHOUND -W,convenient program no need to worry about coins  with this code you get  10 free parking money 419b,5,2017-03-20,3.33,0.4981,neutral,,
722,Joonas Kivistö,quite convenient it takes a bit of russian roulette to pull when the hell sticker doesnt come again not even a hostess even though she is also registered probably need to switch to a competing app if even they could get the label mailed,3,2017-03-14,3.36,-0.6808,negative,,
726,Googlen käyttäjä,convenient you get 10  with the park code zlua,5,2017-03-07,3.33,0.0,neutral,,
731,Risto Timonen,functional makes life easier  10 first parking with code k41g,5,2017-03-04,3.33,0.4215,neutral,,
747,Jani -,2rem code if you want  10 free parking  really handy app,4,2017-02-18,3.27,0.7096,positive,,
748,Googlen käyttäjä,thats convenient if you want to free parking time for the next parking lots you can grab my code n9qv thank you,5,2017-02-18,3.27,0.7707,positive,,
754,Petri Moilanen,easy to use handy app  10 with code pt9t,4,2017-01-31,3.27,0.4404,neutral,,
755,Jasmin Haataja,really good app saves time upon registration you will receive the first parking free of charge  10 under code d55n,5,2017-01-30,3.27,0.7574,positive,,
757,Alisa Mikkola,really convenient and good app with this code 64vu you get a 10  discount on your first parking,5,2017-01-26,3.27,0.5355,positive,,
759,Taneli Ristmeri,a great time saver that saves its users from fines paying is more comfortable indoors instead of needing a winter frost with a parking machine,5,2017-01-23,3.22,0.8268,positive,,
777,Petri Lehmus,a handy app with the code cgnxq you get 10e parking as a gift,5,2016-12-16,3.27,0.4404,neutral,,
783,Hafid Bile,with code 66v5 10  for the first park be sure to use it all at once to complete otherwise the offer will be wasted,5,2016-12-07,3.24,-0.2263,neutral,,
790,Tomi Karhunen,convenient and easy to use it started to annoy the nonfunctioning parking machines so this seems to work and you dont have to wonder in the rain why the parking machine doesnt accept the card  coin  10 parking money with code jphp,5,2016-11-23,3.24,0.3818,neutral,,
795,Pasi Lehtinen,absolutely insanely convenient application and works almost anywhere no more having to keep coins in your pocket look for vending machines and waste time with this code  10 free parking money yq7v,5,2016-11-18,3.24,-0.1082,neutral,,
796,Googlen käyttäjä,convenient and easy to use application with code ev5r you get 10e air parking,4,2016-11-17,3.24,0.4404,neutral,,
797,Googlen käyttäjä,convenient application promotional code to get 10e air parking code bna4,4,2016-11-17,3.24,0.0,neutral,,
804,Perttu Piispanen,a very useful application that is easy to use dont pay in vain when you can adjust when to pay  dont pay for the park,5,2016-11-13,3.22,0.8233,positive,,
807,Mikko Lattu,a clear and functional application code m54l with ten free parking times,4,2016-11-10,3.24,0.7096,positive,,
818,Tero Koivula,55 application no complaints insanely useful in tampere for example no more need to lug coins in the car code cvu2 free parking money for you and me please thank you,5,2016-10-19,3.22,0.8767,positive,,
823,Kari Hämäläinen,10 e free parking time with code 5c3fq when you join parkman a handy app when you rarely happen to have cash to be involved when you need it,5,2016-10-10,3.22,0.6705,positive,,
825,JAAHAS,really handy app 46r8 if anyone wants 10 e more,4,2016-10-02,3.22,0.0,neutral,,
831,Severi Tuominen,with my code qjp8q you get  10 free parking time easy to use and convenient parking application find parking spaces in even smaller locations,5,2016-09-26,3.22,0.7351,positive,,
833,Tony Sandell,very handy application enter the code na7u to get  10 free parking time,5,2016-09-23,3.22,0.5106,positive,,
844,Juha Rajala,handy,5,2016-09-02,3.22,0.0,neutral,,
858,Jyri Vaahtolammi,handy with the code w3gp you get 10 euros for parking money,5,2016-08-15,3.22,0.0,neutral,,
859,Toni Nevalainen,good and convenient 786nq code when registering and you get 10 e parking time,4,2016-08-14,3.22,0.4404,neutral,,
864,Timo Ihamäki,a handy parking app and a reminder to stop parking is also a good feature with code nj9x 10e worth parking after installing the app,5,2016-08-09,3.22,0.4389,neutral,,
865,Joonas Kaukoranta,very easy to use and time saving application with the code lxyz you get  10 free parking time,5,2016-08-09,3.22,0.7574,positive,,
868,Sanni Loponen,really convenient no need to dig coins into the vending machine and worry about parking times with code qm2a you get 10  free parking money when you join,4,2016-08-04,3.22,0.1062,neutral,,
900,Tony Kärki,good and handy app 7g74 code 10e free parking time,5,2016-06-09,3.20,0.7772,positive,,
901,Kyösti Sipilä,i didnt know parking was so convenient nowadays works great in helsinki use  10 free parking with code uxww,4,2016-06-08,3.20,0.8126,positive,,
907,Googlen käyttäjä,a functional and convenient program with this code 10  parking time  take advantage of xuleq,5,2016-05-31,3.20,0.3786,neutral,,
913,hammasharha,use the code above to get  10 free parking money really good and convenient app,5,2016-05-20,3.20,0.7773,positive,,
918,Tom M.,convenient the parkman sticker came in the mail within a few days ten free parking times with code s7zsq during installation,5,2016-05-12,3.20,0.5106,positive,,
946,Katri Ojanen,a really handy app there are never any coins involved but the cell phone is  and with that the parking is successful hopefully it will work just as well in jyväskylä helsinki and turku in the future,5,2016-03-23,3.19,0.9134,positive,,
951,Juho Paltta,works great saves time and money  no need to worry,5,2016-03-13,3.19,0.0,neutral,,
965,Henri Huttula,the prices shown on the map for four hours of parking for example are not the case in oulu the app will crash immediately if you try to change the default fourhour parking price display for some other time otherwise a handy app,4,2016-02-10,3.19,-0.4019,neutral,,
971,Martti Kainulainen,works great at least in lahti and helsinki certainly elsewhere you have to keep track of how much you end up saving in terms of fees but certainly to some extent when you no longer have to pay for more time than you really need for security you get free parking time with code zgl5,5,2016-01-20,3.19,0.8978,positive,,
976,Jari Huhtala,easy to use fast and convenient,5,2016-01-04,3.19,0.4404,neutral,,
990,Leo Virtanen,works on a 55 lg g3 phone and has been a great help when parking in helsinki no more needing to carry coins with you to get your car parked,5,2016-01-02,3.19,0.6808,positive,,
995,Ilmari Sandelin,use code sh2l to get free parking up to  10 a handy way to pay for parking,5,2015-12-28,3.19,0.4404,neutral,,
1006,Liisa Mönkkönen,easy and convenient to use code ui5x free parking for a new app downloader,4,2015-12-03,3.16,0.7351,positive,,
1017,Jouni Aho,currently version 316 and it works and i use and i am almost happy at some point in the updates the choice of parking time became the choice of end time to the nearest hour and minute in the old one only the length of the parking time from this moment onwards was chosen x hours  minutes and it was convenient now you have to look at what the clock is and adjust the end time hours and minutes separately may be suitable for rapper fans but not for me when this change came i immediately sent feedback and suggested that you could choose which feature to use from the menu there was a green light that this could be done  sometimes not done yet convenient app by the way but only 3 stars due to the rapping of the ptime expiration time    application startup is interrupted by a message stating that the process comneligrateparkman stopped unexpectedly reinstallation and booting your phone between installation attempts and application removals will not help samsung xcover gts5690 and android version 236 the old app version worked flawlessly and wants it back from something  thank you follow the instructions to install google play service,3,2015-11-23,3.16,0.5973,positive,,
1027,Mirva Rahunen,free parking money 10 euros with this code please  really handy to use nicely expanded areas of use,5,2015-11-06,3.16,0.9077,positive,,
1033,Jyrki Kasvi,annoyingly i didnt remember installing parkman before definitely the most convenient option,5,2015-11-02,3.15,0.4019,neutral,,
1041,Ensio Korpinen,very convenient,5,2015-11-02,3.15,0.0,neutral,,
1054,Pasi Lötjönen,functional and really easy to use invoicing is also smooth and receipts are clear with promotional code 5q2d you get free parking up to  10,5,2015-10-08,3.15,0.8439,positive,,
1056,Voutsa,easy convenient ,5,2015-10-06,3.15,0.5399,positive,,
1059,Paula Kettunen,easy and functional parking fee application i like it,5,2015-10-02,3.15,0.6597,positive,,
1061,Liisa Mild,great app  fast and convenient,5,2015-10-02,3.15,0.6588,positive,,
1062,Markku Aurora,really good and working app cant help but recommend,5,2015-10-02,3.15,-0.2954,neutral,,
1064,Vili Mikkola,absolutely an absolute help ,5,2015-10-02,3.15,0.7396,positive,,
1066,Teppo Salminen,excellent and functional,5,2015-10-01,3.15,0.5719,positive,,
1087,Jari Asp,useful and functional appis,4,2015-09-10,3.15,0.4404,neutral,,
1100,Virpi Sipilä,a really convenient solution for parking,5,2015-09-02,3.14,0.4349,neutral,,
1101,Mika Koistinen,a working app and commendably have got cities involved save when you dont have to pay in advance,5,2015-09-02,3.14,0.5417,positive,,
1103,Panu Forsman,functional and easy to use,5,2015-09-02,3.14,0.4404,neutral,,
1108,Peter Josefsson,great and functional apse from that time ml 7mlk,5,2015-09-01,3.14,0.6249,positive,,
1113,sami rytkönen,a parking app that doesnt know no parking areas but still charges is useless and the terms of use are questionable do not install and save at the same time 80eur,1,2015-08-26,3.14,-0.9215,negative,,
1129,Hello R,very functional when you join you will receive 10 e of parking time with the code 3nlx,5,2015-08-08,3.13,0.296,neutral,,
1136,Susanna Alanen,convenient and easy,5,2015-08-03,3.12,0.4404,neutral,,
1137,Marjut Laakkonen,works well and always helps in distress when there are no coins easy apsi,5,2015-08-02,2.96,-0.5571,negative,,
1159,Henri Tikkanen,convenient and easy to use,5,2015-06-22,3.05,0.4926,neutral,,
1162,Sami Laitala,a wellfunctioning application parking in seinäjoki is handy  ps use code x6vq and get 10e free parking time,5,2015-06-14,3.05,0.7644,positive,,
1165,eino väärä,really convenient for example downtown,5,2015-06-09,,0.0,neutral,,
1166,Jaana Selander-Tervakari,this is really convenient no need to look for a parking coin changer etc or worry about not having time to add coins i recommend,5,2015-06-02,3.06,-0.4364,neutral,,
1168,Valtteri Jokila,very convenient and functional enter the discount code xaml and you will receive  10 free parking money,5,2015-05-26,3.06,0.5106,positive,,
1187,Marianne Hakala,convenient and easy,5,2015-03-25,3.05,0.4404,neutral,,
1219,mikko melender,awesome help  10  free parking money with code fajz,5,2015-02-13,3.0,0.8779,positive,,
1228,Jani Astikainen,really convenient,5,2015-02-02,2.99,0.0,neutral,,
1230,Teukka's Bar,really handy and useful app without coins,5,2015-02-02,2.96,0.5355,positive,,
1245,Googlen käyttäjä,for once an application that is useful in everyday life small development feedback on the user interface the menu cannot be accessed until the map has been zoomed to the level where the prices are displayed,4,2014-12-21,2.96,0.4404,neutral,,
1260,Ilari Stenroos,and useful free parking money with code k5s3,4,2014-12-01,2.96,0.7351,positive,,
1277,Aki Kiuru,a very convenient and functional application with ten parking coins with the code w974,5,2014-11-15,2.95,0.0,neutral,,
1285,K R,free  10 top with code v1tml convenient way to pay parking fees without cash and card,4,2014-11-04,2.94,0.5719,positive,,
1297,Ari Taavitsainen,easy and convenient you get  10 free parking money using code 4vv4,4,2014-10-20,2.93,0.7351,positive,,
1307,Sari Tolppanen,and a receipt for email is handy,5,2014-10-05,2.92,0.0,neutral,,
1328,Jarno Jokinen,really handy when you register with the code 4m9q you get 10  parking money,5,2014-09-07,2.92,0.0,neutral,,
1330,Minä Ihan Itse,for once someone has come up with apps that are really helpful goodbye search for parking coins,5,2014-09-06,2.56,0.4754,neutral,,
1337,Googlen käyttäjä,free parking money 10  with code ze7el convenient application,4,2014-08-04,2.56,0.5562,positive,,
1352,Jouko Parviainen,and saves even the smallest coins for other purposes and does not pay in vain,5,2014-07-02,2.56,0.3875,neutral,,
1354,Pasi Kajanto,unambiguous functional and excellent in all respects,5,2014-07-01,2.56,0.7184,positive,,
1358,Jaana Tolvanen,great and convenient service no need to adjust with coins and only pay for parking time  it is easy to link the monthly invoice breakdown to the employer and you do not have to save on various crumpled parking tickets the only downside is that the service has not yet expanded to the entire territory of finland,5,2014-06-03,2.56,0.4479,neutral,,
1371,Harri Paalanen,easy and convenient to use you only pay according to actual usage a small minus the slow positioning may also be due to the phone,5,2014-04-02,2.54,0.4199,neutral,,
1375,Marion Prange,works and really convenient also fast service  yesterday i introduced and today waited in the mailbox sticker  although i did not even order really good thing because the first one in the park would have needed one luckily there was a pen and paper included and i wrote a temporary note goodbye coin hunts  ,5,2014-04-01,2.54,0.8852,positive,,
1380,Hannu similä,pikkanen sometimes gets stuck but he plays admirably the idea here is staggering and saves everyone time and nerves,5,2014-02-01,2.52,0.7311,positive,,
1381,Petteri Elo,easy and very useful,5,2014-01-22,2.14,0.7264,positive,,
1382,Googlen käyttäjä,very useful,5,2014-01-22,2.51,0.4927,neutral,,
1386,Mika,very convenient and easy to use no crashes t s4,5,2014-01-15,2.5,0.2415,neutral,,
1387,Tuomo Kulomaa,at least in helsinki it has helped to handle parking fees most conveniently with cash,5,2014-01-02,2.14,0.0,neutral,,
1389,Googlen käyttäjä,worked flawlessly easy and convenient,5,2013-12-03,2.14,0.5719,positive,,
1390,Jarmo Nurmiainen,this works convenient and easy,5,2013-12-03,2.14,0.4404,neutral,,
1397,Ahti Naukkarinen,practical functional and easy application i am very satisfied easy to use effortless billing,5,2013-06-11,2.14,0.847,positive,,
1415,Unohtaja,handy stopping parking is easily forgotten it should be possible to set the end time in advance,3,2019-01-26 00:53:17,3.56,-0.0258,neutral,,
1422,rumakoira,convenient to use all over helsinki,4,2021-05-12 14:44:36,4.44,0.0,neutral,,
1436,kdkfjrjkr,the application works well is reliable and very convenient ,5,2020-10-26 09:42:31,4.22,0.8115,positive,,
1441,han-rik,i want to park fast help out first you have to acknowledge how much you paid for the previous parking sometime you drove back and then you have to acknowledge no i dont want to invite five guys and then i can only start the parking process amateur user experience design,3,2020-10-05 07:48:23,4.19,0.5994,positive,,
1445,lumina tiinonen,helpful,3,2020-08-29 14:07:44,4.16,0.4215,neutral,,
