ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
47,Christer vonGross,"The charge will not work even if all the settings are correct, check that your settings are correct you cannot blame the customer as you do now.",2,2021-05-07,5.30,0.2584,neutral,,
48,Paula,Easy and good!,5,2021-04-22,5.29,0.7263,positive,,
50,aqu agu,"Now end the use of the parkman when you don't find a place where you are and suggest adjacent parking spaces from the ""list"", even if you find the right parking space, it is not accepted. Sometimes it might work quite well.",1,2021-04-15,5.29,0.1479,neutral,,
52,Juha Takanen,good,1,2021-03-25,5.29,0.4404,neutral,,
56,Carl Taylor,"Not installing, error message: Something went wrong in our head, please try again. """,1,2021-03-09,,0.1174,neutral,,
57,Timo Neuvonen,"The parking fee works - at least for now. I don't know why the app has started verifying phone number verification, but it is NOT working. The text will come, from which the code reading will not work automatically. Manually entering the code will complain about the wrong code. ~ 5 times after I got bored. Encode that to work before you have to use that phone number.",3,2021-03-08,5.28,-0.8573,negative,,
59,Bekim Behrami,really good and simple to use,5,2021-02-25,5.27,0.4927,neutral,,
60,Jukka L,"Quite OK. Now, just with every opening, you want a phone number that you don’t need for anything. I don't want to give the number for advertising purposes. If the number query does not end, then you must stop using this one.",2,2021-02-20,5.27,-0.0572,neutral,,
72,Kukka Kukkalaaraa,Does not accept any of the three certainly working cards. Does not inspire confidence in how card information is handled. I deleted.,1,2020-12-28,5.17,-0.6688,negative,,
73,Ole Kinnunen,Surprisingly good and easy. Accelerates and facilitates transactions in stone foot shops. Also saves on parking error fees 😷,5,2020-12-22,5.15,0.6486,positive,,
75,Tuuli Kiviniemi,"I have had the app installed for a few beds and I have been happy, but now my text message said that you have not been able to charge my account. The validity of my debit card was updated at the turn of the month, but the number remained the same. What is your problem? The phone number in the contacts is not in use! I would like to continue using Park mania, but how do I get in touch to resolve a debit card issue? Tuuli Kiviniemi IJR-782",2,2020-12-02,5.12,0.7907,positive,,
76,Jukka Raulamo,Easy and fast. Reliable. Automatic parking termination is a really good feature.,5,2020-11-30,5.11,0.7264,positive,,
83,Ilkka Lindström,Dropped out of the five-star user experience when the ability to enter times with the number keys disappeared. Otherwise prima. There have been no problems with the simple UI.,4,2020-11-01,5.09,0.4512,neutral,,
97,Eerika Hietamies,A good and easy to use app!,5,2020-10-07,5.08,0.7263,positive,,
103,Tuuli Alander,By the way jees but promo codes don't work no matter how you try js described in free parks. miracle urination.,3,2020-09-25,5.06,0.8941,positive,,
109,Altti,"Phone number verification is completely broken. The code comes with a text message as it should, but the review thinks the code is wrong. How can the code be wrong if it just came with a message? I tried several times, but the problem recurred every time.",2,2020-08-17,5.06,-0.9312,negative,,
117,Hanne Muurinen,"The app has always worked flawlessly, is easy to use, changes to your car truck or card information are easy to make and a monthly receipt for email is a good thing. Mainly annoying that the PM doesn’t work / goes everywhere / every Park in my city and because of this has come a couple of parking fines.",4,2020-08-01,5.06,0.7783,positive,,
118,Joni Kemppainen,"I only downloaded this because of the free Linnanmäki Park, which was attached to a parking pole as an advertisement. I redeemed this ""free Park"" and in a month there will be a text message that the park has not been paid. Now then you should pay 15e for free parking. Pretty ridiculous",1,2020-08-01,5.06,0.9197,positive,,
127,Arto Lemmetyinen,"Kurapaska, ask for a card number and don't get ahead of it.",2,2020-07-07,,0.0772,neutral,,
135,Koivis II,"Sometimes it is suspiciously difficult to charge when you should stop parking, compare how easy it is to start .. it can also seem that most of the time my phone has been closed during parking. Ylim. at least no error charges have come",3,2020-06-16,4.94,-0.1098,neutral,,
136,Margarita Kataja,"I haven’t used and updated the app in a long time. Now that I finally got it updated, it refused to boot. Every time I try to open the app, a rotating logo appears on the screen that stays rotating and nothing goes beyond it. The internet connection is good, so the problem isn't there ... I also tried to download the app again, but that didn't help either.",1,2020-06-13,,-0.5463,negative,,
142,Harri Montonen,"Can't even log in when ""code is wrong"", I removed all the shit ..",1,2020-05-14,,0.2263,neutral,,
149,sonja dietrich,Why don't I get the start screen on the ParkMan icon,3,2020-04-27,5.02,0.0,neutral,,
156,Laura Jetten,"The app seemed good at first: no need to ramp outside to increase parking time and parking can be stopped earlier if you wish. BUT the app takes a lot more money than an area parking meter !! For example, a parking meter for 2 and a half hours is € 5, but Parkman takes € 6.60! This would give you almost an hour more extra time from the parking meter!",1,2020-04-01,5.00,0.5526,positive,,
157,Pasi Vuorinen,The latest update broke something. Can no longer be used without wifi location information and will never notify you that the charge will remain on if you leave the Park.,5,2020-03-31,5.01,-0.6369,negative,,
163,Kikka Nilsson,"Easy to use, good customer service",5,2020-03-06,4.94,0.7003,positive,,
167,Ari Markkanen,Pretty good,5,2020-03-03,4.94,0.7269,positive,,
171,TM,"25.2. the update squatted the app in Honor 8, no longer works ... Luckily for the competitor to work, I couldn’t wait to see what happens next.",1,2020-02-26,5.00,0.6486,positive,,
173,Jarkko Tuovinen,"The application slanders that the registry ID is invalid and therefore does not allow you to add a car. Edit: Now when I reopened the app, a lost car was also found. So it works great again, it must have been just a disturbance.",5,2020-02-25,4.94,-0.0522,neutral,,
175,Niilo Partanen,I don't work,1,2020-02-20,4.94,0.0,neutral,,
178,Jouko Ahonen,"Works, can be satisfied.",4,2020-02-06,4.94,0.4215,neutral,,
187,Pia Kauppinen,Works really well and very happy with my monthly billing. Customer service is good!,5,2020-01-17,4.94,0.8617,positive,,
194,jussuf33,Pretty good. The location is not always found,4,2019-12-19,4.91,0.7269,positive,,
204,Risto Anttonen,There is no time and no reminder,1,2019-11-29,4.91,-0.5267,negative,,
218,Mika Siirtola,I didn’t get easypark to work so I tried this and plays well. Here's another € 10 discount on your first parking: M5PXB9,5,2019-11-12,4.91,0.4767,neutral,,
222,Markku Väisänen,Great help. You do not grab the cabin with an automatic machine👌,5,2019-11-04,4.89,0.9175,positive,,
238,Casper,"Easy to use and good, no complaints",5,2019-10-14,4.87,0.794,positive,,
239,Googlen käyttäjä,"Usability could be better. Does not visit car parks in Joensuu, for example.",3,2019-10-12,4.87,0.4404,neutral,,
241,Outi Mäkelä,"Works really for sure! The instructions are clear because the screen has everything you need available, no unnecessary add-ons or content. T. Outi M.",5,2019-10-10,,0.5057,positive,,
246,Joni Mononen,"NVP9G5 with code 10e parking money 👍 Convenient application if you are not sure about the parking time. Time can be increased remotely if needed. An easy-to-use application, even this kind of first-timer was hooked on what it was all about. There was little doubt as to whether the whole thing would work when everything was so easy 😂",4,2019-10-01,4.87,0.678,positive,,
252,Kia Kavetvuo,Rarely come across such a user-friendly application! Great thing that the app also recognizes puck slots as well as free times.,5,2019-09-20,4.87,0.8687,positive,,
255,Petri Liikari,A really good app!,5,2019-09-16,4.87,0.54,positive,,
257,Mika Salminen,Very good! With code Y28A4V you get 10 euros for free parking time! I suggest to everyone!,5,2019-09-14,4.87,0.811,positive,,
268,Timo Malén,Why was I not asked when downloading the discount code (3FQJQ) that I have ???,3,2019-08-30,,0.0,neutral,,
272,J J Lehti,Good what good.,5,2019-08-27,4.85,0.7003,positive,,
273,Jani Kauppila,"An excellent well-functioning and easy-to-use application. When you use the code RL9W when you register, you will still receive € 10 free parking time in addition to everything else.",5,2019-08-26,4.85,0.7906,positive,,
282,Rauno Savenius,Good and functional software. I have never cheated once but the settings are correct.,5,2019-08-13,4.84,0.4217,neutral,,
283,Sirkkaliisa Cavonius,good thing,4,2019-08-12,4.78,0.4404,neutral,,
284,Helena Tamminen,"very awkward and the answers to my questions i didn't get when i needed help. however, after a long adventure in the world of Android, I got parking to work. however, no note on the car can be printed from the mobile phone at the hotel!",2,2019-08-12,4.84,0.2957,neutral,,
289,Fouad Ibrahim,"it sees, for example, that parking costs 1.50 and when parking runs out costs more",1,2019-08-08,4.84,0.0,neutral,,
302,Henri Mansala,No need to look for a full time car park automatic customer service is really good know how to help whenever there is a little something trouble really easy to use,5,2019-07-17,4.82,0.6667,positive,,
305,Pipsa Kopra,easy and good,5,2019-07-11,4.8,0.7003,positive,,
314,Siina Kinnunen,"Convenient, fast, functional. Not a bad thing to say.",5,2019-07-01,4.82,0.431,neutral,,
315,RetuRalli,"A trouble-free service, not a bad thing to say. the only thing I just wondered, at first when the parking was completed, then the account was not debited. I still don't know how many days the charge will be made.",5,2019-07-01,4.82,0.431,neutral,,
324,Leif Hollmen,Very satisfied. the card could be plastic.,5,2019-06-18,4.82,0.4754,neutral,,
326,Ritva Haakana,"good app 😊, the downside is that you don’t always remember to stop parking and that way there will be too much parking fee.",4,2019-06-17,4.82,0.6908,positive,,
331,Nemi Susiketo,"160e (2 fines) because the app does not ask what saved car is being used. 2 times forgot due to human error to change vehicle when previous parking was different. (the previous vehicle will be remembered) Complaining about a fine will not help in Tampere. ""registered parking"" even though I proved that the vehicle in question is not even on the register anymore and that I have nevertheless paid for Park. Yes, my mocha, BUT Easypark asks every time what is parked so there will be no mistake. GOING IN CHANGE!",1,2019-06-05,4.82,0.1408,neutral,,
337,Rauno Kolehmainen,good.,4,2019-05-28,4.8,0.4404,neutral,,
339,Toni Ollila,easy to use and really good,5,2019-05-27,4.8,0.7264,positive,,
341,Sus mamatin,"Really easy and simple to use, parking nowadays is completely stress-free when you don't have to look for a parking machine or wonder if there are holes in your wallet!",5,2019-05-25,4.8,0.54,positive,,
348,Tomi Lehtola,"At least you don't save. Namely, it cost two euros more than the price stated when parking and there was still half the day left without using the parking time. Not worth using.",1,2019-05-21,4.534,-0.5096,negative,,
350,Maarit Halsas,"Really good parking, no more coins for parking.",5,2019-05-16,4.79,0.1851,neutral,,
359,Timo Hiekkanen,really good program.,5,2019-05-09,4.8,0.4927,neutral,,
372,Asta 85,"The instruction is so vague that apparently charged a week too much, or will it charge even more? I got a discount code that promised free parking, but it did otherwise. At the train station, this should in principle speed up parking, but in practice only caused unnecessary annoyance. You should have checked all your information in advance. I haven't received a response to the email, and the call didn't go through this time either.",1,2019-04-07,4.79,-0.2223,neutral,,
373,Sirkka Stenström,"I'm happy, no need for adding time",5,2019-04-07,4.77,0.3612,neutral,,
374,Juha Kuivila,In basic operation worked without problems. I haven't used all the features. I recommend.,4,2019-04-07,4.79,0.5801,positive,,
375,Jari Sorvoja,This fire came after downloading and you will soon be able to try it out. It looks good reading the reviews and hopefully really. Here is Promotional Code FJSL with which you get 10e parking for the first time for free.,5,2019-04-06,4.79,0.7579,positive,,
376,Matti Moilanen,good is and works,5,2019-04-05,4.79,0.4404,neutral,,
380,Sampo Viro,"Works well, the use of several different cars is also well taken into account. Location information is only needed at the beginning of parking, the program could turn off the GPS automatically when parking is started. GPS will eat up your battery pretty much if you forget to turn it on in vain.",4,2019-04-01,4.79,0.4019,neutral,,
388,Googlen käyttäjä,Functional system and good service.,5,2019-03-22,4.79,0.4404,neutral,,
389,Alf Lindström,Easy and natural to use. Most often find parking information.,4,2019-03-20,4.79,0.6597,positive,,
400,Esa Koskelainen,The app has been running smoothly until you stopped finding the location. report a network error even though the network is good!,1,2019-03-13,4.79,-0.2481,neutral,,
401,Tarja Niemeläinen,Really easy and clear. I have received a quick response from customer service.,5,2019-03-11,4.79,0.7233,positive,,
414,Googlen käyttäjä,very good,5,2019-02-18,4.77,0.4927,neutral,,
416,Googlen käyttäjä,easy cheap and good,5,2019-02-15,4.77,0.7003,positive,,
422,Harri Sirola,"Pretty ok. The weird thing is that you can't make settings for anything in the new app. There is no more menu on the corner. ps. found, albeit in a confusing place.",3,2019-01-29,4.75,-0.1531,neutral,,
423,Jeri Aalto,"Great app. Code ""1BHF"" € 10 parking free. Shows vacancies, good help in finding a place. It will most often be cheaper than the competing EasyPark.",5,2019-01-23,4.7,0.9186,positive,,
427,Ki Va,"A handy app. With this still parking money KXJE, please ...... Or this .... N7DS",5,2019-01-18,4.66,0.3182,neutral,,
441,Tee Äs,"Sure. Code SKZR offers 10e worth of parking time, please!",5,2018-12-11,4.534,0.6996,positive,,
445,farkkis,"Not always Remind if time runs out, and Remind by car does nothing, 40e went all the way to the pit",1,2018-11-22,4.05,0.0,neutral,,
448,Mika Ma,More expensive than what it looks like when parking. Paying with coins cheaper. Pay unnecessary shit.,1,2018-11-10,4.533,-0.3612,neutral,,
451,Jari Lusikka,Full of shit. In vain did I have to pay more than 2 Euros for real shit. And I will not stop complaining until reimbursed for unnecessary fees.0.60 and 1.67 € and unnecessary trips that were 30km.,1,2018-10-31,4.533,-0.8368,negative,,
473,Teemu Mäkiaho,We've used it for a long time and it's been found to be good! Apparently € 10 will come using code H4L7 when registering,4,2018-08-23,4.05,0.4926,neutral,,
482,Googlen käyttäjä,Worth downloading! The advantage is that you can see if there is a place for somethingbecoming vacant. I recommend. With the code 1YGG you get € 10 worthparking gift card!,4,2018-08-03,4.05,0.8353,positive,,
507,Niko Kosunen,"With B3HH code a total of € 20 in front of free parking time! Handyapplication, no longer have to hunt for payment terminals.",5,2018-05-31,4.04,0.3382,neutral,,
511,Googlen käyttäjä,The app itself is very good but doesn't make a shortcut which weakensusability significantly,2,2018-05-22,4.03,0.2724,neutral,,
513,Googlen käyttäjä,"Otherwise good, but with some update the icon disappeared from the front page. Howwill it get back there? I use a competing app when not bothering to tradethrough apply for this.",2,2018-05-19,4.02,0.3348,neutral,,
522,Leila Alhainen,"As many have stated before, now does not work, as a phone Honor, systemthrow right out, outrageous, get back to the coins",2,2018-05-16,3.51,0.0516,neutral,,
532,Pekka Kärkkäinen,"A good app if it would work, Honor on the app won't open at all.",2,2018-05-14,3.51,0.7269,positive,,
546,Tanja Kaya,Seems good! Free parking € 10 with code Q7A7.,5,2018-04-19,3.51,0.7574,positive,,
549,Harald Savo,"Really good app but that code free time to keepuse for the first time! And can I park in the area of ​​Q-Park, for example?",4,2018-04-14,3.51,0.7807,positive,,
555,Jani Peltoniemi,I haven't come up with anything wrong. Saves money and greatly facilitates on-street parking.,5,2018-03-26,3.51,-0.4767,neutral,,
560,Pekka Parkkali,Good effect! With promotional code: D9RL 10 e parking money!,5,2018-03-10,3.51,0.5399,positive,,
564,Suvi P,A good and functional app. With this code 10e parking free 7V3J,5,2018-03-03,3.51,0.7351,positive,,
566,Googlen käyttäjä,"Well play, no return to coins. With the joining code JW5R 10 € free parking money!",5,2018-03-02,3.51,0.7088,positive,,
568,Niina Jauhojärvi,"So easy when you don’t have to look for toll tomatoes but can put your car in the parking lot and grab the parking time. Download for yourself and use the promotional code 3AHP, and you will receive 10 € parking money for the first parking👌",5,2018-02-27,3.51,0.8833,positive,,
575,Eetu Lindgren,Works well. Here's another € 10 promotion code: XM75,5,2018-02-11,3.51,0.2732,neutral,,
584,Anssi Kaihua,"Very convenient and makes everyday life easier. But the price estimates are wrong. I just parked, for half an hour, an estimate of € 0.5. I stopped parking after 22 minutes and the price was 0.86 €. I haven't tested yet if it would have been cheaper to keep the end of 30min",3,2018-01-18,3.50,-0.6808,negative,,
586,Googlen käyttäjä,"Free parking for 10 euros in front with code ADQ6, please.",4,2018-01-02,3.50,0.6808,positive,,
600,Miika Lindroos,"Really handy, you don’t always have to be looking for coins. With this code € 10 free parking time: JR77",5,2017-11-27,3.49,0.5106,positive,,
601,Tapio Haavisto,"You don't even need stickers anymore anywhere. Parking spaces are easy to find and after starting parking I can save battery by turning off the gps or even the whole phone. The current price is not bad for the ease of paying for parking. Just add users, so parking spaces are even easier to find.",5,2017-11-20,3.49,0.9224,positive,,
612,Jari Mörk,Well play. Easy to use.,4,2017-09-30,3.46,0.7506,positive,,
615,Jouni Tuulas,Convenient when you don't mind even if those coins are forgotten. With the A2P7 code you get 10 euros for parking,5,2017-09-20,3.46,-0.2263,neutral,,
620,Googlen käyttäjä,"Good app, don't use geps all the time like another similar app. With the code ZVZP you get free parking up to 10 euros",5,2017-08-31,3.46,0.8271,positive,,
621,Googlen käyttäjä,"Excellent app! The only disadvantages are that the parking time cannot be set to, for example, half an hour and that the ""car parked"" message cannot be hidden. Otherwise excellent, I recommend. Use the G2LU when you charge and you will get 10e of free parking!",4,2017-08-26,3.46,0.9018,positive,,
623,Maria,Really good and easy to use application. With promo code 9PAX you get € 10 free parking time!,5,2017-08-19,3.46,0.8735,positive,,
627,Googlen käyttäjä,"Works well, you can search the map for parking information in advance. In connection with the installation with the promo code BBKH 10 € free parking time.",5,2017-08-07,3.46,0.6597,positive,,
628,Tomi Sipilä,Convenient application and works very well in Helsinki. Log in using code 3BVFQ to get a 10e balance for parking. I like the idea that everyone can collect and give balance to parking using discount codes.,5,2017-08-03,3.46,0.5984,positive,,
632,Vesa Jarva - vihreä,"Ihan pop. Its when you press ""start parking"" and don't have to worry about anything else. You can also easily find your way back to your car with navigation. With code 9R53 you get 10 e of free parking time. The app grabs 10% + 0.35 e but saves it easily in that the payment goes according to the actual parking time. And if you save one more time from parking fines, yes.",5,2017-07-21,3.46,0.9382,positive,,
634,Stefan Perthuis,"With the K49C code, first parking is free until 10e. Really good app! Works flawlessly. Saved the day when there were no coins and had to leave the car quickly on the street :)",5,2017-07-20,3.46,0.8997,positive,,
638,Leena Vesterinen,"I parked in Kuopio, Aapel on June 26, 2017. Windshield parkman sticker and amplifier for parking. But the kapas but the fines came Parkman billed for that time and the account charged .. the phone lost in daily time..but I remember the amount that also matches the billing in my account. Now I should somewhere get pengoized about that information .... damn it. I think I'll finish the whole Parkman.",1,2017-07-14,3.46,-0.8271,negative,,
649,Antto Laava,"Can not increase parking time, can not remember the location of the car when the time runs out, complicated to install and use, completely inadequate settings and choices. I don’t recommend, and I don’t think that will prevent you from getting a parking fine.",1,2017-07-04,,-0.1419,neutral,,
651,Kati Pokkinen,"A convenient parking application that allows e.g. you will see free parking spaces nearby! Free parking (max max 10 e) with code T5VLQ when you download the app by July 31, 2017.",5,2017-06-29,3.45,0.784,positive,,
652,Maija Orre,"With the EUKX code, first parking without air up to € 10. The stars will update as you experience more. Now it feels good",4,2017-06-28,3.46,0.4404,neutral,,
654,Antton,"Good app. BUT, BUT BUT !!!! Namely, it can be stressful to download an update, the content of which has no idea. I guess it's quite appropriate to even open something about those updates. Otherwise quite a positive experience. It always picks up on that, but luckily that too passes by.",4,2017-06-26,3.45,0.7674,positive,,
659,Martti Mäkinen,Functional and good application. With code W4ET € 10 free parking time!,4,2017-06-15,3.45,0.7574,positive,,
663,Ville Tuovila,Convenient when you don't have to go to the ticket machine and you only pay for the time you spend. Now upon registration free parking max. € 10 with code ZJU3,4,2017-06-06,3.45,0.4404,neutral,,
666,Saara Laitinen,"Good app! Free parking time up to € 10 with PHK1 subscription code, please.",5,2017-06-03,3.44,0.8313,positive,,
669,Googlen käyttäjä,"With a couple of months of experience I can recommend, an excellent app and service. Register with the code ZQJE to get a 10 euro advantage.",5,2017-06-02,,0.802,positive,,
671,Jani Vaskola,"Upon registration with the code 15VZ, you will receive € 10 free parking time 2017-2020.",4,2017-05-31,3.45,0.5106,positive,,
672,J Ronkainen,"A well-functioning application. Promise a price reduction for short parking, which is a very good thing. Free parking time with code Y7L3 Download the application and enter the code 😉",4,2017-05-27,3.44,0.8425,positive,,
682,Juha Koivunen,Great app when you no longer need to play with coins. Free parking with code HUYM 10e.,5,2017-05-12,3.44,0.8225,positive,,
688,Päivi Saarinen,Nice when you no longer have to look for a parking meter. With code 5VZJ free parking up to 10 euros.,5,2017-05-02,3.44,0.5994,positive,,
695,Linda Lång,"Really convenient! Use code W9CZ to get 10e parking. In fact, I have paid extra for hours before, so this is not a problem.",5,2017-04-23,3.43,0.3716,neutral,,
704,GLADISTOR,Pretty good. With this code K913 you get € 10 free parking time,4,2017-04-04,3.42,0.8555,positive,,
707,pasi olkkonen,"I recommend, easy going and good. With the code EKMB 10 € parking money for the application",5,2017-04-02,3.40,0.8074,positive,,
738,Googlen käyttäjä,Perfect when you don't need coins to carry along. Now free parking under the code NUJY,5,2017-02-27,3.3,0.7906,positive,,
739,Juha-Matti Hirvikoski,Perfect when you don't have to fight with a card payment and keep coins with you. € 10 with code BCUE,5,2017-02-27,3.31,0.7081,positive,,
746,Antti Seppä,"I haven't tested yet, but it looks promising. Code 1MA1",3,2017-02-18,3.27,0.5499,positive,,
750,Lari Heinonen,Really good app! With this code you get 10e parking for free VRBV!,5,2017-02-14,3.27,0.7951,positive,,
751,Aleksi Laukkonen,It's a good app! The code is 8PC9.,5,2017-02-14,3.27,0.4926,neutral,,
755,Jasmin Haataja,"Really good app. Saves time. Upon registration, you will receive the first parking free of charge (€ 10) under code D55N.",5,2017-01-30,3.27,0.7574,positive,,
756,Esa Antikainen,With the ZUM7 code you get free parking time for 15 euros. There is a change good,5,2017-01-27,3.27,0.7351,positive,,
757,Alisa Mikkola,Really convenient and good app! With this code 64VU you get a 10 € discount on your first parking.,5,2017-01-26,3.27,0.5355,positive,,
762,Googlen käyttäjä,Excellent means of payment for parking. Register with the code ZQJE and you will receive 10 euros for the first parking.,5,2017-01-18,3.27,0.5719,positive,,
764,TIMO LEHTONEN,Very good. 😘😍,5,2017-01-14,3.27,0.8399,positive,,
767,Maija Tusa,Seems good and clear! There are plenty of parking areas in the hometown where this is used as a means of payment. You can get free parking (10 €) when using the application with the code 1FWX.,4,2017-01-06,3.27,0.8439,positive,,
775,Toni Tuominen,Works as promised and no longer has to run with coins to the ticket machine. With code 3ZNR 10 € free parking time.,5,2016-12-22,3.27,0.5574,positive,,
778,levi waaraniemi,No more having to run to the parking machine. Can even pay your child or friend parking fees remotely! If you want 10 € free parking money use code: 1G68Q,4,2016-12-15,3.27,0.6696,positive,,
781,Mia Aarni-Heera,"In the past, I rushed to see if any coins / cards were included that allowed the car to be parked. Now it’s easy to park your car and start and stop paying by phone. And the best part is that you don’t have to run in the middle of a meeting to increase your parking time. Free parking (up to 10 e) for new code 6BDA.",5,2016-12-13,3.27,0.8885,positive,,
783,Hafid Bile,With code 66V5 10 € for the first Park. Be sure to use it all at once to complete otherwise the offer will be wasted,5,2016-12-07,3.24,-0.2263,neutral,,
790,Tomi Karhunen,"Convenient and easy to use. It started to annoy the non-functioning parking machines, so this seems to work and you don’t have to wonder in the rain why the parking machine doesn’t accept the card / coin. € 10 parking money with code JPHP",5,2016-11-23,3.24,0.3818,neutral,,
791,Googlen käyttäjä,"Wrong display of parking zones! The software still has old maps and offers a second zone based on location, although traffic signs are the first zone. Helsinki",2,2016-11-23,3.24,-0.5255,negative,,
802,Marko Haverinen,"Account information from the app suddenly disappeared somewhere (i.e., that top bar shown in the image does not appear) Operating system Android 4.3. Phone Samsung S3. Fix it!",1,2016-11-15,3.24,-0.1007,neutral,,
804,Perttu Piispanen,A very useful application that is easy to use. Don't pay in vain when you can adjust when to pay / don't pay for the Park.,5,2016-11-13,3.22,0.8233,positive,,
812,Googlen käyttäjä,"The application repeatedly wants to improve the accuracy of positioning, regardless of whether the request is never answered. Why on earth when parking is in progress you have to locate your own location, and wait in vain before you can decide on parking.",3,2016-11-02,3.23,0.4404,neutral,,
814,Aleksi Lahdenmäki,A working app with a clear look! And you don’t have to start collecting coins from the center console,5,2016-10-27,3.22,0.4389,neutral,,
815,Olli-Pekka Hämäläinen,Very good! Facilitates parking because coins are less often included. Enter code RN7E to get free parking!,5,2016-10-26,,0.7951,positive,,
819,Otto Öhman,You get € 10 for free with code 8H5N. Makes life easier when you no longer have to carry coins with you.,5,2016-10-17,3.22,0.5994,positive,,
823,Kari Hämäläinen,10 e free parking time with code 5C3FQ when you join Parkman. A handy app when you rarely happen to have cash to be involved when you need it.,5,2016-10-10,3.22,0.6705,positive,,
830,Jyry,"With code Q8X1Q we both get € 10 free parking time. The app is good, and free parking all the better. I recommend!",5,2016-09-27,3.22,0.9348,positive,,
835,Netta Kallio,"When you start using the parkman, you will receive € 10 parking money with the code. Works well!",5,2016-09-22,3.22,0.3382,neutral,,
848,avhc666,There is always room for improvement but already a very good and recommended application,4,2016-08-29,3.22,0.8353,positive,,
864,Timo Ihamäki,A handy parking app and a reminder to stop parking is also a good feature. With code NJ9X 10e worth parking after installing the app!,5,2016-08-09,3.22,0.4389,neutral,,
874,Henri Laitinen,"For this parking money 10e code JUNH, please! :) Absolutely awesome app and parking couldn't get this easier. I recommend!",5,2016-08-01,3.22,0.9435,positive,,
880,Jaakko Tapio,"Unfortunately, I noticed that parkman does not work in Jyväskylä, but fortunately it still works in Tampere, where I mainly do things. Code 154CQ € 10 parking money",5,2016-07-25,3.22,-0.1779,neutral,,
882,Laura Mansikka,Seems good. With code SCM7 you get a 10 € discount on the first parking!,4,2016-07-23,3.22,0.4926,neutral,,
889,Heidi Tabletti,Paypal payment by credit card in addition please ...,4,2016-07-10,3.22,0.5994,positive,,
895,Millariina V,"There was an advertisement for the application on the ATM: First parking is free with a code. I didn’t have any coins, so I downloaded the app to take advantage of the offer. After installation, it turned out that the app could not be used until the billboard arrived in the mail and I glued it to the windshield. So you didn't get free parking right away. The car was borrowed from a friend, so the sticker can’t be glued anyway without asking. In addition, the parking time started immediately by accident, which means that free parking was wasted.",1,2016-06-19,3.21,0.4211,neutral,,
904,Heidi,"5WTD without parking money, please :)",3,2016-06-02,3.20,0.2589,neutral,,
905,Leni Järvelä,Seems good! Free parking time with code R2FX 10e!,4,2016-06-02,3.20,0.7772,positive,,
