ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
75,Tuuli Kiviniemi,"I have had the app installed for a few beds and I have been happy, but now my text message said that you have not been able to charge my account. The validity of my debit card was updated at the turn of the month, but the number remained the same. What is your problem? The phone number in the contacts is not in use! I would like to continue using Park mania, but how do I get in touch to resolve a debit card issue? Tuuli Kiviniemi IJR-782",2,2020-12-02,5.12,0.7907,positive,,
76,Jukka Raulamo,Easy and fast. Reliable. Automatic parking termination is a really good feature.,5,2020-11-30,5.11,0.7264,positive,,
78,Erkki Yrjänäinen,Really easy 😄,5,2020-11-17,5.06,0.839,positive,,
79,Nina Ekonoja,Easy and fast,5,2020-11-14,5.10,0.4404,neutral,,
80,Ilkka Melto,Very easy to use.,4,2020-11-13,5.10,0.4927,neutral,,
82,Teemu Nikkanen,Awesome help! 👍👍👍,5,2020-11-03,5.09,0.7959,positive,,
86,Jarmo Talvela,"Easy, fast and up-to-date pricing",5,2020-10-23,5.08,0.4404,neutral,,
95,Juha Haatainen,Works really well. Even I could ssnoa that easy to park better. Lighter at least. I recommend,5,2020-10-13,5.07,0.8655,positive,,
97,Eerika Hietamies,A good and easy to use app!,5,2020-10-07,5.08,0.7263,positive,,
101,Aksu,Pick someone a code to get € 10 parking money. ATA5ZU,3,2020-10-01,5.07,0.0,neutral,,
102,Jari Hämäläinen,"It no longer opens the entire application at all. In the past, it worked flawlessly. Not anymore.",1,2020-09-29,5.07,-0.1027,neutral,,
103,Tuuli Alander,By the way jees but promo codes don't work no matter how you try js described in free parks. miracle urination.,3,2020-09-25,5.06,0.8941,positive,,
104,Jouni Leskinen,"Recognizes the area well. Changing the phone was a bit confusing, but let’s go again.",4,2020-09-24,,0.0258,neutral,,
105,Riikka Kontturi,Our area works well.,5,2020-09-22,5.06,0.2732,neutral,,
113,Leena Palmu-Aalto,Easy and clear.,5,2020-08-12,5.06,0.6705,positive,,
114,Kalle Lahtinen,You get 10e parking money with the code: UTQN Good and handy parking app.,5,2020-08-12,,0.4404,neutral,,
116,Anne Sairanen,Easy and comfortable to use,5,2020-08-04,5.06,0.7351,positive,,
117,Hanne Muurinen,"The app has always worked flawlessly, is easy to use, changes to your car truck or card information are easy to make and a monthly receipt for email is a good thing. Mainly annoying that the PM doesn’t work / goes everywhere / every Park in my city and because of this has come a couple of parking fines.",4,2020-08-01,5.06,0.7783,positive,,
118,Joni Kemppainen,"I only downloaded this because of the free Linnanmäki Park, which was attached to a parking pole as an advertisement. I redeemed this ""free Park"" and in a month there will be a text message that the park has not been paid. Now then you should pay 15e for free parking. Pretty ridiculous",1,2020-08-01,5.06,0.9197,positive,,
121,lauri nyholm,Did not accept the activation code they sent. I removed the App and continued to use easy Park.,1,2020-07-17,5.06,0.1818,neutral,,
124,Paka Helkesalo,This too can be found on my handset and very easy to use.,5,2020-07-14,5.06,0.4927,neutral,,
127,Arto Lemmetyinen,"Kurapaska, ask for a card number and don't get ahead of it.",2,2020-07-07,,0.0772,neutral,,
132,Pasi Perkiö,Works like a train toilet.,5,2020-06-22,5.05,0.3612,neutral,,
133,Reeta Aula,"Deployment was supposed to be quick and easy. The app didn’t even ask for the car’s registration number but reported that everything had to be in order. The end result is parking fines in addition to the paid parking fee. Forwarding a receipt didn’t help, no, it helped even if the parking GPS was in the right place. Neveragain",1,2020-06-19,5.05,0.6858,positive,,
135,Koivis II,"Sometimes it is suspiciously difficult to charge when you should stop parking, compare how easy it is to start .. it can also seem that most of the time my phone has been closed during parking. Ylim. at least no error charges have come",3,2020-06-16,4.94,-0.1098,neutral,,
136,Margarita Kataja,"I haven’t used and updated the app in a long time. Now that I finally got it updated, it refused to boot. Every time I try to open the app, a rotating logo appears on the screen that stays rotating and nothing goes beyond it. The internet connection is good, so the problem isn't there ... I also tried to download the app again, but that didn't help either.",1,2020-06-13,,-0.5463,negative,,
143,Sanna Rintakoski,"Convenient, smooth and fast to use",5,2020-05-13,5.04,0.0,neutral,,
144,Hannele Varhee,Does not work in all private areas.,4,2020-05-11,,0.0,neutral,,
149,sonja dietrich,Why don't I get the start screen on the ParkMan icon,3,2020-04-27,5.02,0.0,neutral,,
151,Sami Lehtinen,Good and easy to use,5,2020-04-17,5.01,0.7003,positive,,
154,Sirkku Maksimainen,An easy and functional solution in the city😊,5,2020-04-09,5.01,0.8807,positive,,
155,Markku Lehesvuo,Good and easy to use,5,2020-04-09,4.94,0.7003,positive,,
156,Laura Jetten,"The app seemed good at first: no need to ramp outside to increase parking time and parking can be stopped earlier if you wish. BUT the app takes a lot more money than an area parking meter !! For example, a parking meter for 2 and a half hours is € 5, but Parkman takes € 6.60! This would give you almost an hour more extra time from the parking meter!",1,2020-04-01,5.00,0.5526,positive,,
161,Pia Vilén,Easy to make hay! Everything goes smoothly,5,2020-03-10,4.94,0.4926,neutral,,
162,Jussi Mäkinen,€ 10 free parking money with T6CB code,5,2020-03-10,4.94,0.5106,positive,,
163,Kikka Nilsson,"Easy to use, good customer service",5,2020-03-06,4.94,0.7003,positive,,
164,Olli Vihma,"Good, easy going and functional.",5,2020-03-05,4.94,0.7003,positive,,
166,Antti Repo,It works and is easy!,5,2020-03-04,4.94,0.4926,neutral,,
167,Ari Markkanen,Pretty good,5,2020-03-03,4.94,0.7269,positive,,
168,jemina jämiäluoma,Easy to use and can be used today without a separate parkma sticker. Use my code MNEYB1 and you will get a 10.00 € discount on your first parking,5,2020-03-01,4.94,0.4404,neutral,,
171,TM,"25.2. the update squatted the app in Honor 8, no longer works ... Luckily for the competitor to work, I couldn’t wait to see what happens next.",1,2020-02-26,5.00,0.6486,positive,,
174,Jani K,Good. Use code ZRB1 to get 10e free parking.,5,2020-02-23,4.94,0.7351,positive,,
176,Ville Ruti,Great app! With the code PAGQP4 you get € 10 free parking money up front.,5,2020-02-14,4.94,0.8268,positive,,
177,Eija Ojanperä,"Good app. With this pre-code you get free parking for 10 euros, 41A45L. Enter the Promotional Code when you sign up.",4,2020-02-11,4.94,0.7351,positive,,
179,Henry Pehkonen,Good and easy to use,5,2020-02-06,4.94,0.7003,positive,,
180,Reino Pättiniemi,Clear and easy to use. Billing clear and informative.,5,2020-02-04,4.94,0.7964,positive,,
181,Marko Virta,Great feeling when you get free parking,5,2020-01-28,4.94,0.836,positive,,
182,Iiro Huhanantti,Really easy to use.,5,2020-01-27,4.94,0.4927,neutral,,
187,Pia Kauppinen,Works really well and very happy with my monthly billing. Customer service is good!,5,2020-01-17,4.94,0.8617,positive,,
188,Laura Suhonen,"Easy and convenient. With this pre-code HL5ZAX you get another € 10 free parking time, which is better😄",5,2020-01-16,4.94,0.9274,positive,,
190,Tero Puumalainen,"Easy and fast installation. Parking time can be easily changed if necessary, works! With that promotional code another 10 € free parking time: 3WUD6Q",5,2020-01-10,4.94,0.8356,positive,,
191,Joni Kauppila,Great app! With code MB2XUC € 10 free parking money. ✌️,5,2019-12-29,4.94,0.8268,positive,,
194,jussuf33,Pretty good. The location is not always found,4,2019-12-19,4.91,0.7269,positive,,
197,Teijo Junnola,Really fast and practical,5,2019-12-10,,0.0,neutral,,
198,Eero Roni,Easy and fast,5,2019-12-10,4.91,0.4404,neutral,,
199,Midmanic m,Good and functional. Makes parking much easier.,5,2019-12-07,4.91,0.6908,positive,,
202,Sami Koivunen,"Works great, easy to use. Promotional code E1571E € 10 free parking.",5,2019-12-01,4.91,0.8834,positive,,
205,Jaakko Korkonen,You will not get wet in the sleet,5,2019-11-28,4.91,0.0,neutral,,
210,Jaana Pösö,Easy fast,5,2019-11-23,4.86,0.4404,neutral,,
213,Mari Wallenius,4AUA6F free parking time,5,2019-11-19,4.91,0.5106,positive,,
217,Eero Kurru,€ 20 free parking with promotional code 5ABZ,5,2019-11-12,4.88,0.5106,positive,,
218,Mika Siirtola,I didn’t get easypark to work so I tried this and plays well. Here's another € 10 discount on your first parking: M5PXB9,5,2019-11-12,4.91,0.4767,neutral,,
219,Tomi H,Works like a train toilet. Alright!,5,2019-11-11,4.91,0.5848,positive,,
220,Laura Lehtismäki,I switched from easypark to parkman because of the prices. Works without problems! With code A9JE25 you get € 10 free parking time 🙂,5,2019-11-09,4.90,0.8204,positive,,
221,Sandoza Nosslo,"When registering, use code 7P67WS to get free parking 10e. The application worked well and made everyday life easier!",5,2019-11-09,4.91,0.8172,positive,,
222,Markku Väisänen,Great help. You do not grab the cabin with an automatic machine👌,5,2019-11-04,4.89,0.9175,positive,,
224,nakki79,"Works as it should, easy to use. Parking but damn expensive in Helsinki",4,2019-10-29,4.89,-0.3818,neutral,,
226,Lingnoi Coc,3HSAUP here you get € 10 free parking,5,2019-10-29,4.89,0.5106,positive,,
227,Kirsti Laukkanen,"Great, easy going, so so best.",5,2019-10-29,4.86,0.9289,positive,,
228,Eero Turunen,Works well and you get a 10 euro discount on the first parking with code 7NANBE.,2,2019-10-29,4.89,0.2732,neutral,,
229,Jari Nieminen,Only a few times needed. It has worked well. Much easier than those old systems. Useful.,5,2019-10-24,4.88,0.7783,positive,,
232,Annika Mäkelä,Convenient help when there are no coins. You only pay for what you need.,5,2019-10-19,4.88,0.0258,neutral,,
233,Kauno Riihonen,Finds a great location and zone. Quick to use and easy to pay. You can set your own default time and change it later.,3,2019-10-18,4.87,0.765,positive,,
236,Pertti Urponen,Very easy to use,5,2019-10-16,4.88,0.4927,neutral,,
238,Casper,"Easy to use and good, no complaints",5,2019-10-14,4.87,0.794,positive,,
239,Googlen käyttäjä,"Usability could be better. Does not visit car parks in Joensuu, for example.",3,2019-10-12,4.87,0.4404,neutral,,
241,Outi Mäkelä,"Works really for sure! The instructions are clear because the screen has everything you need available, no unnecessary add-ons or content. T. Outi M.",5,2019-10-10,,0.5057,positive,,
246,Joni Mononen,"NVP9G5 with code 10e parking money 👍 Convenient application if you are not sure about the parking time. Time can be increased remotely if needed. An easy-to-use application, even this kind of first-timer was hooked on what it was all about. There was little doubt as to whether the whole thing would work when everything was so easy 😂",4,2019-10-01,4.87,0.678,positive,,
248,jan sor,With the 9TCB code you get a balance of 10 € !!! A very functional and easy to use application,5,2019-09-25,4.87,0.6174,positive,,
249,Raija Komppa,Inexpensive and easy,5,2019-09-24,4.85,0.4404,neutral,,
251,Henri Luhtamaa,Great app! Grab yourself this free € 10 parking with code 78EX1F 😋,5,2019-09-23,4.87,0.8507,positive,,
252,Kia Kavetvuo,Rarely come across such a user-friendly application! Great thing that the app also recognizes puck slots as well as free times.,5,2019-09-20,4.87,0.8687,positive,,
254,Arja Marin,Top easy,5,2019-09-16,4.87,0.5719,positive,,
255,Petri Liikari,A really good app!,5,2019-09-16,4.87,0.54,positive,,
256,Sami Kasari,Good and easy,5,2019-09-15,4.86,0.7003,positive,,
257,Mika Salminen,Very good! With code Y28A4V you get 10 euros for free parking time! I suggest to everyone!,5,2019-09-14,4.87,0.811,positive,,
258,Sari Turunen,It is an easy and effortless application. I recommend.,5,2019-09-13,4.85,0.6597,positive,,
264,Hanna Viitasaari,Very playful and easy to use👍,5,2019-09-07,4.86,0.7474,positive,,
265,Mauri Lindholm,"Excellent, easy and fast to use!",5,2019-09-05,4.86,0.784,positive,,
270,moraali jorma,Works and easy to use. With code Y2XX you get 10e free parking time in front.,5,2019-08-29,4.85,0.7351,positive,,
272,J J Lehti,Good what good.,5,2019-08-27,4.85,0.7003,positive,,
273,Jani Kauppila,"An excellent well-functioning and easy-to-use application. When you use the code RL9W when you register, you will still receive € 10 free parking time in addition to everything else.",5,2019-08-26,4.85,0.7906,positive,,
274,Jyrki Laakso,Easy and fast to use.,5,2019-08-24,4.85,0.4404,neutral,,
280,Päivi Leminen,"Works, easy to use. Big + from the monthly sp report 👍🏻",4,2019-08-19,4.82,0.4404,neutral,,
283,Sirkkaliisa Cavonius,good thing,4,2019-08-12,4.78,0.4404,neutral,,
284,Helena Tamminen,"very awkward and the answers to my questions i didn't get when i needed help. however, after a long adventure in the world of Android, I got parking to work. however, no note on the car can be printed from the mobile phone at the hotel!",2,2019-08-12,4.84,0.2957,neutral,,
285,Sami Viitanen,"I downloaded when easypark didn't work for some reason. A working app and quick deployment, I recommend. And even with promotional code X6JM 10e discount on parking!",5,2019-08-09,4.84,0.4199,neutral,,
286,Jari,Works well and easy to use.,5,2019-08-08,4.84,0.6124,positive,,
287,Anna-Riitta Korhonen,An easy way to park without coins. Expanded just fine.,5,2019-08-08,4.84,0.5719,positive,,
289,Fouad Ibrahim,"it sees, for example, that parking costs 1.50 and when parking runs out costs more",1,2019-08-08,4.84,0.0,neutral,,
291,Jalmari Lähevirta,"Easy, fast and clear application. Requires only the required permissions (unlike a competing application). By registering using the code P1YV you get one free parking. The only downside to the program comes from the exhaustion of easy access to a private and business account, or else I just can’t find it.",4,2019-08-04,4.84,0.802,positive,,
297,Googlen käyttäjä,"Has worked at least in Helsinki. For myself, it’s hard to estimate how much time I need to tan. So I saved money with the app. With code YS84 you get a € 10 discount on your first parking.",5,2019-07-18,4.82,0.3976,neutral,,
299,Chris Tregubåv,"There were no problems, you can easily get paid for parking without digging for coins. With the code M1JU you could change both € 10 free parking.",5,2019-07-18,4.82,0.7881,positive,,
300,Silja Rautanen,Clear and easy to use,5,2019-07-17,4.82,0.6705,positive,,
302,Henri Mansala,No need to look for a full time car park automatic customer service is really good know how to help whenever there is a little something trouble really easy to use,5,2019-07-17,4.82,0.6667,positive,,
303,Esa Hakulinen,Good easy and fast,5,2019-07-15,4.82,0.7003,positive,,
304,Mika Vauhkonen,Too bad it doesn't stop when you leave the P area! but remember to stop😒,2,2019-07-13,4.77,-0.6121,negative,,
305,Pipsa Kopra,easy and good,5,2019-07-11,4.8,0.7003,positive,,
306,Jari Lilja,"Easy and functional, free parking worth € 10 with RTJLBV code.",5,2019-07-10,4.82,0.7964,positive,,
308,Maarit Grönlund,Easy haymaking. With code 2RNCRH you get a 10 euro discount.,5,2019-07-07,4.82,0.4404,neutral,,
310,Mikko Helle,Functional and easy application 😀,5,2019-07-03,4.82,0.6597,positive,,
312,Googlen käyttäjä,A functional and convenient application. Code A4CB € 10 free parking time.,5,2019-07-03,4.82,0.5106,positive,,
314,Siina Kinnunen,"Convenient, fast, functional. Not a bad thing to say.",5,2019-07-01,4.82,0.431,neutral,,
318,Olli P.,Definitely the best parking app. Works well and no need to dig coins. With the code 1N6RH8 you get both € 10 free parking money.,5,2019-06-28,4.82,0.8779,positive,,
321,Saara Romppanen,Works well. With the code QWFNYT 10 € free parking money. 😉👌,5,2019-06-21,4.82,0.8893,positive,,
326,Ritva Haakana,"good app 😊, the downside is that you don’t always remember to stop parking and that way there will be too much parking fee.",4,2019-06-17,4.82,0.6908,positive,,
327,jerry hietanen,Easy to use and deploy. Unlike easy park which registration is more advanced.,5,2019-06-17,4.82,0.796,positive,,
331,Nemi Susiketo,"160e (2 fines) because the app does not ask what saved car is being used. 2 times forgot due to human error to change vehicle when previous parking was different. (the previous vehicle will be remembered) Complaining about a fine will not help in Tampere. ""registered parking"" even though I proved that the vehicle in question is not even on the register anymore and that I have nevertheless paid for Park. Yes, my mocha, BUT Easypark asks every time what is parked so there will be no mistake. GOING IN CHANGE!",1,2019-06-05,4.82,0.1408,neutral,,
333,Airi Nousiainen,You only pay for the time you spend. But easy to add time if needed.,5,2019-05-31,4.8,0.5647,positive,,
335,Sonja Havukainen,"Good and functional application, with code QZKL free parking time.",5,2019-05-29,4.8,0.7351,positive,,
337,Rauno Kolehmainen,good.,4,2019-05-28,4.8,0.4404,neutral,,
338,Googlen käyttäjä,Works with code LGQG 100e parking time and 1h free parking anywhere.,5,2019-05-27,4.79,0.5106,positive,,
339,Toni Ollila,easy to use and really good,5,2019-05-27,4.8,0.7264,positive,,
341,Sus mamatin,"Really easy and simple to use, parking nowadays is completely stress-free when you don't have to look for a parking machine or wonder if there are holes in your wallet!",5,2019-05-25,4.8,0.54,positive,,
342,miikka lumela,Functional and easy to use,5,2019-05-25,4.8,0.4404,neutral,,
346,Mika Saari,Easy to use and functional. Use promotional code 5FWP to get € 10 parking time.,4,2019-05-22,4.8,0.4404,neutral,,
347,Toni Haavisto,use has been easy and smooth in all respects,5,2019-05-21,4.8,0.6369,positive,,
350,Maarit Halsas,"Really good parking, no more coins for parking.",5,2019-05-16,4.79,0.1851,neutral,,
355,Mikko Hatakka,"After all, this is nice, but easy.",5,2019-05-14,4.8,0.6956,positive,,
357,Markus R,fast,5,2019-05-11,4.8,0.0,neutral,,
359,Timo Hiekkanen,really good program.,5,2019-05-09,4.8,0.4927,neutral,,
361,Merja Hakala,easy and functional,4,2019-05-08,4.79,0.4404,neutral,,
362,Jutta L,"Clever, clear and functional. No negative to say.",5,2019-05-08,4.8,0.8224,positive,,
363,Sari Laats,T9XY code 10 € free parking time.,5,2019-05-07,4.8,0.5106,positive,,
364,Aarno Ekqvist,"convenient to use, clear interface.",4,2019-05-04,4.8,0.3818,neutral,,
372,Asta 85,"The instruction is so vague that apparently charged a week too much, or will it charge even more? I got a discount code that promised free parking, but it did otherwise. At the train station, this should in principle speed up parking, but in practice only caused unnecessary annoyance. You should have checked all your information in advance. I haven't received a response to the email, and the call didn't go through this time either.",1,2019-04-07,4.79,-0.2223,neutral,,
375,Jari Sorvoja,This fire came after downloading and you will soon be able to try it out. It looks good reading the reviews and hopefully really. Here is Promotional Code FJSL with which you get 10e parking for the first time for free.,5,2019-04-06,4.79,0.7579,positive,,
376,Matti Moilanen,good is and works,5,2019-04-05,4.79,0.4404,neutral,,
377,Jouni Pyy,"Very well-functioning app 😃, you only pay for the time you need, easy to watch from the parkman app whether parking is paid or not and the price and here you still get 10e for free when you use code 9K7B.",5,2019-04-04,4.79,0.8207,positive,,
382,Janne,Finding a parking space as well as comparing parking prices can be easily done by browsing the map.,5,2019-04-01,4.79,0.5423,positive,,
387,Jenna Loponen,works well 😊 Promotional code 10 € for free parking time: LT5U,5,2019-03-22,4.79,0.886,positive,,
388,Googlen käyttäjä,Functional system and good service.,5,2019-03-22,4.79,0.4404,neutral,,
395,Jouni Ruohonen,Worked flawlessly and is easy to use. No need to worry about running out of parking time when you inject far enough or add more time if needed. No charge when the time spent 👍,5,2019-03-15,4.77,-0.3818,neutral,,
399,Pekka Ketola,Easy and fast to use.,5,2019-03-14,4.79,0.4404,neutral,,
400,Esa Koskelainen,The app has been running smoothly until you stopped finding the location. report a network error even though the network is good!,1,2019-03-13,4.79,-0.2481,neutral,,
401,Tarja Niemeläinen,Really easy and clear. I have received a quick response from customer service.,5,2019-03-11,4.79,0.7233,positive,,
403,Markku Hyttinen,The system is fast and comfortable to use,5,2019-03-06,4.79,0.5106,positive,,
405,Sakari Laine,"The app is very easy to use, I definitely recommend it",5,2019-03-06,4.79,0.8122,positive,,
407,Googlen käyttäjä,unclear instructions on how to renew your credit card date. where to open the application? store or logo.,2,2019-03-03,4.78,0.1531,neutral,,
408,Niko,Download ParkMan and get 10 € free parking money with the code TKUZ!,5,2019-03-01,4.78,0.5562,positive,,
409,Michel Ben-David,really easy to use,5,2019-02-28,4.78,0.4927,neutral,,
414,Googlen käyttäjä,very good,5,2019-02-18,4.77,0.4927,neutral,,
416,Googlen käyttäjä,easy cheap and good,5,2019-02-15,4.77,0.7003,positive,,
417,Laura Toivakka,"With positioning a slight inconvenience, but the use is definitely worth the little effort. And by the way, with the code 1ZVK you get a € 10 worth of parking on your first use.",5,2019-02-14,4.77,0.7681,positive,,
419,Hulya Toprak Tokgoz,"Promotional code KXJG, when you register you get a 10 € discount.",5,2019-02-12,4.75,0.0,neutral,,
420,Googlen käyttäjä,With code SPLK 10 € free parking time!,4,2019-02-09,4.75,0.5562,positive,,
422,Harri Sirola,"Pretty ok. The weird thing is that you can't make settings for anything in the new app. There is no more menu on the corner. ps. found, albeit in a confusing place.",3,2019-01-29,4.75,-0.1531,neutral,,
423,Jeri Aalto,"Great app. Code ""1BHF"" € 10 parking free. Shows vacancies, good help in finding a place. It will most often be cheaper than the competing EasyPark.",5,2019-01-23,4.7,0.9186,positive,,
424,Googlen käyttäjä,Good and clear to use. Code WG9R € 10 free parking money.,5,2019-01-21,4.66,0.8316,positive,,
425,Jouko Kivistö,"Works, parking fees gone for clearly less money. Should spread more widely.",5,2019-01-21,4.66,0.4019,neutral,,
430,Jari Tikkanen,With this code 10 € free parking time: 63L7,4,2019-01-15,4.66,0.5106,positive,,
436,Googlen käyttäjä,Free parking time with 2KWM code. quite qualified with a quick experiment.,4,2019-01-01,4.65,0.5106,positive,,
437,Matti Kukkasjärvi,HZHF free parking code,4,2018-12-27,4.534,0.5106,positive,,
438,Sari Kinnunen,"Worked great in the past, apparently come with some update since my last use (a few months ago). Now you get stuck looking for a location even if you are caught on wifi. When you parked yesterday, you had to install another app when this didn’t work, hopefully you can fix it.",1,2018-12-21,4.534,0.7003,positive,,
440,Googlen käyttäjä,Works well. Put code Y3KU and get 10 stop free stop times!,3,2018-12-12,4.534,0.3164,neutral,,
442,Marja Korhonen,Never change again,5,2018-12-10,4.534,0.0,neutral,,
443,markku nieminen,With code D3H5 you get € 10 parking time,4,2018-12-05,4.534,0.0,neutral,,
444,Erika Piipponenvhhvm,With code 56LR you get € 10 free parking time.,5,2018-12-01,4.534,0.5106,positive,,
446,Markus Rasalahti,Works. € 10 free parking time with code Q5Y8,4,2018-11-13,4.533,0.5106,positive,,
447,Ytuser Sumone,Incomplete product description. The commission taken by Parkman was not explained.,3,2018-11-11,4.533,0.0,neutral,,
449,Mikko Humppi,With the EEVRQ code you get the first parking for free (max 10 €).,4,2018-11-09,4.533,0.5106,positive,,
453,Googlen käyttäjä,Works exactly as it should. Easy and fast!,5,2018-10-28,4.531,0.4926,neutral,,
454,Samuli Niskala,A working application. By putting in the promotional code R25D you and I get 10e free parking,5,2018-10-25,4.531,0.5106,positive,,
456,Anssi Ruonakoski,Works well. Enter Promotion Code: PMTN and get 10e up front parking money!,4,2018-10-12,4.11,0.3382,neutral,,
457,Tiia I.,With the code KXPV you get € 10 free parking time!,4,2018-10-09,4.11,0.5562,positive,,
458,Janne Mäkelä,With code 1UD9 10e free parking time for the first parking ..,5,2018-10-06,4.11,0.5106,positive,,
460,Timo Peltoaho,Enter the code GE2G to get € 10 parking money.,4,2018-10-02,4.11,0.0,neutral,,
463,Googlen käyttäjä,Works. Enter code XH7L to get € 10 free parking time.,4,2018-09-24,4.11,0.5106,positive,,
466,Ilmari Svens,Code DCMT for free parking time,5,2018-09-06,4.05,0.5106,positive,,
469,Marko Hakkarainen,Easy and fast. Even changing your credit card number was easy. Free parking time € 10 with code HJK1,5,2018-09-03,4.1,0.9001,positive,,
471,Walle Wattunen,With the code KSEP you get € 10 in front of the parking time. 6/5 application!,5,2018-08-28,4.05,0.0,neutral,,
472,julia hirvelä,Code RDQN € 10 free parking time 😊,4,2018-08-23,4.05,0.8519,positive,,
473,Teemu Mäkiaho,We've used it for a long time and it's been found to be good! Apparently € 10 will come using code H4L7 when registering,4,2018-08-23,4.05,0.4926,neutral,,
475,Juuso,When you join then with the code ZMZB 10 € free parking time.,4,2018-08-20,4.05,0.6705,positive,,
477,Googlen käyttäjä,It seems to work well. You get (me too) a free parking value with a codeTSGN.,5,2018-08-11,4.05,0.7783,positive,,
482,Googlen käyttäjä,Worth downloading! The advantage is that you can see if there is a place for somethingbecoming vacant. I recommend. With the code 1YGG you get € 10 worthparking gift card!,4,2018-08-03,4.05,0.8353,positive,,
484,Sanni Lamberg,With code VH4U you get 10e air parking money!,3,2018-07-31,4.05,0.0,neutral,,
487,Googlen käyttäjä,The app works great! I recommend. With the code D3LJ you get € 10 up frontfree parking!,4,2018-07-26,4.05,0.8011,positive,,
491,Mikael Leppänen,Convenient application. With code X7G7 free parking time in front of € 10.,4,2018-07-12,4.05,0.5106,positive,,
492,Sofian matkassa,With code 2M3K you get € 10 free parking time,4,2018-07-08,4.05,0.5106,positive,,
