ind,userName,content,rating,date,reviewVersion,compound,sentiment 
151,Sami Lehtinen,good easy use,5,2020-04-17,5.01,0.7003,positive
155,Markku Lehesvuo,good easy use,5,2020-04-09,4.94,0.7003,positive
156,Laura Jetten,app seemed good first need ramp outside increase parking time parking stopped earlier wish app takes lot money area parking meter example parking meter 2 half hours 5 parkman takes 660 would give almost hour extra time parking meter,1,2020-04-01,5.00,0.5526,positive
163,Kikka Nilsson,easy use good customer service,5,2020-03-06,4.94,0.7003,positive
164,Olli Vihma,good easy going functional,5,2020-03-05,4.94,0.7003,positive
167,Ari Markkanen,pretty good,5,2020-03-03,4.94,0.7269,positive
174,Jani K,good use code zrb1 get 10e free parking,5,2020-02-23,4.94,0.7351,positive
177,Eija Ojanperä,good app precode get free parking 10 euros 41a45l enter promotional code sign,4,2020-02-11,4.94,0.7351,positive
179,Henry Pehkonen,good easy use,5,2020-02-06,4.94,0.7003,positive
180,Reino Pättiniemi,clear easy use billing clear informative,5,2020-02-04,4.94,0.7964,positive
185,Marjo Tapojärvi,keep mind strengthen otherwise great,4,2020-01-18,4.94,0.7506,positive
187,Pia Kauppinen,works really well happy monthly billing customer service good,5,2020-01-17,4.94,0.8617,positive
188,Laura Suhonen,easy convenient precode hl5zax get another 10 free parking time better,5,2020-01-16,4.94,0.9274,positive
192,Seppo Ripatti,good,5,2019-12-21,4.90,0.4404,neutral
194,jussuf33,pretty good location always found,4,2019-12-19,4.91,0.7269,positive
199,Midmanic m,good functional makes parking much easier,5,2019-12-07,4.91,0.6908,positive
206,Jorma Virtanen,good,5,2019-11-26,4.91,0.4404,neutral
229,Jari Nieminen,times needed worked well much easier old systems useful,5,2019-10-24,4.88,0.7783,positive
232,Annika Mäkelä,convenient help coins pay need,5,2019-10-19,4.88,0.0258,neutral
233,Kauno Riihonen,finds great location zone quick use easy pay set default time change later,3,2019-10-18,4.87,0.765,positive
234,Esa Salo,good comprehensive,5,2019-10-18,4.88,0.5994,positive
238,Casper,easy use good complaints,5,2019-10-14,4.87,0.794,positive
246,Joni Mononen,nvp9g5 code 10e parking money convenient application sure parking time time increased remotely needed easytouse application even kind firsttimer hooked little doubt whether whole thing would work everything easy,4,2019-10-01,4.87,0.678,positive
253,Johanna Jokimäki,convenient works well,5,2019-09-20,4.87,0.2732,neutral
255,Petri Liikari,really good app,5,2019-09-16,4.87,0.54,positive
256,Sami Kasari,good easy,5,2019-09-15,4.86,0.7003,positive
257,Mika Salminen,good code y28a4v get 10 euros free parking time suggest everyone,5,2019-09-14,4.87,0.811,positive
262,Juho Hämäläinen,really convenient,5,2019-09-09,4.85,0.0,neutral
266,M T,convenient,5,2019-09-03,4.85,0.0,neutral
272,J J Lehti,good good,5,2019-08-27,4.85,0.7003,positive
276,Marika Nordström,good appi,5,2019-08-22,4.84,0.4404,neutral
277,Veli-Matti Lund,good,5,2019-08-22,4.84,0.4404,neutral
278,Kaisa Raninen,easy always worked save parking fees,5,2019-08-22,4.84,0.7269,positive
279,vesa autio,really convenient,5,2019-08-20,4.84,0.0,neutral
282,Rauno Savenius,good functional software never cheated settings correct,5,2019-08-13,4.84,0.4217,neutral
283,Sirkkaliisa Cavonius,good thing,4,2019-08-12,4.78,0.4404,neutral
289,Fouad Ibrahim,sees example parking costs 150 parking runs costs,1,2019-08-08,4.84,0.0,neutral
295,Kari-Pekka Hietala,convenient,4,2019-07-24,4.82,0.0,neutral
299,Chris Tregubåv,problems easily get paid parking without digging coins code m1ju could change 10 free parking,5,2019-07-18,4.82,0.7881,positive
302,Henri Mansala,need look full time car park automatic customer service really good know help whenever little something trouble really easy use,5,2019-07-17,4.82,0.6667,positive
303,Esa Hakulinen,good easy fast,5,2019-07-15,4.82,0.7003,positive
305,Pipsa Kopra,easy good,5,2019-07-11,4.8,0.7003,positive
312,Googlen käyttäjä,functional convenient application code a4cb 10 free parking time,5,2019-07-03,4.82,0.5106,positive
314,Siina Kinnunen,convenient fast functional bad thing say,5,2019-07-01,4.82,0.431,neutral
322,Jussi Keinonen,convenient flexible,5,2019-06-19,4.82,0.2263,neutral
326,Ritva Haakana,good app downside dont always remember stop parking way much parking fee,4,2019-06-17,4.82,0.6908,positive
331,Nemi Susiketo,160e 2 fines app ask saved car used 2 times forgot due human error change vehicle previous parking different previous vehicle remembered complaining fine help tampere registered parking even though proved vehicle question even register anymore nevertheless paid park yes mocha easypark asks every time parked mistake going change,1,2019-06-05,4.82,0.1408,neutral
333,Airi Nousiainen,pay time spend easy add time needed,5,2019-05-31,4.8,0.5647,positive
334,Ville Nurmi,good,4,2019-05-30,4.8,0.4404,neutral
335,Sonja Havukainen,good functional application code qzkl free parking time,5,2019-05-29,4.8,0.7351,positive
337,Rauno Kolehmainen,good,4,2019-05-28,4.8,0.4404,neutral
339,Toni Ollila,easy use really good,5,2019-05-27,4.8,0.7264,positive
348,Tomi Lehtola,least dont save namely cost two euros price stated parking still half day left without using parking time worth using,1,2019-05-21,4.534,-0.5096,negative
350,Maarit Halsas,really good parking coins parking,5,2019-05-16,4.79,0.1851,neutral
354,Sirkku Lahtinen,really convenient,5,2019-05-14,4.8,0.0,neutral
356,seppo poikonen,convenient grab coins dig pay time spend,5,2019-05-13,4.8,-0.1027,neutral
359,Timo Hiekkanen,really good program,5,2019-05-09,4.8,0.4927,neutral
364,Aarno Ekqvist,convenient use clear interface,4,2019-05-04,4.8,0.3818,neutral
369,Kari Seppänen,convenient functional charges exactly use parking lot,5,2019-04-16,4.79,-0.2732,neutral
375,Jari Sorvoja,fire came downloading soon able try looks good reading reviews hopefully really promotional code fjsl get 10e parking first time free,5,2019-04-06,4.79,0.7579,positive
376,Matti Moilanen,good works,5,2019-04-05,4.79,0.4404,neutral
385,Jan Berschewsky,good,5,2019-03-29,4.79,0.4404,neutral
388,Googlen käyttäjä,functional system good service,5,2019-03-22,4.79,0.4404,neutral
391,Topi Kovanen,good,5,2019-03-20,4.79,0.4404,neutral
400,Esa Koskelainen,app running smoothly stopped finding location report network error even though network good,1,2019-03-13,4.79,-0.2481,neutral
404,Pekka Savolainen,good,5,2019-03-06,4.05,0.4404,neutral
414,Googlen käyttäjä,good,5,2019-02-18,4.77,0.4927,neutral
416,Googlen käyttäjä,easy cheap good,5,2019-02-15,4.77,0.7003,positive
423,Jeri Aalto,great app code 1bhf 10 parking free shows vacancies good help finding place often cheaper competing easypark,5,2019-01-23,4.7,0.9186,positive
424,Googlen käyttäjä,good clear use code wg9r 10 free parking money,5,2019-01-21,4.66,0.8316,positive
431,Juha,really convenient recommend code weks 10 parking money,5,2019-01-13,4.66,0.5184,positive
439,Jaana Leppanen,convenient code express parking time uln6,1,2018-12-19,4.534,0.0,neutral
442,Marja Korhonen,never change,5,2018-12-10,4.534,0.0,neutral
445,farkkis,always remind time runs remind car nothing 40e went way pit,1,2018-11-22,4.05,0.0,neutral
465,Roy Lindström,good app lqfa code 10 parking money used,5,2018-09-10,4.05,0.4404,neutral
473,Teemu Mäkiaho,weve used long time found good apparently 10 come using code h4l7 registering,4,2018-08-23,4.05,0.4926,neutral
480,Aini Hietala,trip kuopio worked well payment convenient card expressparking worth 10 code rc1u,4,2018-08-03,4.05,0.4588,neutral
481,Googlen käyttäjä,good app discount code 99e2q,4,2018-08-03,4.05,0.4404,neutral
486,Googlen käyttäjä,good app 10e parking money code a742,5,2018-07-29,4.05,0.4404,neutral
491,Mikael Leppänen,convenient application code x7g7 free parking time front 10,4,2018-07-12,4.05,0.5106,positive
494,Juha Alitalo,av2x 10 parking money good app,4,2018-07-06,4.05,0.4404,neutral
496,Stefan Ekblad,convenient application 10 free parking money bffp code,4,2018-07-05,4.05,0.5562,positive
497,Jussi Ruuskanen,qj85 code parking money good app,5,2018-07-03,4.05,0.5399,positive
511,Googlen käyttäjä,app good doesnt make shortcut weakensusability significantly,2,2018-05-22,4.03,0.2724,neutral
513,Googlen käyttäjä,otherwise good update icon disappeared front page howwill get back use competing app bothering tradethrough apply,2,2018-05-19,4.02,0.3348,neutral
529,Sonja Savin,app throws even tried write wholespostia,1,2018-05-14,3.51,0.0,neutral
532,Pekka Kärkkäinen,good app would work honor app wont open,2,2018-05-14,3.51,0.7269,positive
542,Jere Lahti,free 10 parking money campaign code e2p7 recommend appreally convenient,5,2018-04-24,4.00,0.7494,positive
546,Tanja Kaya,seems good free parking 10 code q7a7,5,2018-04-19,3.51,0.7574,positive
549,Harald Savo,really good app code free time keepuse first time park area qpark example,4,2018-04-14,3.51,0.7807,positive
552,Googlen käyttäjä,good app code 10e parking time 1q92,4,2018-04-03,3.51,0.4404,neutral
555,Jani Peltoniemi,havent come anything wrong saves money greatly facilitates onstreet parking,5,2018-03-26,3.51,-0.4767,neutral
560,Pekka Parkkali,good effect promotional code d9rl 10 e parking money,5,2018-03-10,3.51,0.5399,positive
564,Suvi P,good functional app code 10e parking free 7v3j,5,2018-03-03,3.51,0.7351,positive
574,Mika Oksanen,free parking 10 code 6c3p app works well really convenient,4,2018-02-15,3.51,0.69,positive
584,Anssi Kaihua,convenient makes everyday life easier price estimates wrong parked half hour estimate 05 stopped parking 22 minutes price 086 havent tested yet would cheaper keep end 30min,3,2018-01-18,3.50,-0.6808,negative
588,Janne Askola,good code h4m4 10 park money,5,2017-12-29,3.50,0.7269,positive
594,Joanna HooHoo,good app code xwjr 10 parking time,4,2017-12-11,3.50,0.7096,positive
601,Tapio Haavisto,dont even need stickers anymore anywhere parking spaces easy find starting parking save battery turning gps even whole phone current price bad ease paying parking add users parking spaces even easier find,5,2017-11-20,3.49,0.9224,positive
606,Perttu Lempinen,convenient application code 8nm5 get 10e free parking time,4,2017-10-21,3.46,0.5562,positive
608,Tommi Rantala,easy convenient program promotional code 1k4r 10 discount first parking,4,2017-10-16,3.46,0.4404,neutral
613,Janne,convenient app takes 10 035 parking fee win adjust parking time flight according parking entering code bhps promotional field get free parking worth 10,5,2017-09-24,3.46,0.9186,positive
615,Jouni Tuulas,convenient dont mind even coins forgotten a2p7 code get 10 euros parking,5,2017-09-20,3.46,-0.2263,neutral
619,Sebastian Naumanen,good features carefully designed interface quhx code get 10e free parking money tap code registering,5,2017-09-01,3.46,0.7717,positive
620,Googlen käyttäjä,good app dont use geps time like another similar app code zvzp get free parking 10 euros,5,2017-08-31,3.46,0.8271,positive
623,Maria,really good easy use application promo code 9pax get 10 free parking time,5,2017-08-19,3.46,0.8735,positive
625,Mika Juvonen,good especially park little monthly fees code tr66 10 balance free locality even paid parks 1 star got app stuck couple times,4,2017-08-13,3.46,0.4588,neutral
628,Tomi Sipilä,convenient application works well helsinki log using code 3bvfq get 10e balance parking like idea everyone collect give balance parking using discount codes,5,2017-08-03,3.46,0.5984,positive
631,Ville Helminen,good convenient application eka little uncertainty oo fined coming coins needed save parking code qu8e still get 10e parking money,5,2017-07-27,3.46,0.126,neutral
632,Vesa Jarva - vihreä,ihan pop press start parking dont worry anything else also easily find way back car navigation code 9r53 get 10 e free parking time app grabs 10 035 e saves easily payment goes according actual parking time save one time parking fines yes,5,2017-07-21,3.46,0.9382,positive
633,M L,mqkm code get first parking free 10 euros good convenient application free window sticker,4,2017-07-21,3.46,0.8591,positive
634,Stefan Perthuis,k49c code first parking free 10e really good app works flawlessly saved day coins leave car quickly street,5,2017-07-20,3.46,0.8997,positive
636,Miki Salli,convenient code uahm 10 free parking time 1st parking,3,2017-07-15,3.46,0.5106,positive
639,Anna Moisio,free parking code c72m easy use convenient mess coins,5,2017-07-12,3.46,0.3041,neutral
640,Ville Kemppainen,ak36 code get 10 euros free parking time good app,4,2017-07-12,3.46,0.7351,positive
644,Googlen käyttäjä,get 10 free parking promotion code 1x4h convenient application,4,2017-07-11,3.46,0.743,positive
648,Joni Sipilä,download effortlessly easy useful parkman also use code 66hx get free parking code 10e,5,2017-07-05,3.45,0.8553,positive
649,Antto Laava,increase parking time remember location car time runs complicated install use completely inadequate settings choices dont recommend dont think prevent getting parking fine,1,2017-07-04,,-0.1419,neutral
651,Kati Pokkinen,convenient parking application allows eg see free parking spaces nearby free parking max max 10 e code t5vlq download app july 31 2017,5,2017-06-29,3.45,0.784,positive
652,Maija Orre,eukx code first parking without air 10 stars update experience feels good,4,2017-06-28,3.46,0.4404,neutral
654,Antton,good app namely stressful download update content idea guess quite appropriate even open something updates otherwise quite positive experience always picks luckily passes,4,2017-06-26,3.45,0.7674,positive
657,Googlen käyttäjä,super convenient code tlpm 10 discount first parking saves time money nerves adjust coins card payment,5,2017-06-17,3.45,0.8687,positive
658,Voihan Pojat,good first parking free 10 code a9em,3,2017-06-15,3.45,0.7351,positive
659,Martti Mäkinen,functional good application code w4et 10 free parking time,4,2017-06-15,3.45,0.7574,positive
660,Jani Palonen,works useful newer code get 10 parking benefit 3xau,5,2017-06-14,3.45,0.7096,positive
663,Ville Tuovila,convenient dont go ticket machine pay time spend upon registration free parking max 10 code zju3,4,2017-06-06,3.45,0.4404,neutral
666,Saara Laitinen,good app free parking time 10 phk1 subscription code please,5,2017-06-03,3.44,0.8313,positive
667,Azad Tekin,easy convenient application 10 free parking code cyxz,4,2017-06-02,3.45,0.7351,positive
668,Risto Halonen,good app 10 free parking code svcz,4,2017-06-02,3.45,0.7351,positive
672,J Ronkainen,wellfunctioning application promise price reduction short parking good thing free parking time code y7l3 download application enter code,4,2017-05-27,3.44,0.8425,positive
673,Jesse Suksia,new users precode get 10e parking money lwr1 good app easy convenient,5,2017-05-27,3.44,0.7003,positive
677,Niko Ojala,ive liked come new customerfriendly pricing price rise 25100 park average half hour,2,2017-05-22,3.44,0.2263,neutral
678,Minna Heino,good app code 6btwq 10 free parking time,4,2017-05-20,3.44,0.7574,positive
680,Googlen käyttäjä,convenient application worrying coins searching parking meter promotional code 7ysj first parking free 10 euros,5,2017-05-16,3.44,0.7528,positive
694,Pasi Ylisaukko-oja,good app free 10 parking use code f346,4,2017-04-23,3.43,0.7351,positive
695,Linda Lång,really convenient use code w9cz get 10e parking fact paid extra hours problem,5,2017-04-23,3.43,0.3716,neutral
696,Jouko Ruonakoski,good app 10e parking time code peqb,5,2017-04-22,3.43,0.4404,neutral
700,timop2011,makes motorists life easier parking convenient urban areas increase parking time without visiting car,5,2017-04-11,,0.6249,positive
701,Markus Rinne,easy use convenient recommend promotional code m7ct get 10e free parking time,5,2017-04-11,3.43,0.8271,positive
704,GLADISTOR,pretty good code k913 get 10 free parking time,4,2017-04-04,3.42,0.8555,positive
707,pasi olkkonen,recommend easy going good code ekmb 10 parking money application,5,2017-04-02,3.40,0.8074,positive
709,Googlen käyttäjä,good easy use code bssx 10 parking money,4,2017-03-27,3.40,0.7263,positive
717,FOXHOUND -W,convenient program need worry coins code get 10 free parking money 419b,5,2017-03-20,3.33,0.4981,neutral
718,Googlen käyttäjä,good app code p9l8 10 free parking time,5,2017-03-18,3.33,0.7351,positive
719,Severi Nenonen,good app promotional code elvm get free parking time 10 euros,5,2017-03-17,3.40,0.7574,positive
722,Joonas Kivistö,quite convenient takes bit russian roulette pull hell sticker doesnt come even hostess even though also registered probably need switch competing app even could get label mailed,3,2017-03-14,3.36,-0.6808,negative
726,Googlen käyttäjä,convenient get 10 park code zlua,5,2017-03-07,3.33,0.0,neutral
735,Janne Väisänen,good easy fast need draw lots meter coins go card makes life easier recommend downloading using also get free parking code 7c2x,4,2017-02-27,3.31,0.915,positive
737,Googlen käyttäjä,good even parking garages included would 5 star,4,2017-02-27,3.31,0.4404,neutral
739,Juha-Matti Hirvikoski,perfect dont fight card payment keep coins 10 code bcue,5,2017-02-27,3.31,0.7081,positive
748,Googlen käyttäjä,thats convenient want free parking time next parking lots grab code n9qv thank,5,2017-02-18,3.27,0.7707,positive
750,Lari Heinonen,really good app code get 10e parking free vrbv,5,2017-02-14,3.27,0.7951,positive
751,Aleksi Laukkonen,good app code 8pc9,5,2017-02-14,3.27,0.4926,neutral
755,Jasmin Haataja,really good app saves time upon registration receive first parking free charge 10 code d55n,5,2017-01-30,3.27,0.7574,positive
756,Esa Antikainen,zum7 code get free parking time 15 euros change good,5,2017-01-27,3.27,0.7351,positive
757,Alisa Mikkola,really convenient good app code 64vu get 10 discount first parking,5,2017-01-26,3.27,0.5355,positive
759,Taneli Ristmeri,great time saver saves users fines paying comfortable indoors instead needing winter frost parking machine,5,2017-01-23,3.22,0.8268,positive
761,Juha Pylkkö,good app free parking code swzz,4,2017-01-19,3.27,0.7351,positive
764,TIMO LEHTONEN,good,5,2017-01-14,3.27,0.8399,positive
767,Maija Tusa,seems good clear plenty parking areas hometown used means payment get free parking 10 using application code 1fwx,4,2017-01-06,3.27,0.8439,positive
775,Toni Tuominen,works promised longer run coins ticket machine code 3znr 10 free parking time,5,2016-12-22,3.27,0.5574,positive
778,levi waaraniemi,run parking machine even pay child friend parking fees remotely want 10 free parking money use code 1g68q,4,2016-12-15,3.27,0.6696,positive
779,Juho Koskimäki,good app free 15e code qu2s,5,2016-12-14,3.27,0.7351,positive
781,Mia Aarni-Heera,past rushed see coins cards included allowed car parked easy park car start stop paying phone best part dont run middle meeting increase parking time free parking 10 e new code 6bda,5,2016-12-13,3.27,0.8885,positive
783,Hafid Bile,code 66v5 10 first park sure use complete otherwise offer wasted,5,2016-12-07,3.24,-0.2263,neutral
790,Tomi Karhunen,convenient easy use started annoy nonfunctioning parking machines seems work dont wonder rain parking machine doesnt accept card coin 10 parking money code jphp,5,2016-11-23,3.24,0.3818,neutral
795,Pasi Lehtinen,absolutely insanely convenient application works almost anywhere keep coins pocket look vending machines waste time code 10 free parking money yq7v,5,2016-11-18,3.24,-0.1082,neutral
796,Googlen käyttäjä,convenient easy use application code ev5r get 10e air parking,4,2016-11-17,3.24,0.4404,neutral
797,Googlen käyttäjä,convenient application promotional code get 10e air parking code bna4,4,2016-11-17,3.24,0.0,neutral
804,Perttu Piispanen,useful application easy use dont pay vain adjust pay dont pay park,5,2016-11-13,3.22,0.8233,positive
815,Olli-Pekka Hämäläinen,good facilitates parking coins less often included enter code rn7e get free parking,5,2016-10-26,,0.7951,positive
818,Tero Koivula,55 application complaints insanely useful tampere example need lug coins car code cvu2 free parking money please thank,5,2016-10-19,3.22,0.8767,positive
830,Jyry,code q8x1q get 10 free parking time app good free parking better recommend,5,2016-09-27,3.22,0.9348,positive
831,Severi Tuominen,code qjp8q get 10 free parking time easy use convenient parking application find parking spaces even smaller locations,5,2016-09-26,3.22,0.7351,positive
848,avhc666,always room improvement already good recommended application,4,2016-08-29,3.22,0.8353,positive
859,Toni Nevalainen,good convenient 786nq code registering get 10 e parking time,4,2016-08-14,3.22,0.4404,neutral
864,Timo Ihamäki,handy parking app reminder stop parking also good feature code nj9x 10e worth parking installing app,5,2016-08-09,3.22,0.4389,neutral
868,Sanni Loponen,really convenient need dig coins vending machine worry parking times code qm2a get 10 free parking money join,4,2016-08-04,3.22,0.1062,neutral
882,Laura Mansikka,seems good code scm7 get 10 discount first parking,4,2016-07-23,3.22,0.4926,neutral
900,Tony Kärki,good handy app 7g74 code 10e free parking time,5,2016-06-09,3.20,0.7772,positive
901,Kyösti Sipilä,didnt know parking convenient nowadays works great helsinki use 10 free parking code uxww,4,2016-06-08,3.20,0.8126,positive
905,Leni Järvelä,seems good free parking time code r2fx 10e,4,2016-06-02,3.20,0.7772,positive
907,Googlen käyttäjä,functional convenient program code 10 parking time take advantage xuleq,5,2016-05-31,3.20,0.3786,neutral
913,hammasharha,use code get 10 free parking money really good convenient app,5,2016-05-20,3.20,0.7773,positive
915,mikael asikainen,good application parking money code ecd6q,4,2016-05-18,3.20,0.4404,neutral
916,Teemu Raita,also redeem 10 parking money code qf4t,5,2016-05-17,3.20,0.0,neutral
918,Tom M.,convenient parkman sticker came mail within days ten free parking times code s7zsq installation,5,2016-05-12,3.20,0.5106,positive
922,Mikko Heikkinen,good program recommend everyone without reservation,5,2016-04-27,3.19,0.7171,positive
940,Aune Kotalampi,easy simple clear good,5,2016-04-03,3.19,0.8268,positive
943,Samu Kolehmainen,code hlb8 10 discount first parking soon parking spaces service good thing,4,2016-04-01,3.19,0.4404,neutral
951,Juho Paltta,works great saves time money need worry,5,2016-03-13,3.19,0.0,neutral
965,Henri Huttula,prices shown map four hours parking example case oulu app crash immediately try change default fourhour parking price display time otherwise handy app,4,2016-02-10,3.19,-0.4019,neutral
971,Martti Kainulainen,works great least lahti helsinki certainly elsewhere keep track much end saving terms fees certainly extent longer pay time really need security get free parking time code zgl5,5,2016-01-20,3.19,0.8978,positive
976,Jari Huhtala,easy use fast convenient,5,2016-01-04,3.19,0.4404,neutral
986,Marko räikkönen,good code hq42 free parking time 10,4,2016-01-02,3.19,0.7574,positive
997,marko rintala,good stuff,5,2015-12-24,3.19,0.4926,neutral
1006,Liisa Mönkkönen,easy convenient use code ui5x free parking new app downloader,4,2015-12-03,3.16,0.7351,positive
1007,Raili Ilmivalta,absolutely good app really easy use reports excellent charge end parking reminder app awesome,5,2015-12-03,3.16,0.927,positive
1013,Googlen käyttäjä,works really well gift code parking 10 appreciate good s9fg,4,2015-12-02,3.16,0.8718,positive
1017,Jouni Aho,currently version 316 works use almost happy point updates choice parking time became choice end time nearest hour minute old one length parking time moment onwards chosen x hours minutes convenient look clock adjust end time hours minutes separately may suitable rapper fans change came immediately sent feedback suggested could choose feature use menu green light could done sometimes done yet convenient app way 3 stars due rapping ptime expiration time application startup interrupted message stating process comneligrateparkman stopped unexpectedly reinstallation booting phone installation attempts application removals help samsung xcover gts5690 android version 236 old app version worked flawlessly wants back something thank follow instructions install google play service,3,2015-11-23,3.16,0.5973,positive
1033,Jyrki Kasvi,annoyingly didnt remember installing parkman definitely convenient option,5,2015-11-02,3.15,0.4019,neutral
1034,Googlen käyttäjä,good also becomes advantageous practice recommend,5,2015-11-02,3.15,0.8169,positive
1040,Tuomas Valve,best part dont run meter dig purse see suitable killings found hard come something improve,5,2015-11-02,3.15,0.296,neutral
1041,Ensio Korpinen,convenient,5,2015-11-02,3.15,0.0,neutral
1046,Harri Ovaska,good idea also code get b8qt 10 parking time,4,2015-10-19,3.15,0.4404,neutral
1050,timo rintala,good,5,2015-10-12,,0.4404,neutral
1051,Tapani Saunamäki,top good price receipts end month compilation highly recommend anyone play receipts,5,2015-10-09,3.15,0.8196,positive
1056,Voutsa,easy convenient,5,2015-10-06,3.15,0.5399,positive
1057,Tanja Ruhala,good code r24e 10 parking money,4,2015-10-06,3.15,0.7568,positive
1061,Liisa Mild,great app fast convenient,5,2015-10-02,3.15,0.6588,positive
1062,Markku Aurora,really good working app cant help recommend,5,2015-10-02,3.15,-0.2954,neutral
1081,Janina S.,good free parking time code j7qqq,4,2015-09-16,3.15,0.7351,positive
1087,Jari Asp,useful functional appis,4,2015-09-10,3.15,0.4404,neutral
1091,Googlen käyttäjä,heres code redeem 10 slim parking time cutv,5,2015-09-08,3.14,0.0,neutral
1100,Virpi Sipilä,really convenient solution parking,5,2015-09-02,3.14,0.4349,neutral
1101,Mika Koistinen,working app commendably got cities involved save dont pay advance,5,2015-09-02,3.14,0.5417,positive
1106,Mika Alho,grabs drag coins collector ambush clock run tongue belt increase parking money,5,2015-09-01,3.14,-0.4588,neutral
1113,sami rytkönen,parking app doesnt know parking areas still charges useless terms use questionable install save time 80eur,1,2015-08-26,3.14,-0.9215,negative
1125,Juha Kärkimaa,suitable dont carry small money receipt good addition taxation,5,2015-08-11,3.13,0.4404,neutral
1136,Susanna Alanen,convenient easy,5,2015-08-03,3.12,0.4404,neutral
1140,Linda Leskinen,really good app 10 euro discount code 3dtm,5,2015-07-29,3.12,0.4927,neutral
1145,Erno Jaatinen,really good easy app code twxes get another 10 parking money,5,2015-07-15,3.11,0.7474,positive
1147,Alexi's Kitchen,good,5,2015-07-04,3.1,0.4404,neutral
1151,Late Fenander,great app spend much money parking actual parking time longer collect coins car look parking meters compared similar ones parkman free monthly fees additional pints,5,2015-07-02,3.1,0.7351,positive
1159,Henri Tikkanen,convenient easy use,5,2015-06-22,3.05,0.4926,neutral
1165,eino väärä,really convenient example downtown,5,2015-06-09,,0.0,neutral
1166,Jaana Selander-Tervakari,really convenient need look parking coin changer etc worry time add coins recommend,5,2015-06-02,3.06,-0.4364,neutral
1168,Valtteri Jokila,convenient functional enter discount code xaml receive 10 free parking money,5,2015-05-26,3.06,0.5106,positive
1187,Marianne Hakala,convenient easy,5,2015-03-25,3.05,0.4404,neutral
1192,Sami,great idea good idea promotional code wrrcs 10 free parking,5,2015-03-16,3.04,0.8834,positive
1199,Jani Toivanen,good programthis 10 euro discount coupon code 15a9 please,5,2015-03-11,3.04,0.802,positive
1206,Toni Vanhala,good idea crashes map function poor quality map difficult choose car left gps really inaccurate search function located exotic tampere germany would good parking space could entered app area code read parking meter apparently functionality,2,2015-03-03,,-0.25,neutral
1225,Raija Vierkoski,good using app three years fees really low compared putting coins meter either much little,5,2015-02-05,,0.2023,neutral
1228,Jani Astikainen,really convenient,5,2015-02-02,2.99,0.0,neutral
1229,Matti Pennamo,experience good always gets better,5,2015-02-02,2.99,0.8316,positive
1230,Teukka's Bar,really handy useful app without coins,5,2015-02-02,2.96,0.5355,positive
1245,Googlen käyttäjä,application useful everyday life small development feedback user interface menu cannot accessed map zoomed level prices displayed,4,2014-12-21,2.96,0.4404,neutral
1260,Ilari Stenroos,useful free parking money code k5s3,4,2014-12-01,2.96,0.7351,positive
1277,Aki Kiuru,convenient functional application ten parking coins code w974,5,2014-11-15,2.95,0.0,neutral
1282,Aapro Savolainen,good affordable way pay parking fee use promotional code 63m4 get free parking money,5,2014-11-07,2.94,0.7263,positive
